ar	Relevant
وفي الوقت نفسه، توسعت حركة المقاومة السرية في جميع أنحاء البلاد وأعيد تأسيس حركة شعبية. وفي ٣٠ آب/أغسطس ١٩٩٩، صوت ٧٨ في المائة من السكان التيموريين لصالح التحرر من اﻹدارة اﻹندونيسية في اﻻستطﻻع الشعبي الذي رعته اﻷمم المتحدة.	1
يدعو مجلس الأمن الدول الأعضاء إلى التعاون على وجه السرعة لحل جميع المسائل المعلقة بهدف اعتماد مشروع الاتفاقية الشاملة بشأن الإرهاب الدولي.	1
139. وهذا النهج المكون من شقين - استخدام القيود المفروضة على نطاق منطقة شنغن لاستبعاد الأشخاص المدرجين في القائمة من خارج منطقة شنغن، مع الإبقاء على القيود الوطنية للحد من حركة الأجانب المدرجين في القائمة داخل المنطقة - يمكن أن يكون نموذجا تحتذي به الدول الأخرى في المناطق القائمة أو النامية التي لا توجد فيها حدود أو مناطق خالية من التأشيرات.	1
وتنتقل المهارات والأساليب التقنية على نحو متزايد من جماعة تابعة لتنظيم القاعدة إلى جماعات أخرى، مما يدعم مستوى من الابتكار يزيد من التهديد.	1
21. وتتطلع اللجنة كذلك إلى وضع خطة تنفيذية لتحقيق أي من الأهداف المحددة في خطة عمل ألماتي التي لم تتحقق بعد، فضلا عن تنفيذ الالتزامات الواردة على أساس مستمر في الوثائق الختامية المتفق عليها في الاجتماعات الاستثنائية الثلاثة السابقة، بما في ذلك تدابير تحسين تدفق المعلومات مع المنظمات الدولية والإقليمية ودون الإقليمية وفيما بينها.	1
"""ويثني مجلس الأمن على الجهود التي تبذلها عملية الاتحاد الأوروبي أتالانتا، وعمليتا منظمة حلف شمال الأطلسي ""تحالف الحماية"" و ""درع المحيط"" بقيادة الدول الأعضاء في منظمة حلف شمال الأطلسي، وفرقة العمل المشتركة 151 التابعة للقوات البحرية المشتركة بقيادة الدانمرك ونيوزيلندا وباكستان وجمهورية كوريا وسنغافورة وتركيا وتايلند والولايات المتحدة، والدول الأخرى التي تعمل بصفتها الوطنية بالتعاون مع السلطات الصومالية وبعضها البعض, لقمع القرصنة وحماية السفن المعرضة للخطر العابرة للمياه الواقعة قبالة سواحل الصومال، ويعرب عن تقديره للجهود التي تبذلها الدول الأعضاء، بما فيها الاتحاد الروسي وجمهورية كوريا والصين وماليزيا والهند واليابان، التي نشرت سفنا و/أو طائرات في المنطقة، على النحو الوارد في تقرير الأمين العام (S/2012/783)."	1
16. المنظمات الخلف والأصول غير النقدية. نظرا لتعقيد هذه المسائل، قررت اللجنة مواصلة دراسة هذه المسائل في عام 2008 (الفقرات 82-88).	0
(ب) عدم فرض تدابير فعالة لمنع اغتصاب النساء والفتيات الإثيوبيات;	1
يقع على عاتق السلطات في جمهورية الكونغو الديمقراطية التزام دولي بالتأكد من عدم استخدام بلدهم كقاعدة ينطلق منها هؤلاء المتمردون لمهاجمة أوغندا.	1
ويشمل ذلك على سبيل المثال لا الحصر الجيش وجهاز الأمن والمخابرات الوطني والمخابرات العسكرية واللجان الأمنية في ولايات دارفور الثلاث.	0
"أن يحيط علما بالإحاطة التي قدمتها الأمانة العامة فيما يتعلق بمراجعة مكتب خدمات الرقابة الداخلية لمدفوعات التعويضات الممنوحة والمطالبات الفلسطينية المتأخرة من الفئة دال وأنشطة التصفية، والنص المقترح للفرع المتعلق بلجنة التعويضات الذي سيدرج في التقرير السنوي لمكتب خدمات الرقابة الداخلية لعام 2005، ومشاركة مركز التنسيق الذي عينه المكتب في العملية التي تجريها الأمانة العامة لتحديد المطالبات المكررة المحتملة في الفئتين ألف وجيم, وطلب مجلس مراجعي حسابات الأمم المتحدة إبداء تعليقاته على مشروع ملاحظاته فيما يتعلق بزيارتيه إلى الأردن والكويت فيما يتصل بالمدفوعات، وطلب المجلس إبداء تعليقاته على مشروع تقريره عن حالة تنفيذ التوصيات الناشئة عن مراجعته للبيانات المالية للجنة عن فترة السنتين 2002-2003، والاتصالات التي أجرتها اللجنة مع لجنة التحقيق المستقلة; أن يطلب إلى الأمانة أن تقدم معلومات مستكملة عن هذه المسألة في اجتماع غير رسمي مقبل لمجلس الإدارة؛ وأن تبقي هذه المسألة على جدول أعمال مجلس الإدارة."	1
وفي الفقرة 3 من ذلك القرار، طلب إليّ المجلس في الفقرة 3 من ذلك القرار أن أقوم، بالتشاور مع اللجنة المنشأة عملا بالقرار 751 (1992) بشأن الصومال، في غضون 30 يوما من تاريخ اتخاذ القرار، ولمدة ستة أشهر، بإعادة إنشاء فريق الرصد المشار إليه في الفقرة 3 من القرار 1558 (2004) للاضطلاع بالولاية المنصوص عليها في الفقرات الفرعية 3 (أ) إلى (ط) من القرار 1630 (2005).	1
