en_ar_GOOGLE	MatConf
o في 18 تشرين الثاني/نوفمبر 2014، أسقطت طائرات الهليكوبتر التابعة للنظام برميلين متفجرين على معر شمارين، مما أدى إلى مقتل 6 مدنيين، من بينهم 4 أطفال وامرأتان.	1
&quot;ويؤكد مجلس الأمن أن أي محاولة لزعزعة استقرار تشاد بالقوة أمر غير مقبول.	0
وتشجع كل دفعة فدية على المزيد من عمليات الاختطاف، مما يخلق حلقة مفرغة من التشجيع وكذلك التمويل لتنظيم القاعدة والجماعات التابعة له.	1
79 - ويلزم بذل المزيد من الجهود المتضافرة لوقف الانتهاكات الجسيمة المستمرة لحقوق الإنسان التي ترتكبها الجماعات المسلحة والقوات المسلحة لجمهورية الكونغو الديمقراطية ضد المدنيين في إيتوري، ومقاطعتي كيفو، وكاتانغا الوسطى والشمالية، والتي تقوض بشكل خطير الجهود الرامية إلى تحقيق الاستقرار في هذه المناطق وتؤثر على تنظيم عمليات حفظ السلام. انتخابات.	0
وعند النظر في تطور خطر التحريض، يجب أن نأخذ في الاعتبار أن أشكال ووسائل الاتصال تطورت بشكل كبير منذ اتخاذ القرار 1624 (2005).	0
وقام الشيخ يوسف إندوهادي بنقل أفراد الميليشيا من مطار بليدوغلي إلى مواقع شمال شرق جوهر.	1
ولا أزال أشعر بالقلق من أن مزيج انعدام الثقة بين الأطراف واستمرار وجود الميليشيات يمكن أن يؤدي إلى توترات واحتمال انعدام الأمن وعدم الاستقرار في لبنان وخارجه.	1
إن المبالغ الكبيرة، رغم أنها ليست حاسمة لنجاح الهجوم، أصبحت الآن أقل احتمالا أن تكون متاحة.	1
وعلى الرغم من هذا القرار، فإن الدمار مستمر.	1
وتشعر اللجنة بقلق خاص إزاء استمرار الهجمات على القرى وقتل المدنيين والاغتصاب والنهب والتشريد القسري خلال فترة ولاية اللجنة. وترى اللجنة أنه يجب اتخاذ الإجراءات العاجلة لوضع حد لهذه الانتهاكات.	1
ويدين المجلس جميع الانتهاكات الأخرى للقانون الدولي، بما في ذلك القانون الإنساني الدولي وقانون حقوق الإنسان وقانون اللاجئين، المرتكبة ضد الأطفال في حالات الصراع المسلح.	0
ويبدو أن تعريفات بعض الدول للإرهاب غامضة أو فضفاضة للغاية وينبغي أن تتماشى مع المعايير الدولية.	0
ومن وجهة نظر القانون الجنائي الدولي، فإن هذه الانتهاكات للقانون الإنساني الدولي تشكل بلا شك جرائم حرب واسعة النطاق.	1
ويدعو الأمين العام للأمم المتحدة إلى مواصلة مساعيه الحميدة واستكشاف المزيد من الآليات الدبلوماسية رفيعة المستوى، عند الاقتضاء، لتسهيل تعزيز الحوار بين الأطراف المعنية، بما في ذلك بشأن الأسباب الكامنة وراء الصراع.	0
وبعبارة أخرى، فقد ظهر الآن في القانون الدولي حق ضحايا الانتهاكات الجسيمة لحقوق الإنسان (وخاصة جرائم الحرب والجرائم ضد الإنسانية والإبادة الجماعية) في الحصول على تعويضات (بما في ذلك التعويض) عن الأضرار الناجمة عن تلك الانتهاكات.	0
121- إن الجنجويد الذين يشير إليهم معظم الضحايا في الصراع الحالي هم الميليشيات العربية التي تداهم قرى هؤلاء الضحايا على ظهور الخيل أو الجمال، وتقتل وتنهب وتحرق وتغتصب.	1
وعلى الرغم من توقف القتال، إلا أن التوترات ظلت مرتفعة ولا يمكن استبعاد وقوع مزيد من الاشتباكات.	1
وفيما يتعلق بشبه جزيرة القرم، أبلغ الأمين العام المساعد المجلس أنه، بالإضافة إلى انتهاكات حقوق الإنسان المبلغ عنها في السابق، حدثت زيادة في عدد حالات الاختفاء القسري، وأعرب عن قلقه إزاء اختطاف أربعة من تتار القرم خلال الفترة الشهر السابق في شبه جزيرة القرم، وتم العثور على أحدهم ميتًا.	1
ويكرر المجلس أهمية تلبية احتياجات المرأة في مجال بناء السلام وإشراكها في وضع وتنفيذ استراتيجيات ما بعد النزاع.	0
وخلال النزاع، قُتل أكثر من مليوني شخص، وشُرد 4.5 مليون شخص قسراً من منازلهم.	1
وأدعو السلطات اللبنانية إلى بذل كل جهد ممكن للقبض على المسؤولين عن محاولة الاغتيال هذه وتقديمهم إلى العدالة.	0
9 - يطلب إلى الأمين العام أن يواصل تقديم تقارير منتظمة، كل ثلاثة أشهر على الأقل، عن الحالة في جمهورية الكونغو الديمقراطية وعن أنشطة بعثة منظمة الأمم المتحدة في جمهورية الكونغو الديمقراطية، وأن يقدم إلى مجلس الأمن، بنفس الانتظام، آخر المستجدات المحددة وعن الوضع العسكري؛	0
