en_ar_GOOGLE	VerConf
(ب) منع دخول هؤلاء الأفراد إلى أراضيها أو المرور عبرها، بشرط ألا يكون في هذه الفقرة ما يجبر أي دولة على رفض دخول مواطنيها أو مطالبتهم بمغادرة أراضيها، ولا تنطبق هذه الفقرة في حالة الدخول أو إذا كان العبور ضرورياً لتنفيذ عملية قضائية أو قررت اللجنة المنشأة عملاً بالقرار 1267 (1999) (&quot;اللجنة&quot;)، على أساس كل حالة على حدة، أن الدخول أو العبور فقط هو المبرر؛	0
إن محنة ومعاناة الشعب الفلسطيني المستمرة تظل تجسيدا مأساويا لعواقب عدم تنفيذ القرارات وعدم إنفاذ قرارات مجلس الأمن.	1
ويدين المجلس جميع الهجمات التي تشنها الجماعات المسلحة المحلية والأجنبية والتي تهدد السكان وكذلك السلام والاستقرار في جمهورية أفريقيا الوسطى والمنطقة دون الإقليمية، بما في ذلك الهجمات التي شنتها منظمة الوطنيين من أجل العدالة والسلام في 19 تموز/يوليه و24 تشرين الثاني/نوفمبر على بيراو. .	1
&quot;ويحيط مجلس الأمن علما مع الاهتمام بالاقتراح الهام الذي قدمه الأمين العام بإنشاء لجنة لبناء السلام، ويؤيد الهدف المتمثل في تحسين قدرة الأمم المتحدة على التنسيق مع الجهات المانحة والمساهمة بقوات، وعلى الاضطلاع بأنشطة بناء السلام، ولا سيما منذ بداية العام عمليات حفظ السلام من خلال تحقيق الاستقرار والتعمير والتنمية.	0
8 - والغرض من الدراسة الاستقصائية هو عرض الاتجاهات العامة الحالية في تنفيذ القرار بهدف تحديد نقاط الضعف الإقليمية أو المجالات التي تواجه فيها مجموعات من الدول صعوبات خاصة في التنفيذ وبالتالي قد تستفيد من اتباع نهج إقليمي أو دون إقليمي لمكافحة الإرهاب. إرهاب.	0
5 - يطلب إلى فريق الرصد أن يقدم تقريرا إلى اللجنة المنشأة عملا بالقرار 1267 (1999)، بما في ذلك من خلال إحاطات خبراء آلية الرصد بشأن عمل آلية الرصد على النحو المنصوص عليه في الفقرة 3 أعلاه، ويطلب أيضا إلى فريق دعم إنفاذ الجزاءات وتقديم تقرير مرة واحدة على الأقل شهريًا إلى فريق الرصد؛	0
107 - وفي 24 تموز/يوليه 2005، تم انتهاك هذا الاتفاق لأن القوات المسلحة لكوت ديفوار أعدت طائرتها من طراز Mi-24P للعمليات العسكرية ردا على هجوم مزعوم على أنياما.	1
وقالت إن تنظيم داعش وجميع أطراف النزاع الأخرى يقتلون ويجرحون الناس ويدمرون القرى والبلدات والمدن دون عقاب.	0
وستقدم الحكومة خدمة جليلة لنظامها القضائي إذا اتخذت خطوات لإلغاء المرسوم الذي أنشأ المحاكم.	1
4. بدأت وحدة الاستخبارات المالية عملها في أوائل التسعينات. وقد تم تأسيسها بموجب تشريع تم تقديمه لمعالجة مشكلة غسل الأموال المتنامية من قبل الجماعات الإجرامية المنظمة، وتم تعديلها في عام 2002 للتعامل مع قمع تمويل الإرهاب. &quot;تجار النقد&quot; ملزمون بالتعرف على عملائهم، والاحتفاظ بسجلات لتحديد هوية العميل ونشاط حساب العميل لمدة سبع سنوات على الأقل بعد إغلاق الحساب، وإبلاغ وحدة الاستخبارات المالية بالمعاملات النقدية الهامة (أكثر من 7000 دولار)، والمعاملات المشبوهة، والأموال. تعليمات النقل داخل أو خارج البلاد.	0
144. في حين أقرت اللجنة بأن رئيس قوة الدفاع واجه انسحابا جماعيا للأفراد والحاجة إلى الحفاظ على انضباط القوة، لاحظت اللجنة وجود تناقضات كبيرة بين الإجراء الذي اتخذه والإجراءات التي يتطلبها القانون. وأصدر قائد قوات الدفاع إعلاناً عاماً في 16 مارس/آذار مفاده أن مقدمي الالتماس سيعتبرون مدنيين اعتباراً من 1 مارس/آذار. وقد طلبت قوات الدفاع المشورة القانونية من المستشار القانوني المعين دوليا لمجلس الوزراء. ولم يكن هناك مستشار قانوني داخل قوات الدفاع أو الوزارة.	1
وفي الفترة التي سبقت 20 أيار/مايو 2002، نظم السيد لوباتو وأنصاره مسيرات للمحاربين القدامى في ديلي.	0
يشدد على مسؤولية جميع الأطراف والجماعات المسلحة في [البلد المتضرر] في اتخاذ الخطوات المناسبة لحماية السكان المدنيين في البلد، بما يتفق مع القانون الإنساني الدولي وقانون حقوق الإنسان وقانون اللاجئين، ولا سيما عن طريق تجنب أي عمليات عشوائية أو مفرطة استخدام القوة في المناطق المأهولة بالسكان.	1
6 - يؤكد أنه على استعداد تام لفرض تدابير محددة الهدف ضد الأشخاص الذين تحددهم اللجنة وفقا للفقرات 9 و 11 و 14 من القرار 1572 (2004) والذين تقرر، في جملة أمور، أن يكونوا:	1
