en_ar_DEEP	MatCoop
في 19 تشرين الثاني/نوفمبر، اعتمد المجلس بيانا رئاسيا (S/PRST/2014/23) يحدد الخطوات العملية للتنفيذ الفعال للقرارين 2170 (2014) و 2178 (2014). وعلى وجه التحديد، تضمن البيان الرئاسي خطوات نحو تحسين تبادل المعلومات بين الدول لمنع سفر الإرهابيين وتجنيدهم وتمويلهم. وحددت مصادر التمويل الناشئة لتنظيم داعش وجبهة النصرة، الأمر الذي يتطلب المزيد من اليقظة من جانب الدول الأعضاء لضمان التقيد بالالتزامات الدولية. كما حددت استراتيجيات فعالة وتعزيز التعاون لوقف انتشار التطرف العنيف في المجتمعات المحلية، بهدف تحسين وضع الأمم المتحدة لمعالجة أسباب الإرهاب والتطرف العنيف، من خلال (أ) تعزيز التنسيق بين الدول، (ب) تقديم المساعدة بناء القدرات بشكل أكثر فعالية، (ج) تحسين التنسيق بين كيانات الأمم المتحدة المعنية بمكافحة الإرهاب والبعثات الميدانية، (د) تعزيز جهود الدول الأعضاء والأمم المتحدة، بما في ذلك اتصالاتها الاستراتيجية، لمكافحة الأيديولوجيات المتطرفة العنيفة التي تفضي إلى إرهاب.	1
ولم تقم العديد من الدول بمراجعة قطاعاتها غير الربحية فيما يتعلق بمخاطر تمويل الإرهاب، ولكن المملكة المتحدة، على وجه الخصوص، طورت آليات لتقييم وحماية هذا القطاع، ومن خلال البرنامج الدولي لهيئة المؤسسات الخيرية، لتأمين التواصل التشغيلي على المستوى الدولي، فضلاً عن المساعدة في بناء القدرات في أجزاء أخرى من العالم.	1
ورغم أن اتفاقية رابطة أمم جنوب شرق آسيا بشأن مكافحة الإرهاب لم تدخل حيز التنفيذ بعد، فقد صدقت تسع دول على معاهدة رابطة أمم جنوب شرق آسيا بشأن المساعدة القانونية المتبادلة في المسائل الجنائية، وهي الآن سارية المفعول.	1
وتوصي اللجنة كذلك بأنه من بين الأشخاص الذين حصلوا على أسلحة قوات الدفاع في 24 و 25 أيار/مايو، لا تتم محاكمة سوى أولئك الذين استخدموا الأسلحة في أنشطة إجرامية لاحقة.	0
فالحدود الطويلة والمفتوحة إلى حد كبير والتي يتعذر الوصول إليها تجعل الإدارة الفعالة للحدود صعبة للغاية وتسهل أنشطة الجماعات الإجرامية والجماعات الإرهابية عبر الوطنية.	0
وتتعلق المخاوف الأمنية الرئيسية بالنشاط الإجرامي والقتال بين الفصائل.	0
في 24 تشرين الثاني/نوفمبر، تلقى المجلس في القاعة تقريرا عن فترة 90 يوما من رئيس لجنة مجلس الأمن المنشأة عملا بالقرار 1591 (2005) بشأن السودان. السفيرة ماريا كريستينا بيرسيفال (الأرجنتين) التي أطلعت المجلس على آخر المستجدات في أنشطة اللجنة خلال الفترة المشمولة بالتقرير، بما في ذلك العمل مع الدول الأعضاء في المنطقة، لتحديد الثغرات في المعلومات والإبلاغ عن متطلبات بناء القدرات لتعزيز تنفيذ تدابير الجزاءات.	0
دعم المستشفيات التي تعالج ضحايا الاغتصاب (الرعاية الطبية والجراحية، والاستشارة الطوعية والسرية بعد الاغتصاب وعلاج الأمراض المنقولة جنسيا).	1
وبحسب إفادته، فإنه كان في مكتبه عندما سمع الانفجار، لكنه اعتقد أن الضجيج كان نتيجة مرور مقاتلات جوية إسرائيلية عبر حاجز الصوت.	0
"يعرب مجلس الأمن عن قلقه العميق من أن حقول النفط والبنية الأساسية ذات الصلة التي يسيطر عليها تنظيم الدولة الإسلامية وجبهة النصرة وربما أفراد وجماعات ومؤسسات وكيانات أخرى مرتبطة بتنظيم القاعدة، تولد جزءاً كبيراً من دخل الجماعات، مما يدعم جهودها في التجنيد ويعزز قدرتها العملياتية على تنظيم وتنفيذ الهجمات الإرهابية.	0
وإذ يؤكد أن العودة الشاملة والمنسقة للاجئين والمشردين في جميع أنحاء المنطقة تظل ذات أهمية حاسمة لتحقيق السلام الدائم،	0
باسم لجنة مجلس الأمن المنشأة عملا بالقرار 1540 (2004)، يشرفني أن أبلغكم أن اللجنة وافقت على عقد جلسة مفتوحة، على النحو المتوخى في تقريرها عن طرائق النظر في إجراء استعراض شامل لحالة الأمم المتحدة. تنفيذ القرار 1540 (2004) وفقا للفقرة 8 من القرار 1810 (2008) (S/2009/170).	0
واعتبر توسيع التعاون مع لجنة بناء السلام أمرا بالغ الأهمية لبرنامج عمل المجلس. وعلى وجه الخصوص، دعا المشاركون إلى نظرة أكثر استراتيجية نحو تعزيز التعاون مع لجنة بناء السلام للتأكيد على التدفق السلس للمسؤوليات التنفيذية بين حفظ السلام وبناء السلام وتعزيز مساءلة كليهما.	1
كما عزز الاتجار بالأسلحة سوق الحماية بين الجماعات المسلحة والمهربين الذين يحمون طرق التجارة غير المشروعة.	0
وفي مشاورات أجراها المجلس بكامل هيئته، أعرب أعضاء المجلس عن قلقهم إزاء التدهور المستمر في الحالة الإنسانية وأدانوا انتهاكات القانون الإنساني الدولي من جانب جميع أطراف النزاع السوري.	0
وقد أجرينا اتصالات عديدة معهم على مختلف المستويات لحثهم على اتخاذ خطوات حازمة وسريعة لنزع سلاح هؤلاء الإرهابيين واعتقالهم وتسليمهم إلى بعثة منظمة الأمم المتحدة في جمهورية الكونغو الديمقراطية لمحاكمتهم على جرائم ضد الإنسانية ارتكبت على مر السنين.	0
وتهدف التوصيات، التي تم التشاور بشأنها مع الأطراف والبلدان المساهمة بقوات، إلى تعزيز قدرة العنصر العسكري، في حدود الموارد المتاحة، على رصد وقف إطلاق النار والاتفاقات العسكرية.	1
يؤكد من جديد إدانته القاطعة لجميع أعمال وأساليب وممارسات الإرهاب باعتبارها إجرامية وغير مبررة، بغض النظر عن دوافعها، وبجميع أشكالها ومظاهرها، أينما ارتكبت وأيا كان مرتكبها،	0
(د) اعتماد نهج يركز على الضحايا ويرتكز على حقوق الإنسان في التعامل مع الاتجار بالأشخاص، بما في ذلك عن طريق منح الضحايا الحق في البقاء في البلد والحصول على الحماية القانونية والخدمات الأساسية، مثل العلاج الطبي والتعليم وفرص العمل المعادلة لتلك الممنوحة لمواطنيها؛	0
61 - ويتباين بدرجة كبيرة مدى تواجد مؤسسات الدولة والشرطة والجيش الوطني وعملها في هذه المجالات.	0
2 - يؤكد من جديد أن المسؤولية الأساسية عن مواصلة تنفيذ اتفاق السلام بنجاح تقع على عاتق السلطات في البوسنة والهرسك نفسها، وأن الاستعداد المستمر للمجتمع الدولي والجهات المانحة الرئيسية لتحمل العبء السياسي والعسكري والاقتصادي للتنفيذ وإعادة الإعمار وستتحدد الجهود المبذولة بالامتثال والمشاركة النشطة من جانب جميع السلطات في البوسنة والهرسك في تنفيذ اتفاق السلام وإعادة بناء المجتمع المدني، ولا سيما بالتعاون الكامل مع المحكمة الدولية ليوغوسلافيا السابقة، وفي تعزيز المؤسسات المشتركة وتيسير عودة اللاجئين والمشردين؛	0
60 - يقرر، من أجل مساعدة اللجنة في الاضطلاع بولايتها ودعما لأمينة المظالم، تمديد ولاية فريق الرصد الحالي الذي يوجد مقره في نيويورك وأعضاؤه، المنشأ عملا بالفقرة 7 من القرار 1526 (2004). )، لفترة أخرى مدتها ثلاثون شهرًا، تحت إشراف اللجنة مع المسؤوليات المبينة في المرفق الأول، وتطلب إلى الأمين العام اتخاذ الترتيبات اللازمة لهذا الغرض؛	1
22 - يشير إلى الطلب الوارد في القرار 2178 (2014) إلى فريق الدعم التحليلي ورصد الجزاءات أن يقدم، بالتعاون الوثيق مع جميع هيئات الأمم المتحدة المعنية بمكافحة الإرهاب، تقريرا إلى اللجنة عملا بالقرارين 1267 (1999) و 1989 ( 2011) في غضون 180 يوما، بشأن التهديد الذي يشكله المقاتلون الإرهابيون الأجانب الذين تم تجنيدهم أو الانضمام إلى تنظيم الدولة الإسلامية في العراق والشام وجبهة النصرة وجميع الجماعات والمؤسسات والكيانات المرتبطة بتنظيم القاعدة، ويؤكد من جديد أن هذا التقرير ينبغي أن يركز أيضا على الاتجاهات المتعلقة بالإرهابيين الأجانب المقاتلون الذين ينضمون ويعملون مع جميع الجماعات الإرهابية المدرجة في قائمة الجزاءات المفروضة على تنظيم القاعدة بموجب القرار 1267، وينبغي أن يتضمن ذلك إحاطة شفهية للجنة وإحاطة للجنة لمجلس الأمن في الإحاطة الدورية القادمة بشأن مكافحة الإرهاب بشأن أولئك الذين يعملون في أفريقيا.	1
ولم يسحب الجانبان بعد قواتهما من المنطقة، وهو ما يخالف اتفاق 20 حزيران/يونيه 2011.	0
وفي عام 2014، واستجابة للقرارين 2083 (2012) و2161 (2014)، ولتعزيز تنفيذ أنظمة عقوبات مجلس الأمن من قبل السلطات الوطنية، قامت الشعبة بتوحيد صيغة جميع قوائم عقوبات مجلس الأمن وإنشاء القائمة الموحدة لعقوبات مجلس الأمن التابع للأمم المتحدة، التي تضم الأسماء المدرجة في جميع قوائم العقوبات التي وضعتها لجان عقوبات مجلس الأمن.	1
ومع ذلك، وعلى الرغم من هذا الوجود المتزايد، أدى موسم حصاد البندق إلى تصاعد الأنشطة الإجرامية، بما في ذلك 3 حوادث إطلاق نار، وحادث قتل واحد، و4 عمليات اختطاف، و40 عملية سطو مسلح.	0
56 - ويجري اتخاذ خطوات لتعزيز دور فريق الأمم المتحدة القطري، بما في ذلك تعيين رئيس جديد لمكتب المنسق المقيم وتحديد موظفين إضافيين.	1
يعترف مجلس الأمن بلجنة بناء السلام، في مجال اختصاصها، باعتبارها منتدى للتنسيق في مجال ما بعد الصراع بين منظومة الأمم المتحدة والمنظمات الإقليمية ودون الإقليمية، وفقا لقراره 1645 (2005) وقرار الجمعية العامة 60/180.	0
وأعرب أعضاء المجلس عن قلقهم العميق إزاء التقارير التي تفيد بتجدد القتال والعواقب الإنسانية المترتبة على ذلك.	0
يقرر تعزيز وتحديث ولاية [البعثة] على النحو التالي: تعزيز وحماية حقوق الإنسان: - المساعدة في تعزيز قدرات النظام القضائي، بما في ذلك آليات العدالة الانتقالية، والمؤسسات الوطنية لحقوق الإنسان ومساعدة ومع جهود المصالحة الوطنية؛	1
ويجب ألا تنطوي جهود مكافحة الإرهاب على معايير مزدوجة وخطوات أحادية لاستخدام القوة، الأمر الذي قد يضر بتماسك التحالف ضد الإرهاب ويزعزع استقرار الوضع الإقليمي والعالمي.	1
131 - عززت دول آسيا الوسطى تدابير إنفاذ القانون منذ الدراسة الاستقصائية السابقة من خلال تعزيز التعاون بين الوكالات وتبادل المعلومات وإنشاء واستخدام قواعد البيانات الجنائية وغيرها، على الصعيدين المحلي والدولي، لدعم جهود إنفاذ القانون في مجال مكافحة الإرهاب.	1
28 - وشددت عدة دول في المنطقة الأفريقية على تصميمها على ضمان اتخاذ التدابير الرامية إلى حماية الجمهور من الأعمال الإرهابية في إطار القانون وبما يتفق مع التزاماتها بموجب القانون الدولي.	0
إنه جزء من شعار يتكرر باستمرار أمام هذا المجلس ولم يعد تكراره صحيحا، ويتجاهل المسؤوليات الفلسطينية والحقوق الإسرائيلية، ويفشل في الاعتراف بالصعوبات المؤلمة التي تواجهها القوات الإسرائيلية في محاولتها حماية مواطنيها وتقليل الضرر. على حياة الفلسطينيين عندما لا يظهر الإرهابيون الذين يواجهونهم اهتماماً كبيراً بحياة الفلسطينيين بقدر اهتمامهم بحياة الإسرائيليين.	0
واجتمعت فرق العمل، التي كانت تتألف حتى الآن حصرا من أطراف اتفاق السلام الشامل، يومي 9 و 10 آب/أغسطس وواصلت اجتماعاتها بشكل متقطع منذ ذلك الوقت.	0
34 - وعلى الرغم من الدعوة المستمرة التي تبذلها الأمم المتحدة، لا يزال تسعة أطفال محتجزين في مراكز الاحتجاز في باماكو بدعوى ارتباطهم بالجماعات المسلحة، في انتهاك للبروتوكول المتعلق بالإفراج عن الأطفال المرتبطين بالقوات أو الجماعات المسلحة في مالي، ولم شملهم وإعادة إدماجهم، الموقع عليه في مالي. 1 يوليو 2013 من قبل الحكومة.	0
باسم لجنة مجلس الأمن المنشأة عملا بالقرار 1373 (2001) بشأن مكافحة الإرهاب، يشرفني أن أقدم إلى مجلس الأمن تقرير اللجنة عن نظرها الشامل في عمل اللجنة ومديريتها التنفيذية من 2011 إلى 2013 (انظر المرفق).	1
105- تتمتع الحكومة بصلاحية وضع وتنفيذ السياسة العامة للبلاد.	1
أصدر رئيس رومانيا القانون رقم 535/2004 بشأن الوقاية من الإرهاب ومكافحته بموجب المرسوم رقم 994/2004 المؤرخ 24 نوفمبر/تشرين الثاني 2004، ودخل حيز التنفيذ بعد ثلاثة أيام.	1
114 - وقد أصدرت أربع من دول جنوب آسيا الثماني تشريعات تجرم التجنيد لأغراض الإرهاب وتحظر استخدام أراضيها لارتكاب أعمال إرهابية أو الإعداد لها ضد دول أخرى أو مواطنيها.	0
ومع ذلك، فهي لا تعرف عدد الأشخاص الذين تم إطلاق سراحهم وعدد الأشخاص الذين ما زالوا رهن الاحتجاز.	1
وإذ يلاحظ التطورات والمبادرات الأخيرة على المستويات الدولية والإقليمية ودون الإقليمية لمنع الإرهاب الدولي وقمعه، ويلاحظ عمل المنتدى العالمي لمكافحة الإرهاب، ولا سيما اعتماده مؤخراً لمجموعة شاملة من الممارسات الجيدة لمعالجة ظاهرة المقاتلين الإرهابيين الأجانب، ونشره لعدة وثائق إطارية وممارسات جيدة أخرى، بما في ذلك في مجالات مكافحة التطرف العنيف، والعدالة الجنائية، والسجون، والاختطاف من أجل الحصول على فدية، وتقديم الدعم لضحايا الإرهاب، والشرطة الموجهة نحو المجتمع المحلي، لمساعدة الدول المهتمة في التنفيذ العملي للإطار القانوني والسياسي للأمم المتحدة لمكافحة الإرهاب واستكمال عمل كيانات الأمم المتحدة ذات الصلة بمكافحة الإرهاب في هذه المجالات،	1
وقد وضعت بعض الدول استراتيجيات وطنية لمكافحة الإرهاب، ولكن مستوى التنفيذ يحتاج إلى تحسين وينبغي إيلاء مزيد من التركيز للجوانب الوقائية، بما في ذلك على وجه الخصوص معالجة التحريض على الإرهاب والتهديد بالتطرف الذي يؤدي إلى التطرف العنيف.	1
8. والغرض من هذا المسح هو عرض الاتجاهات العامة الحالية في تنفيذ القرار بهدف تحديد نقاط الضعف الإقليمية أو المجالات التي تواجه فيها مجموعات من الدول صعوبات خاصة في التنفيذ، وبالتالي قد تستفيد من نهج إقليمي أو دون إقليمي لمكافحة الإرهاب.	1
وفي الوقت نفسه، وبعد استعادة القوات الحكومية السيطرة على المدينة، استقبلت حوالي 000 11 من المشردين الذين حاولت مساعدتهم قدر استطاعتها.	1
وأضاف أن مبادئ الأمم المتحدة لحفظ السلام، وهي موافقة الأطراف والحياد وعدم استخدام القوة إلا في حالة الدفاع عن النفس والدفاع عن الولاية، قد لا تنطبق دائما على الجماعات الإجرامية المسلحة في البعثات المعاصرة، و وأن تطبيقها يمكن مراجعته وتعديله ليتناسب مع التهديدات المعاصرة وسياق العنف الذي يواجهه المدنيون الأبرياء وأفراد حفظ السلام في مناطق الصراع.	1
151- ويعتقد آخرون، مثل الفريق العامل، رغم اعترافهم بمزايا هذه التدابير بالنسبة لإنفاذ القانون، أن إدخال التنظيم الإلزامي يمكن أن ينتهك حقوق الإنسان الأساسية.	0
والتزم المجلس، في قراره 2122 (2013)، بزيادة اهتمامه بقضايا المرأة والسلام والأمن في جميع مجالات العمل المواضيعية ذات الصلة المدرجة في جدول أعماله، بما في ذلك على وجه الخصوص حماية المدنيين في الصراعات المسلحة، وبناء السلام بعد انتهاء الصراع، وبناء السلام بعد انتهاء الصراع. تعزيز وتعزيز سيادة القانون في صون السلام والأمن الدوليين، والسلام والأمن في أفريقيا، والتهديدات التي يتعرض لها السلام والأمن الدوليان بسبب الأعمال الإرهابية، وصون السلام والأمن الدوليين.	1
تلقى هابسادي دعمًا ماليًا وعسكريًا من آتو، وموسى سودي، والشيخ يوسف إندوهادي وآخرين.	1
ونحن نناشدهم بإلحاح زيادة دعمهم للمبادرات الجماعية التي ستتخذها دولنا، في إطار عملية نواكشوط، للتصدي للتهديد الذي يشكله الإرهاب والتطرف العنيف والجريمة المنظمة العابرة للحدود الوطنية على السلام والأمن الدوليين.	0
وأضاف هذا المشارك أن دور المنسقين السياسيين قد تغير بشكل كبير في السنوات العشر الماضية، وأصبح جزءا أكثر رسمية ومؤسسية من كل وفد.	0
(أ) مراجعة القوانين الجنائية لضمان تجريم الجرائم المندرجة في كل فئة من الفئات المحددة على النحو الواجب، وسن أحكام تشريعية لمكافحة الإرهاب، حسب الاقتضاء؛	0
4 - يحث المديرية التنفيذية للجنة مكافحة الإرهاب على مواصلة تعزيز دورها في تيسير المساعدة التقنية لتنفيذ القرار 1373 (2001) الرامي إلى زيادة قدرات الدول الأعضاء والمناطق في مكافحة الإرهاب عن طريق تلبية احتياجاتها في مجال مكافحة الإرهاب، بالتعاون الوثيق مع فرقة العمل المعنية بالتنفيذ في مجال مكافحة الإرهاب. ، وكذلك مع مقدمي المساعدة الثنائية والمتعددة الأطراف، ويرحب بالنهج المركز والإقليمي الذي تتبعه المديرية التنفيذية للجنة مكافحة الإرهاب في هذا العمل؛	1
79 - تمتلك أربع دول أنظمة قانونية فعالة لضمان المساعدة القانونية المتبادلة وتسليم المجرمين، ولكن لا توجد دولة لديها آليات كافية لتبادل المعلومات بسرعة وفعالية مع نظيراتها الدولية.	1
ويدعو المجلس [الدولة المتضررة] إلى تطبيق الإجراءات المناسبة على الفور فيما يتعلق بمسألة حقوق الملكية ووقف جميع أشكال التمييز ضد [السكان من الأقليات] في توفير المزايا الاجتماعية والمساعدة في إعادة الإعمار.	0
كما أن وجود العناصر المتطرفة وأنشطتها المزعومة كان أيضا مصدرا للقلق.	0
'5` مواصلة الحوار وتبادل المعلومات مع جهات الاتصال أو المنسقين المعينين بشأن المسائل المتعلقة بمساهمتهم في تنفيذ القرار 1540 (2004)؛	0
ومع ذلك، سيظلون بحاجة إلى الحماية. ورغم أن استعداد القوة الأمنية الدولية في كوسوفو لمواصلة حمايتها للمواقع الدينية أمر ضروري، إلا أنه لا يمكن بناء الحل الدائم على القوات العسكرية.	0
ويكرر المجلس إدانته الشديدة لهذه الممارسات ويدعو جميع أطراف النزاع المسلح إلى ضمان الحماية الكاملة والفعالة للمرأة، ويشدد على ضرورة وضع حد لإفلات المسؤولين عن العنف الجنساني من العقاب.	0
92 - توصي لجنة التحقيق الدول ومنظمات المجتمع المدني بتعزيز فرص الحوار والتواصل بين الشعوب في مجالات مثل الثقافة والعلوم والرياضة والحكم الرشيد والتنمية الاقتصادية التي توفر لمواطني جمهورية كوريا الشعبية الديمقراطية فرص لتبادل المعلومات والتعرض للتجارب خارج وطنهم.	0
109. تم إبلاغ السيد الصديق بأن مادة تي إن تي وبعض المتفجرات الخاصة قد تم استخدامها لتوجيه الشكوك نحو الجماعات الإسلامية المتطرفة، حيث أن هذه الأنواع من المتفجرات لم تستخدم إلا في العمليات في العراق.	0
"ولا يزال مجلس الأمن يشعر بقلق بالغ إزاء التهديد الذي تشكله القرصنة والسطو المسلح في البحر على الملاحة الدولية، وسلامة الطرق البحرية التجارية، والأمن والتنمية الاقتصادية للدول في المناطق المعنية، فضلا عن سلامة ورفاه البحارة وغيرهم من الأشخاص، بما في ذلك من خلال أخذهم كرهائن، وتزايد العنف الذي يستخدمه القراصنة والأشخاص المتورطون في أعمال القرصنة والسطو المسلح في البحر. ويدين مجلس الأمن بأشد العبارات أخذ الرهائن واستخدام العنف ضدهم الرهائن، ويهيب بالدول أن تتعاون أيضاً، حسب الاقتضاء، لتأمين الإفراج المبكر عن الرهائن، بما في ذلك من خلال تبادل المعلومات والاستخبارات.	0
