en_ar_TRANSFORMERS	MatConf
12 - يهيب باللجنة أن تقوم، بالتعاون مع اللجنة المنشأة عملا بالقرار 1373 ( "لجنة مكافحة الإرهاب" أو "لجنة مكافحة الإرهاب") بإبلاغ المجلس بالخطوات الإضافية المحددة التي يمكن أن تتخذها الدول لتنفيذ التدابير المبينة في الفقرة 1 أعلاه؛	0
وطلب وزير الداخلية من القائد دا كروز أن يعطي راي لوس في ليكيسا 10 من البنادق و 000 6 طلقة ذخيرة و 10 مخازن.	0
وإذ تسلم بأهمية المجتمعات المحلية والقطاع الخاص والمجتمع المدني ووسائط الإعلام في زيادة الوعي بأخطار الإرهاب والتصدي لها بمزيد من الفعالية،	0
وبالإضافة إلى ذلك، ينبغي اعتبار الالتزام الدولي قد تم الوفاء به في أي وقت، بعد إبرام معاهدة سلام، وافقت الدولة المسؤولة على أن تدفع إلى الدولة أو الدول الأخرى التي تمارس الحرب تعويضات أو تعويضات عن الأضرار التي لحقت برعايا الخصم، بصرف النظر عما إذا كان قد تم الدفع الفعلي أم لا.	0
وعلى سبيل المثال، فإن بعثة الأمم المتحدة لتقصي الحقائق بشأن النزاع في غزة، على سبيل المثال، استخدمت جلسات الاستماع العامة كجزء من منهجيتها في التحقيق لضمان عملية شاملة للجميع، وإسماع صوت الضحايا في الأماكن التي لم يتم الاستماع إليهم فيها، ودعم حقوقهم في معرفة الحقيقة والعدالة.	0
ونحث إسرائيل على وقف غاراتها العسكرية في غزة.	0
154 - وعلى الرغم من أن اللجنة تلقت معلومات من أحد المصادر تفيد بأن أحد معاوني السيد الحريري الموثوق بهم قد عبث بأجهزة التشويش قبل الانفجار، لم تتمكن اللجنة من إثبات صحة هذه المعلومات.	0
يدعو جميع الدول إلى اتخاذ خطوات عاجلة لتنفيذ القرار 1373 (2001) تنفيذا تاما ومساعدة بعضها بعضا في القيام بذلك، ويشدد على التزام الدول بعدم توفير الدعم المالي وجميع أشكال الدعم الأخرى وتوفير ملاذ آمن للإرهابيين ومن يدعمون الإرهاب،	0
تزويد الموظفين بأدوات عملية تنفيذية لإدماج الشواغل الجنسانية بشكل منهجي في أعمال إصلاح قطاع الأمن؛ وتنفيذ التوصيات المنبثقة عن المنتدى الأفريقي للشؤون الجنسانية والحوكمة لعام 2005 من أجل تحقيق هدف الاتحاد الأفريقي المتمثل في مشاركة 30 في المائة من النساء في الجمعيات الوطنية.	0
وفي مصر، ما زلنا نحث على نقل السلطة سلميا وفي وقت مبكر إلى حكومة مدنية.	0
”ويؤمن مجلس الأمن بأن الملاذات الآمنة للإرهابيين لا تزال تشكل مصدر قلق بالغ ويؤكد من جديد ضرورة قيام الدول بتعزيز التعاون من أجل العثور على أي شخص يدعم تمويل الأعمال الإرهابية أو التخطيط لها أو الإعداد لها أو ارتكابها أو توفير الملاذ الآمن لها أو ييسرها أو يشارك أو يحاول المشاركة في تمويلها أو تدبيرها أو الإعداد لها أو ارتكابها، أو يقدم إلى العدالة، استنادا إلى مبدأ التسليم أو المحاكمة، أي شخص يقوم بدعم تلك الأعمال أو تيسيرها أو المشاركة فيها أو محاولة المشاركة فيها أو التخطيط لها أو الإعداد لها أو ارتكابها أو توفير الملاذ الآمن لها.	0
”ويشدد مجلس الأمن على ضرورة التصدي على نحو مستدام للأسباب الجذرية للصراع في شرق جمهورية الكونغو الديمقراطية، ويكرر تأكيد دعمه لتنفيذ الالتزامات الواردة في إطار السلام والأمن والتعاون لجمهورية الكونغو الديمقراطية والمنطقة، وهو أمر أساسي لتحقيق السلام والأمن الدائمين في منطقة البحيرات الكبرى.	0
:: التوصية بخيارات ملموسة لتعزيز استخدام المجلس لأدوات مختلفة للحد من الآثار السلبية لمشاركة الإرهابيين في الجريمة العابرة للحدود على الجهود التي يبذلها لحل النزاعات ولدعم الدول في جهودها الرامية إلى تعزيز ضوابط الحدود والجهود الرامية إلى مكافحة الجريمة العابرة للحدود.	0
وستظل اللجنة تركز على تعزيز توافق الآراء داخل المجتمع الدولي بشأن أهمية مكافحة الإرهاب، واتخاذ تدابير عملية ترمي إلى تعزيز قدرة الدول على مكافحة الإرهاب؛ والمساعدة في تحديد ومعالجة المشاكل التي تواجهها الدول في تنفيذ قرار المجلس 1373 (2001)؛ والمساهمة في عملية زيادة عدد الدول الأطراف في الاتفاقيات والبروتوكولات الدولية ذات الصلة بمكافحة الإرهاب.	0
وإذ يحيط علما بطلب حكومة أفغانستان أن يدعم مجلس الأمن المصالحة الوطنية، بوسائل منها شطب أسماء من قوائم الجزاءات التي وضعتها الأمم المتحدة لمن يوفقون، ومن ثم توقفوا عن المشاركة في الأنشطة التي تهدد السلام والاستقرار والأمن في أفغانستان أو دعم تلك الأنشطة،	0
