en_ar_TRANSFORMERS	VerConf
ومن المحزن أن القيادة الفلسطينية الحالية أظهرت أنها عاجزة عن أن تكون شريكا في السلام بقدر ما هي عاجزة عن أن تعرض على شعبها الإصلاح والحكم الديمقراطي.	1
وندين جميع أعمال الإرهاب التي ترتكب في أفغانستان، ولا سيما آخرها الذي وقع في السفارة الهندية في كابول، ونعرب عن تعازينا لحكومات وشعوب البلدان المتضررة ولأسر وأقارب الضحايا.	1
وبالإضافة إلى المعلومات الموثوقة الأخرى، سجلت اللجنة شهادة الأشخاص الذين ألقي القبض عليهم فيما يتعلق بالنزاع في دارفور والذين هم حاليا رهن الاحتجاز في الخرطوم فيما يتعلق بالتعذيب والمعاملة اللاإنسانية والمهينة التي تعرضوا لها.	0
ووفقا لهذه السياسة، لم تتردد حكومتي، بمجرد أن علمت بالوجود غير المرغوب فيه للمتمردين الأوغنديين لجيش الرب للمقاومة، في إعطاءهم إنذارا نهائيا بمغادرة الأراضي الوطنية فورا.	1
ويساور مجلس الأمن القلق بوجه خاص إزاء سحب مركز اللاجئ من [الدولة الجا... وما يترتب على ذلك من إنهاء المساعدة المقدمة إلى العديد من اللاجئين من [الدولة الجا... وقد تؤدي قرارات [الدولة المتأثرة] في هذا الصدد إلى العودة الطوعية لعشرات الآلاف من الأشخاص إلى منطقة ليست آمنة أو مستعدة لاستقبالهم.	1
(هـ) تولي اللجنة أهمية كبيرة للتنسيق مع خبراء من هيئات فرعية أخرى تابعة لمجلس الأمن ذات صلة بمكافحة الإرهاب في التحضير للزيارات وتبسيط عملية تقديم التقارير؛	0
ومن أجل تنفيذ خطتهم، يعتزمون توحيد مختلف الميليشيات الخاضعة لسيطرتهم وتجهيزها وتدريبها في فر فير (إثيوبيا) وواجد (منطقة باكول).	0
وهذه الاتهامات الزائفة تتعارض مع المنطق ومع المعايير الأساسية للموقف المهني، وأنا على يقين تام من أن المجلس سيرفضها.	1
- بتاريخ 27 تشرين الثاني/نوفمبر 2014 استهدفت الطائرات الحربية النظامية مدرسة دار السلام في مدينة الرقة ودمرت جزئيا أحد مباني المدرسة.	0
وبالنسبة لاثنين منهما، لا يمكن إثبات الدوافع، في حين أن الثالثة تعتبر ذات طابع إجرامي.	0
ولم يكن لدى ضباط الشرطة الوطنية النظامية سوى أسلحتهم.	0
وتعرضوا أيضا لحرمان شديد من حريتهم وحرية تنقلهم داخل جمهورية كوريا الشعبية الديمقراطية، وحرمانهم من الحق في الاعتراف بهم كشخص أمام القانون، وحقهم في عدم التعرض للتعذيب وغيره من ضروب المعاملة القاسية أو اللاإنسانية أو المهينة.	0
في الجلسة 4679 لمجلس الأمن المعقودة في 20 كانون الأول/ديسمبر 2002، أدلى رئيس مجلس الأمن، باسم المجلس، بالبيان التالي، في إطار مواصلة نظره في البند المعنون "حماية المدنيين في الصراعات المسلحة" في جلسته 4660 المعقودة في 10 كانون الأول/ديسمبر 2002:	0
وبعبارة أخرى، ينبغي أن تكون مكافحة الإرهاب جهدا مشتركا بنهج كلي وتفاني طويل الأجل.	0
وهذه خطوة أساسية إلى الأمام، من حيث أن مسؤولية التنفيذ تُسند إلى المستوى الذي تقدم فيه خدمات الشرطة، وهو ما يزيد بدوره إلى أقصى حد من مبدأ الملكية المحلية.	0
يحث الدول وجميع الأطراف الأخرى في نزاع مسلح على بذل قصارى جهدها لمنع انتهاكات القانون الإنساني الدولي ضد المدنيين، بمن فيهم الصحفيون والإعلاميون والأفراد المرتبطون بهم.	1
42 - وقبل أن تبدأ قوات الأمن أعمالها، رأى أولئك الذين تمكنوا من الوصول إلى الشوارع أن أحدا لم يشرع بعد في السير أو يتصرف بطريقة تهديدية أو استفزازية.	0
وإذ يدين جميع الهجمات ضد حفظة السلام التابعين للأمم المتحدة والعاملين في مجال تقديم المساعدة الإنسانية، بغض النظر عن مرتكبي هذه الهجمات، وإذ يشدد على وجوب تقديم المسؤولين عن هذه الهجمات إلى العدالة.	1
وفي حين أن عددا قليلا جدا من البلدان في أفريقيا قد صدق في أوائل عام 2003 على ما لا يقل عن 4 من الصكوك القانونية الدولية الـ 12 القائمة في ذلك الوقت لمكافحة الإرهاب، فإن معظم البلدان قد صدقت الآن على أغلبية هذه الصكوك.	0
8 - يطالب كذلك بأن توقف أطراف النزاع فورا جميع الانتهاكات والتجاوزات ضد الأطفال، ويطلب إلى الأمين العام أن يكفل ما يلي: (أ) مواصلة رصد حالة الأطفال والإبلاغ عنها، بما في ذلك في إطار التقارير المشار إليها في [الفقرة ذات الصلة] أعلاه، بطرق منها تعزيز التعاون مع الجهات الفاعلة في مجال حماية الأطفال؛ (ب) مواصلة الحوار مع أطراف النزاع من أجل وضع وتنفيذ خطط عمل محددة زمنيا لوضع حد لتجنيد الأطفال واستخدامهم وغير ذلك من انتهاكات القانون الإنساني الدولي وقانون حقوق الإنسان المرتكبة ضد الأطفال؛	1
