en_ar_DEEPL	VerCoop
31. ولم يتسن التحقق بشكل مستقل من الادعاءات المتعلقة بوجود متظاهرين مسلحين وعناصر من الجماعات المتمردة المستعدة لمهاجمة قوات الأمن أو الإطاحة بالرئيس، حيث لم تتلق اللجنة أي دليل موثوق أو قاطع في هذا الشأن.	0
ومع ذلك، فقد أدخل مجلس الأمن واللجنة العديد من التغييرات على إجراءاتهما على مر السنين مما أدى إلى تحسين الشفافية والاعتراف بالمعايير الأساسية للإنصاف التي قد تنطبق لو كانت قراراتهما قضائية.	0
ومع ذلك، يبدو أن لجنة الأمم المتحدة للتعويضات مثالاً استثنائياً استطاع فيه جميع أعضاء المجلس التوصل إلى اتفاق، وربما الأهم من ذلك أنه تم إنشاء آلية لضمان توفير الأموال اللازمة لدفع التعويضات نتيجة لقدرة الأمم المتحدة على السيطرة على صادرات العراق النفطية.	0
وفي هذا المنعطف، يكفي القول إنه بموجب اتفاقية عام 1948 والقواعد المقابلة في القانون العرفي على حد سواء، تشمل الإبادة الجماعية أفعالا مختلفة ضد أفراد جماعة قومية أو إثنية أو عرقية أو عرقية أو دينية (قتل أفراد جماعة؛ إلحاق أذى جسدي أو عقلي خطير بأفراد جماعة; تعمد إخضاع جماعة ما لظروف معيشية يراد بها إهلاكها المادي كلياً أو جزئياً؛ فرض تدابير تهدف إلى منع الإنجاب داخل الجماعة؛ نقل أطفال الجماعة قسراً إلى جماعة أخرى)، التي ترتكب بقصد إهلاك الجماعة كلياً أو جزئياً.	0
وفي حين أكد مجلس الأمن أن العقوبات المالية تنطبق أيضًا على توفير خدمات استضافة الإنترنت والخدمات ذات الصلة، فإن الإرهابيين والجماعات الإرهابية قادرون على الاستفادة من خدمات الإنترنت على نطاق واسع.	0
وقد أظهرت التحقيقات المبكرة أن أحداً لم يدّعِ أنه كان لديه أدنى فكرة عن وجود شيء ما يدور حول السيد الحريري يمكن أن يهدد حياته.	0
كما سنت باراغواي وباراغواي وبيرو وشيلي وكولومبيا تشريعات تمنح سلطات إنفاذ القانون فيها صلاحيات تحقيق خاصة.	1
استراتيجية مكافحة الإرهاب: التنسيق بين وكالات إنفاذ القانون	0
وتتضمن مذكرة وزارة الخارجية الروسية اقتراحًا بأن تتخذ الدول الأعضاء في الكومنولث خطوات مماثلة وتنسحب من نظام القيود المفروضة على أبخازيا، الذي تم إنشاؤه في عام 1996.	1
وتشمل الانتهاكات أنشطة مثل تعزيز الهياكل المادية في المناطق المحظورة التي حددها الاتفاق وفرض قيود على تحركات مراقبي الأمم المتحدة العسكريين.	0
وخصصت هولندا أكثر من 400 مليون يورو لدعم خطة عمل مدتها أربع سنوات، بدأت في عام 2007، لمنع التطرف.	0
كما تم الشروع في التواصل مع المجتمع المدني والشركات الخاصة، مع التركيز على المساعدة التقنية المحتملة ودورها في تنفيذ مكافحة الإرهاب.	1
في السياقات التي تفتقر فيها الأنظمة القضائية الوطنية إلى القدرات ولا تزال ضعيفة بسبب النزاع، يبدو أن الآليات شبه القضائية المخصصة هي الحل المناسب - إن لم يكن ضرورياً - للتعامل بنزاهة مع تدفق المطالبات المتعلقة بالنزاع وتزويد الأفراد بإمكانية الوصول إلى أشكال معينة من التعويضات.	0
"ويثني مجلس الأمن على الجهود التي تبذلها عملية الاتحاد الأوروبي أتالانتا، وعمليتا منظمة حلف شمال الأطلسي "تحالف الحماية" و "درع المحيط" بقيادة الدول الأعضاء في منظمة حلف شمال الأطلسي، وفرقة العمل المشتركة 151 التابعة للقوات البحرية المشتركة بقيادة الدانمرك ونيوزيلندا وباكستان وجمهورية كوريا وسنغافورة وتركيا وتايلند والولايات المتحدة، والدول الأخرى التي تعمل بصفتها الوطنية بالتعاون مع السلطات الصومالية وبعضها البعض, لقمع القرصنة وحماية السفن المعرضة للخطر العابرة للمياه الواقعة قبالة سواحل الصومال، ويعرب عن تقديره للجهود التي تبذلها الدول الأعضاء، بما فيها الاتحاد الروسي وجمهورية كوريا والصين وماليزيا والهند واليابان، التي نشرت سفنا و/أو طائرات في المنطقة، على النحو الوارد في تقرير الأمين العام (S/2012/783).	1
ويقر أعضاء المجلس أيضا بالحاجة إلى إنشاء مكتب متكامل للأمم المتحدة في جمهورية أفريقيا الوسطى، على النحو الذي تم التأكيد عليه في الاستنتاجات التي توصل إليها وفد لجنة بناء السلام في أعقاب زيارته الأخيرة إلى البلد.	0
واستناداً إلى تحليل شامل للمعلومات التي تم جمعها أثناء التحقيقات التي أجرتها اللجنة، أثبتت اللجنة أن حكومة السودان والجنجويد مسؤولان عن انتهاكات جسيمة للقانون الدولي لحقوق الإنسان والقانون الإنساني الدولي ترقى إلى مستوى الجرائم بموجب القانون الدولي.	0
