en_ar_DEEPL	VerConf
16. أنشئ موقع شبكي مستقل لمكتب أمين المظالم(http://www.un.org/en/sc/ombudsperson/). ويوفر الموقع الشبكي معلومات أساسية عن عمليات المكتب، بما في ذلك وصف لإجراءات النظر في طلبات الشطب من القائمة والتوجيهات العامة بشأن محتوى الطلبات المقدمة إلى أمينة المظالم.	0
197. وضعت معظم دول المنطقة دون الإقليمية قوانين تنظم استيراد الأسلحة وتصديرها.	0
وبالإضافة إلى ذلك، أطلقت بعثة منظمة الأمم المتحدة لتحقيق الاستقرار في جمهورية الكونغو الديمقراطية في الفترة ما بين 23 و27 أبريل/نيسان عملية درع عيد الفصح في منطقة دوروما، وذلك في أعقاب ورود تقارير عن هجومين شنهما جيش الرب للمقاومة في تلك المنطقة.	0
لقد ثبت أن مكافحة الجريمة الخطيرة، بما في ذلك الجريمة المنظمة والفساد، أمر صعب على دائرة شرطة كوسوفو والنظام القضائي.	0
قد تدخل صادرات الماس الإيفواري إلى سلاسل التوريد الخاصة بعملية كيمبرلي مما يهدد مصداقية نظام عملية كيمبرلي لإصدار شهادات المنشأ.	1
في عدد محدود من الحالات، ربما يكون دفع البدلات قد شجع القادة على إعادة تجنيد الأطفال الذين سبق لهم أن أطلقوا سراحهم.	0
وهي تغطي تمويل الحملات الانتخابية، والأنشطة الانتخابية والنظام العام، والوصول إلى وسائل الإعلام، وإساءة استخدام الموارد الحكومية لأغراض سياسية.	1
وعلى الرغم من هذا التقدم المحرز، فقد أظهرت عدة زيارات وحلقات عمل أجرتها اللجنة في المنطقة أن التعاون الإقليمي في مسائل مكافحة الإرهاب يتطلب المزيد من التعزيز. 184. وينبغي لدول المنطقة دون الإقليمية:	0
وبالإضافة إلى ذلك، تشكو العديد من المؤسسات المالية من أنها لم تحصل على معلومات كافية أو لم تحصل على معلومات حول ما يجب البحث عنه كمؤشرات محتملة على معاملات تمويل الإرهاب.	1
وإذ تكرر دعمها الكامل للجهود المبذولة للتوصل إلى حل شامل وجامع للصراع في دارفور، وإذ تضع في اعتبارها اتفاق سلام دارفور، وضرورة استكمال العملية السياسية وإنهاء العنف والانتهاكات في دارفور,	0
وكان الهدف الثالث هو إعادة تأهيل مركز الشرطة في جنوب غالكايو، الذي يعمل كمركز لتحقيقات مكافحة القرصنة في غالمودوغ.	0
134. صدقت سبع من دول آسيا الوسطى والقوقاز الثماني على 12 صكا من الصكوك القانونية الدولية لمكافحة الإرهاب، وتنظر قيرغيزستان جديا في الانضمام إلى الصكوك الستة التي لم تصبح طرفا فيها بعد.	0
يجب تكثيف رصد وتحديد انتهاكات حظر الأسلحة وتحديدها، وتطبيق عقوبات محددة الأهداف عند الضرورة، من أجل الحد من الآثار المدمرة المحتملة لهذه الديناميكية في السياق الصومالي.	1
واقتناعا منها بأنه من غير المقبول من حيث المبدأ أن يفلت أي شخص في أي مكان من المساءلة عن عمل إرهابي لأي سبب من الأسباب، بما في ذلك بسبب عرقلته للتحقيق أو عدم تعاونه بحسن نية,	1
وأجمع أعضاء المجلس على قلقهم إزاء حالة عملية السلام وأعربوا عن أملهم في أن يؤدي الاجتماع المقبل لمجموعة أصدقاء الأمين العام إلى دفعها إلى الأمام. مسائل أخرى	0
وقد رفضت بريشتينا حتى الآن كل المبادرات في هذا الصدد.	1
وقد أعرب الأفارقة بوضوح شديد عن قلقهم بشأن الوضع في زيمبابوي.	1
وبعد تحقيقات مضنية، تأكدت حكومة الولايات المتحدة من أن أحمد أبو ختالة كان شخصية رئيسية في تلك الهجمات المسلحة.	0
وقامت البعثة وقوة حفظ السلام بتسيير دوريات مشتركة في 5 تموز/يوليه في منطقة غالي، وفي 21 آب/أغسطس في قطاع زوغديدي (مع الجانب الجورجي) وفي 22 أيلول/سبتمبر في وادي كودوري الأسفل.	0
58. منذ إنشاء الصندوق الاستئماني لمكافحة الإرهاب، أصبحت المديرية التنفيذية أكثر كفاءة في إدارة التبرعات لدعم أنشطتها.	0
وبما أن الأمم المتحدة تحتاج، لمعظم الأغراض، إلى نقل رسالة واحدة مشتركة بشأن مكافحة الإرهاب، فمن المناسب أن تتولى فرقة العمل القيادة في هذا الصدد، على الرغم من أن المديرية التنفيذية ستحتاج أيضا إلى الحفاظ على صورتها العامة المستقلة وضمان الشفافية فيما يتعلق بإجراءاتها الخاصة، حسب الاقتضاء.	0
وعلاوة على ذلك، هناك مخاوف من أن يؤدي الاتجار النشط بالأسلحة مقابل المخدرات المنطلق من أفغانستان إلى تمويل الإرهاب في دول آسيا الوسطى المجاورة، من خلال أنشطة ناقلي الأموال النقدية.	1
▪ التنسيق المنتظم، بين العنصرين المدني والعسكري للبعثة وبين البعثة والجهات الفاعلة في المجال الإنساني، من أجل تعزيز الخبرات في مجال حماية المدنيين.	0
