en_ar_GOOGLE	VerCoop
3 - فرض مجلس الأمن، بموجب قراره 1267 (1999)، حظرا جويا وماليا محدودا لإرغام حركة الطالبان على التوقف عن توفير الملاذ والتدريب للإرهابيين، بما في ذلك أسامة بن لادن.	0
ووقعت اشتباكات بين قوات المتمردين والقوات الفرنسية التي تراقب وقف إطلاق النار في نفس اليوم الذي كانت فيه البعثة في المنطقة، في دالوا، على بعد حوالي 50 كيلومترا.	0
ويعتبر المجلس أن تعزيز أنشطة سيادة القانون أمر بالغ الأهمية في استراتيجيات بناء السلام في مجتمعات ما بعد الصراع، ويؤكد دور لجنة بناء السلام في هذا الصدد.	1
- فيما يتعلق بالنقطتين الأوليين: لقد تم إحراز تقدم كبير في كلا المجالين منذ تقديم التقرير الرابع للجمهورية التشيكية. تمت الموافقة على تعديل قانون مكافحة غسل الأموال في 8 أبريل 2004 ودخل حيز التنفيذ في 1 سبتمبر 2004. وهو ينص على واجب الإبلاغ عن المعاملات المشبوهة المرتبطة ليس فقط بغسل الأموال، ولكن أيضًا بتمويل الإرهاب. ويحدد التعديل بشكل أكثر وضوحا الأشخاص الطبيعيين والكيانات القانونية التي تقع ضمن نطاق القانون.	0
وقدمت الدول الأعضاء أثناء الاستعراض معلومات من شأنها أن تؤدي إلى ما مجموعه 465 تعديلاً مقترحاً على القائمة (وتغييرات على 217 ملخصاً سردياً لأسباب الإدراج).	1
ويقدم الفريق أدناه ثلاث دراسات حالة - حول القوة الجوية؛ مركبات للاستخدام العسكري؛ والمرتزقة والميكانيكيون - لكي تقوم اللجنة بفحصهم والتوصل إلى قرار في الوقت المناسب بشأن ما إذا كانوا ينتهكون الحظر.	1
في جلسة مجلس الأمن 7109، المعقودة في 12 شباط/فبراير 2014، فيما يتعلق بنظر المجلس في البند المعنون &quot;حماية المدنيين في النزاعات المسلحة&quot;، أدلى رئيس مجلس الأمن بالبيان التالي باسم المجلس:	1
16 - ثانيا، تضعف الجريمة عبر الحدود قدرات الدولة، بما في ذلك القدرات العسكرية وقدرات الشرطة.	1
ولم يكن واضحا لشهود العيان من أطلق النار عليهم فعلا: القوات الموازية أم الشرطة أم الدرك.	0
واجتمعت بعثة التقييم مع طائفة واسعة من أصحاب المصلحة الدوليين والإيفواريين، بما في ذلك الرئيس غباغبو، ورئيس الوزراء سورو، ورئيسا أركان قوات الدفاع والأمن في كوت ديفوار، والقوات الجديدة، وممثلي الأحزاب السياسية ورؤساء الأركان. للمؤسسات الوطنية المسؤولة عن تنفيذ العمليات الرئيسية بموجب اتفاق واغادوغو.	1
وكما ورد في مكان آخر من هذا التقرير، فإن عددا قليلا جدا من الضحايا قدموا شكاوى رسمية بشأن الجرائم المرتكبة ضدهم أو ضد أسرهم بسبب انعدام الثقة في نظام العدالة.	0
وفي هذا الصدد، يؤكد مجلس الأمن على أن إنهاء الإفلات من العقاب أمر ضروري في الجهود التي يبذلها مجتمع الصراع وما بعد الصراع للتصالح مع الجرائم الخطيرة التي ارتكبت في الماضي بموجب القانون الدولي، وفي منع الجرائم الخطيرة في المستقبل بموجب القانون الدولي.	1
وإذ يؤكد من جديد ضرورة مكافحة التهديدات التي يتعرض لها السلم والأمن الدولي نتيجة للأعمال الإرهابية بكافة الوسائل، وفقا لميثاق الأمم المتحدة والقانون الدولي، مشددا في هذا الصدد على الدور الهام الذي تضطلع به الأمم المتحدة في قيادة وتنسيق هذا الجهد. ,	1
10 - ويحتفظ قرار مجلس الأمن 1373 (2001) بطابعه الموضوعي بالكامل ويظل وثيقة أساسية من وثائق الأمم المتحدة في مجال مكافحة الإرهاب.	1
3. يجب على الدول أن تقدم إلى العدالة أولئك الذين يمولون أو يخططون أو يدعمون أو يرتكبون الأعمال الإرهابية أو يوفرون ملاذات آمنة، وفقا للقانون الدولي، ولا سيما على أساس مبدأ التسليم أو المحاكمة؛	0
وتحدد المذكرة المفاهيمية الطريق للمضي قدماً في التقييم المشترك للاحتياجات الصومالية، وتتضمن مشاركة كبيرة من جانب الصوماليين في هذه العملية، باعتبارهم نظراء في الحكومة وفي المناطق وخبراء دوليين من الصوماليين في الشتات.	0
ومع ذلك، فقد بدأ العديد منها للتو في تطوير قدرات مخصصة لمكافحة الإرهاب.	0
تكليف بعثات حفظ السلام وغيرها من البعثات ذات الصلة التي يأذن بها مجلس الأمن بتعزيز إنشاء آليات لرصد وسائل الإعلام لضمان الرصد الفعال والإبلاغ والتوثيق لأي حوادث ومصادر ومحتويات تحرض على &quot;وسائل الإعلام التي تحض على الكراهية&quot;.	1
