en_ar_DEEP	VerConf
إن أعمال الإرهاب والترهيب هذه، التي تشكل نمطاً من الهجوم ليس فقط ضد المواطنين اللبنانيين، بل أيضاً ضد مبادئ المجتمع الديمقراطي المنفتح الذي يشمل حرية الصحافة، يجب أن تتوقف.	0
وتدير مراكز تبادل المعلومات الثلاثة التي أنشئت في صنعاء ومومباسا (كينيا) ودار السلام (جمهورية تنزانيا المتحدة) شبكة من النقاط المحورية في مختلف أنحاء المنطقة، بما في ذلك الصومال، حيث تعمل على توفير المعلومات عن أنشطة القرصنة وتحركات المراكب الشراعية.	0
وتجري البعثة التخطيط والتحضير للعمليات العسكرية ضد القوات الديمقراطية لتحرير رواندا، مع مراعاة الطبيعة المشتتة لهذه الجماعة وانغماسها في صفوف السكان المحليين.	0
23 - ورغم أن الحالة الأمنية في الشمال كانت هادئة نسبيا، فقد قُتل أحد أفراد الوحدة المغربية التابعة لعملية الأمم المتحدة في كوت ديفوار بوحشية في بواكي في 31 آب/أغسطس.	0
غير أن قدرة الدولة اللبنانية على ممارسة سلطتها بالكامل على كامل أراضيها ظلت مقيدة. لقد سلطت سلسلة من الحوادث الأمنية الضوء مرة أخرى على التهديدات التي يتعرض لها أمن لبنان والتي تشكلها الجماعات المسلحة الخارجة عن سيطرة الدولة وعن طريق انتشار الأسلحة.	1
وفي الواقع، يعد وجود أكبر للأمم المتحدة أمرا حيويا، ولكن لكي تكون القيمة المضافة لمنظمتنا فعالة تماما، لا بد من توفير الأموال الكافية من حيث الموظفين والأمن على السواء. وقد ذكرنا السيد إيدي بذلك منذ لحظات قليلة.	1
ويحث المجلس [الدولة المتضررة] على الاستمرار في توفير اللجوء لجميع اللاجئين بغض النظر عن أصلهم.	0
23 - وكما ذكر أعلاه، أقامت المديرية التنفيذية أيضا علاقات قوية بشكل خاص مع بعض المنظمات الإقليمية ودون الإقليمية، بما في ذلك، في جملة أمور، الجماعة الكاريبية ولجنة البلدان الأمريكية لمكافحة الإرهاب التابعة لمنظمة الدول الأمريكية، في الأمريكتين؛ المركز الأفريقي للدراسات والبحوث المتعلقة بالإرهاب، والاتحاد الأفريقي، ومجموعة شرق وجنوب أفريقيا لمكافحة غسل الأموال، والجماعة الاقتصادية لدول غرب أفريقيا (ECOWAS)، وبرنامج الهيئة الحكومية الدولية المعنية بالتنمية (IGAD) لبناء القدرات في مجال مكافحة الإرهاب (ICPAT)، فريق العمل الحكومي الدولي لمكافحة غسل الأموال في غرب أفريقيا والجماعة الإنمائية للجنوب الأفريقي، في أفريقيا؛ لجنة الخبراء المعنية بتقييم تدابير مكافحة غسل الأموال وتمويل الإرهاب، ومجلس أوروبا، والاتحاد الأوروبي، ويوروجست، ومنظمة الأمن والتعاون في أوروبا، ومنظمة شنغهاي للتعاون، ورابطة الدول المستقلة ، في أوروبا؛ منتدى جزر المحيط الهادئ، في المحيط الهادئ؛ وبنك التنمية الآسيوي، ورابطة أمم جنوب شرق آسيا، ورابطة جنوب آسيا للتعاون الإقليمي، في آسيا.	0
وينبغي لمجلس الأمن أن يعترف بمكافحة التطرف العنيف باعتباره عنصرا أساسيا في استجابة المجتمع الدولي لهذا التهديد.	1
وعلى وجه الخصوص، نود أن نعرب عن قلقنا العميق إزاء ركود التنمية الاجتماعية والاقتصادية والأمن الغذائي في هايتي.	1
وإذا لم تتمكن الدول من تنفيذ القرارات التي اتخذها المجلس بموجب الفصل السابع من ميثاق الأمم المتحدة دون مخالفة قوانينها، فإن المجتمع العالمي سيفقد القدرة على اتخاذ إجراءات منسقة ضد التهديدات التي يتعرض لها السلام والأمن الدوليان.	1
واعتبر أن المساءلة هي مفتاح المصالحة وأنه يتعين أيضاً بذل الجهود لمحاسبة أعضاء الجماعات المسلحة الذين ارتكبوا انتهاكات جسيمة لحقوق الإنسان.	0
كما ورد ذكر تشاد وغينيا في سياق الإنذار المبكر، حيث قد يكون لتدهور الأوضاع الإنسانية آثار محتملة على الاستقرار الإقليمي.	1
ومع ذلك، فإن تدفق المهاجرين واللاجئين عبر المنطقة من مناطق الصراع في الشرق الأوسط وأفريقيا لا يزال يشكل تحديا لسلطات الهجرة.	0
وتلاحظ اللجنة بقلق عدم وجود رقابة منهجية على أسلحة وذخائر الشرطة الوطنية.	1
o في 16 تشرين الثاني/نوفمبر 2014، أطلقت قوات النظام قذائف هاون على مسجد ماديرا في ريف دمشق، مما أدى إلى إصابة 4 مدنيين وإلحاق أضرار جسيمة بالمسجد.	0
ونظراً للولاية القضائية المحدودة لوحدة الجرائم الخطيرة وفشل عملية المحكمة الإندونيسية المخصصة، فقد تكون هناك حاجة إلى اتخاذ تدابير علاجية إضافية لتحقيق العدالة.	1
