en_ar_TRANSFORMERS	MatCoop
"يسلم مجلس الأمن بالحاجة إلى الرصد المنتظم للتقدم المحرز في حماية المدنيين في الصراعات المسلحة والإبلاغ عنه.	0
ويكرر المجلس تأكيد اعتزامه مواصلة مكافحة الإفلات من العقاب ودعم المساءلة بالوسائل المناسبة.	0
80 - توجد لدى أربع دول قوانين شاملة لمكافحة الإرهاب.	1
وفي آب/أغسطس 2005، قام الفريق، برفقة أفراد من عملية الأمم المتحدة في كوت ديفوار، بزيارة ميناء أبيدجان، وغراند لاهو المستقل ذاتيا، وفريسكو، وسساندرا، ومنوغوغا، وغراند بيريبي، وميناء سان بيدرو المتمتع بالحكم الذاتي، وتابو المتمتع بالحكم الذاتي، وفي جميع هذه المواقع، قام الفريق بفحص الموانئ والهاويات، وناقش تنفيذ الحظر مع السلطات والمؤسسات التجارية المعنية ومع عملية الأمم المتحدة في كوت ديفوار.	0
193 - وبغية التصدي بفعالية للطابع غير المتماثل للتهديد الإرهابي، من الضروري تعزيز التعاون عن طريق إقامة تبادل مستمر للمعلومات بين وكالات إنفاذ القانون وأمن الحدود والاستخبارات.	1
وقد أدخلت الإمارات العربية المتحدة والأردن عددا من التحسينات الهامة على سياسات أمن الطيران وبرامجه وتنفيذ الضوابط الأمنية على مستوى المطارات.	1
وعندما تدفع الفدية، يمكن أن يشارك قطاع التأمين والشركات الخاصة والاستشارات المتعلقة بالمخاطر في تقديم الأموال أو تيسير المدفوعات، وتضاعف حجم سوق تأمين الاختطاف والفدية، الذي بلغ 250 مليون دولار في عام 2006، بحلول عام 2011.	1
:: وشدد بعض الأعضاء على أن مكافحة الإرهاب يجب أن تحترم القانون الدولي، بما في ذلك قانون حقوق الإنسان، وكرر أحد الأعضاء التأكيد على أن الإرهاب يشكل انتهاكا جسيما لحقوق الإنسان والحريات، بما في ذلك الحق الأساسي في الحياة، وشدد على ضرورة إرساء حق الإنسان في الحماية من الإرهاب، وكرر مبادرته الرامية إلى وضع مدونة لحماية حقوق الإنسان من الإرهاب، تحت رعاية الأمم المتحدة.	1
(ص) تجميع التدابير وتقييمها ورصدها وتقديم تقارير بشأنها وتقديم توصيات بشأنها، بما في ذلك تنفيذ التدبير الوارد في الفقرة 1 (أ) من هذا القرار فيما يتعلق بمنع إساءة استعمال الإنترنت لأغراض إجرامية من جانب تنظيم القاعدة وغيره من الأفراد والجماعات والمؤسسات والكيانات المرتبطة به من أفراد وجماعات وكيانات؛ وإجراء دراسات إفرادية، حسب الاقتضاء؛ والتعمق في بحث أي مسائل أخرى ذات صلة حسب توجيهات اللجنة؛	1
وقد استحدثت جميع الدول تقريبا نظما وترتيبات للإنذار المبكر لتبادل المعلومات، ولدى جميع الدول تقريبا أيضا ترتيبات لتبادل المساعدة القانونية في المسائل الجنائية وتسليم المجرمين.	1
وفي هذا الصدد، أوفت المملكة المغربية وفاءً كاملاً بجميع التزاماتها في الوقت المحدد، ولا سيما بإطلاق سراح المحتجزين، بمن فيهم الجنود الجزائريون، وتقديم جميع التوضيحات بشأن حالات الاختفاء المزعومة التي طلبتها لجنة الصليب الأحمر الدولية.	1
ولا تزال فعالية وحدات مكافحة الجريمة المنظمة عبر الوطنية في مالي تعوقها إلى حد كبير القيود المفروضة على الموارد على الرغم من وجود خلية لمكافحة الجريمة المنظمة عبر الوطنية تابعة لشرطة الأمم المتحدة في موقع مشترك مع النظراء الماليين.	0
تنفيذ سياسته المتعلقة بالمساواة بين الجنسين وخطة عمله لتعميم مراعاة القضايا الجنسانية في أربعة مجالات عمل هي: التنسيق، وإدارة المعلومات، والدعوة، والسياسات.	1
دعم الأفرقة المواضيعية المعنية بالشؤون الجنسانية في حالات ما بعد انتهاء النزاع، بالتعاون مع مستشاري الشؤون الجنسانية في بعثات حفظ السلام وأفرقة الأمم المتحدة القطرية وغيرها من الوكالات والصناديق والبرامج.	1
ولم يتم بعد إنشاء هيئة الرقابة، وهي المجلس الأعلى لدائرة الادعاء العام.	0
وتفيد التقارير بأن هذه الغابة تخضع الآن لمراقبة الجيش الوطني.	0
كما حُظرت المشاركة النشطة قدامى المحاربين في الاحتفالات المقبلة، ويجري حاليا إعادة صياغة كتاب القواعد المتعلق بالاحتفالات المقبلة.	0
ويهيب مجلس الأمن بالجماعة الاقتصادية لدول غرب أفريقيا والدول الأعضاء فيها وكذلك بشركائها الدوليين أن يقدموا مزيدا من الدعم للجماعة في هذا الصدد وأن يواصلوا تنسيق الجهود الدولية لدعم السلام والاستقرار وسيادة القانون ومكافحة الإفلات من العقاب في غينيا - بيساو.	1
الاتفاقية الأوروبية لقمع الإرهاب، الموقعة في 13 شباط/فبراير 1992، والمصدق عليها في 15 نيسان/أبريل 1992، دخلت حيز النفاذ في جمهورية تشيكوسلوفاكيا الاتحادية في 15 تموز/يوليه 1992	1
24 - كانت فترة إدارة الأمم المتحدة الانتقالية في تيمور الشرقية فترة تغيير كبير.	1
والتقى أيضاً أثناء وجوده هناك بممثلي جبهة تحرير أوغادين والجبهة الشعبية لتحرير السودان، وكان بعضهم من قادة الميليشيات الذين وصلوا إلى دوساماريب بطائرة من الدولة المعنية في نيسان/أبريل 2005.	0
45 - وبالإضافة إلى ذلك، وثقت البعثة مقتل أطفال في سيتي سولي وغيرها من المقاطعات الفقيرة خلال تبادل إطلاق النار بين العصابات والشرطة الوطنية الهايتية، واستمرار استخدام العنف الجنسي ضد الأطفال.	0
ويسرني أن أبلغكم بأنه تم الآن تأمين التمويل لإنشاء مكتبة قانونية تحت رعاية اللاجئين في رابوني (انظر S/2007/619، الفقرة 41).	1
:: تسليط الضوء على الممارسات الجيدة في التصدي للمخاطر المحددة والاستجابة لاحتياجات وقدرات وأولويات اللاجئين والمشردين داخليا وعديمي الجنسية والنساء والفتيات والنازحات والنازحات من اللاجئين والمشردين داخليا ومن عديمي الجنسية من النساء والفتيات أثناء الهروب وأثناء التشرد وعند العودة، بما في ذلك الاحتياجات الخاصة لمختلف فئات النساء والفتيات اللاتي يتعرضن لأشكال متعددة ومتداخلة من التمييز، وذلك بالتشاور مع منظمات المجتمع المدني المحلية والنساء والفتيات أنفسهن	1
وتشارك دول المنطقة دون الإقليمية بصورة متزايدة في المشاريع والبرامج الإقليمية (التي تشجع على التماس المعلومات والاستخبارات وجمعها وتبادلها) كوسيلة لتعزيز القدرة على التصدي لتهديدات الإرهاب والجريمة المنظمة المتصلة بالحدود.	1
وفي أعقاب تحقيق مضن، تأكدت حكومة الولايات المتحدة من أن أحمد أبو خطابة شخصية رئيسية في تلك الهجمات المسلحة.	1
ولذلك يعيش المحتجزون في ظلام شبه كامل طوال معظم الليل والنهار، ولفترات تصل إلى شهور.	0
68 - ويروعني القتل المستهدف لمئات المدنيين الأبرياء وما ينجم عنه من تشريد للسكان في بيني، وأأسف لاستمرار الانتهاكات الخطيرة لحقوق الإنسان والقانون الإنساني الدولي في أجزاء أخرى من البلد، وهي انتهاكات غير مقبولة بنفس القدر.	0
(أ) تطلب إلى الأمين العام أن يسعى إلى إدراج الأحكام الرئيسية للاتفاقية المتعلقة بسلامة موظفي الأمم المتحدة والأفراد المرتبطين بها، ومن بينها الأحكام المتعلقة بمنع الهجمات ضد أعضاء عمليات الأمم المتحدة، واعتبار هذه الهجمات جرائم يعاقب عليها القانون ومحاكمة المجرمين أو تسليمهم، وأن تدرج البلدان المضيفة تلك الأحكام في الاتفاقات المقبلة، وكذلك، عند الاقتضاء، في الاتفاقات القائمة المتعلقة بمركز القوات ومركز البعثات واتفاقات البلد المضيف التي يتم التفاوض بشأنها بين الأمم المتحدة وتلك البلدان، مع مراعاة أهمية إبرام هذه الاتفاقات في الوقت المناسب؛	1
وسُلِّمت جميع الأدلة الملموسة التي عُثر عليها في الموقع لاحقا إلى قوات الأمن الداخلي (الجنرال هشام عوار) وإلى علم الجنرال عزار أن هناك بعض القطع المعدنية والمسدس.	1
ويُطلق على أعضاء جماعات المتمردين اسم المشتبه في اشتراكهم في مشروع إجرامي مشترك لارتكاب جرائم دولية، وقد يكونون مسؤولين عن عدم القيام عن علم بمنع أو قمع ارتكاب جرائم يرتكبها المتمردون.	0
105 - ولم تبلغ أي دولة اللجنة بأي محاولة لانتهاك حظر توريد الأسلحة، ولكن الفريق لاحظ عدة حالات يكون فيها التنفيذ الفعال لحظر توريد الأسلحة معقدا بسبب عوامل مثل وجود كيانات مرتبطة بتنظيم القاعدة في منطقة ما بعد الصراع أو في مناطق خارجة عن سيطرة الحكومة، مثل الصومال وأفغانستان.	0
وعلى الرغم من أن الأطراف الإيفوارية لم تستجب رسميا لمقترحات الميسِّر، فقد شكلت المقترحات أساسا للمناقشة من جانب الفريق العامل الذي يقوم بوضع إطار لإعادة توحيد القوات المسلحة.	1
وتساعد البعثة أيضا المفرزة على إنشاء مكتبة مرجعية تشمل مواد الدعم التعليمي لتدريب أفراد المفرزة في المستقبل.	1
ووجود قوة الحراسة أمر بالغ الأهمية للحفاظ على جو من الأمن من أجل منع رشو الشهود وتمكينهم من الوصول إلى مرافق المحكمة دون خوف.	1
:: شن هجمات على المباني والمواد والوحدات الطبية ووسائل النقل والأفراد الذين يستخدمون الشعارات المميزة لاتفاقيات جنيف وفقا للقانون الدولي؛	0
11 - يؤكد من جديد قراره 1373 (2001) ولا سيما مقرراته بأن تقوم جميع الدول بمنع ووقف تمويل الأعمال الإرهابية والامتناع عن تقديم أي شكل من أشكال الدعم، الصريح أو الضمني، إلى الكيانات أو الأشخاص الضالعين في الأعمال الإرهابية، بطرق منها وضع حد لتجنيد أعضاء الجماعات الإرهابية ووقف تزويد الإرهابيين بالسلاح؛	0
18 - وناقش الفريق، في تقريره الرابع عشر، خطر الهجمات التي تشن على الحكومات الإقليمية والمجتمع الدولي من حركة الشباب (S/2013/467، الفقرة 10)، وهي جماعة القاعدة المنتسبة إلى شرق أفريقيا التي تتخذ من الصومال مقرا لها.	0
وينطوي التنفيذ الفعال لمهام الحماية على طائفة واسعة من الجهات الفاعلة، وهو يتطلب إجراء مشاورات وثيقة، بما في ذلك بين مجلس الأمن والأمانة العامة والبلدان المساهمة بقوات وبأفراد شرطة، قبل إنشاء بعثات حفظ السلام وطوال دورة حياتها.	1
140 - وفي بعض الزيارات التي قام بها الفريق، ولا سيما إلى الدول الأقل نموا، وجد أن الوكالات الوطنية ذات الصلة المشاركة في مكافحة الإرهاب تعاني من نقص شديد في التمويل، ولا سيما في مجال أمن الحدود، إلى درجة أن كبار المسؤولين نسبيا يفتقرون إلى إمكانية الوصول إلى الحواسيب وغيرها من التكنولوجيا ذات الصلة، وأن آخرين ليس لديهم سوى عدد قليل من الموظفين لأداء المهام الحاسمة الأهمية أو لا يتوفر لديهم أي عدد من الموظفين.	1
وإذ يضع في اعتباره مطالبة الشعب اللبناني بتحديد هوية جميع المسؤولين عن التفجير الإرهابي الذي أودى بحياة رئيس الوزراء اللبناني السابق رفيق الحريري وآخرين ومساءلتهم،	0
88 - وأفادت إحدى الدول بأن استراتيجيتها الوطنية لمكافحة الإرهاب تقتضي أن تكون إجراءات السلطات متسقة وشفافة وأن تكفل احترام سيادة القانون والديمقراطية والحقوق الأساسية والحكم الرشيد.	0
وذكرت أن التعاون بين الحكومة والمجتمع المدني يشكل جزءاً أساسياً من الجهود الرامية إلى منع الناس من اللجوء إلى الإرهاب، ولاحظت أنها تكثف جهودها لتحديد خطاب الكراهية على الإنترنت والتحقيق فيه.	1
وإذ يشدد على ضرورة تقديم الجناة المزعومين بارتكاب جرائم ضد الأطفال في حالات النزاع المسلح إلى العدالة من خلال نظم العدالة الوطنية، وعند الاقتضاء، من خلال آليات العدالة الدولية والمحاكم والهيئات الجنائية المختلطة، من أجل وضع حد للإفلات من العقاب،	0
11 - يوعز إلى اللجنة أن تتعاون مع لجان مجلس الأمن الأخرى ذات الصلة المعنية ولجنة الجزاءات التابعة لمجلس الأمن، ولا سيما اللجنة المنشأة عملا بالقرار 1988 (2011)؛	0
وبالإضافة إلى ذلك، ينبغي لبعثة منظمة الأمم المتحدة لتحقيق الاستقرار في جمهورية الكونغو الديمقراطية أن تواصل حماية موظفي الأمم المتحدة وأصولها، وأن تعمل، وفقا لولايتها الحالية، وشريطة توافر ما يكفي من أصول الطيران، على احتواء أعمال العنف التي تهدد حماية المدنيين خلال الفترة الانتخابية.	1
40 - وقد أبلغتني حكومة لبنان بأنها اتخذت تدابير هامة من أجل تقييد تدفق الأسلحة والأشخاص على هذا النحو وحرية تنقل الأسلحة والعناصر المسلحة إلى مخيمات اللاجئين الفلسطينيين في لبنان ومنها في الأسابيع الأخيرة، ولا سيما منذ نهاية أيلول/سبتمبر 2005.	1
(ك) توفير التدريب العسكري، بما في ذلك في مجال حقوق الإنسان، والقانون الإنساني الدولي، وحماية الطفل، ومنع العنف القائم على أساس نوع الجنس، لمختلف أعضاء ووحدات الألوية المتكاملة التابعة للقوات المسلحة لجمهورية الكونغو الديمقراطية المنتشرة في الجزء الشرقي من جمهورية الكونغو الديمقراطية، كجزء من الجهود الدولية الأوسع نطاقا لدعم إصلاح قطاع الأمن؛	1
يلاحظ أن ما للأسلحة الصغيرة والأسلحة الخفيفة من تراكم مفرط وأثر مزعزع للاستقرار يشكل عائقا كبيرا أمام تقديم المساعدة الإنسانية ويمكن أن يؤدي إلى تفاقم الصراعات وإطالة أمدها، وتعريض المدنيين للخطر، وتقويض الأمن والثقة اللازمين لعودة السلام والاستقرار...	0
(ص) التصديق دون تأخير على الاتفاقية الدولية لحماية جميع الأشخاص من الاختفاء القسري، واتفاقية حقوق الأشخاص ذوي الإعاقة، ونظام روما الأساسي للمحكمة الجنائية الدولية، والاتفاقيات الأساسية لمنظمة العمل الدولية؛	1
16 - وعلى الرغم من الهزيمة العسكرية التي تعرضت لها حركة 23 آذار/مارس، لا تزال الجماعات المسلحة الكونغولية والأجنبية، بما فيها تحالف القوى الديمقراطية، والقوات الديمقراطية لتحرير رواندا، والعديد من جماعات المايي - ما زالت تشكل تهديدا للسكان المدنيين وللاستقرار والتنمية عموما في شرق جمهورية الكونغو الديمقراطية ومنطقة البحيرات الكبرى.	0
وتحذر دول المنطقة دون الإقليمية من أوجه ضعفها إزاء الاتجار بالأسلحة، وقد وضعت أطرا تشريعية لتجريم الاتجار غير المشروع بالأسلحة والمتفجرات ولمراقبة إنتاجها وبيعها ونقلها.	1
47 - واستحدثت دولتان من دول المنطقة دون الإقليمية الخمس تشريعات شاملة تغطي الجرائم الإرهابية ذات الصلة، في حين وضعت دولتان أخريان مشاريع قوانين لمكافحة الإرهاب هي إما قيد النظر أو قيد الاعتماد.	1
6 - ورأت اللجنة أيضا أنه في الحالات التي يتأكد فيها وفاة فرد ما، وحيثما يثبت أن الفرد لم يكن يملك أي أصول أو أنه لم يرد أي مستفيد من الأصول في القائمة، ينبغي للجنة أن تشرع في رفع اسم ذلك الفرد من القائمة (الفقرة 19).	1
(ج) تيسير بناء قدرات الدول، بالتعاون مع فريق شرق أفريقيا والجنوب الأفريقي المعني بمكافحة غسل الأموال، من أجل إنشاء/تعزيز وحدات الاستخبارات المالية في المنطقة دون الإقليمية، وتطوير القدرات التشريعية والتشغيلية للدول على تجميد الأموال دون إبطاء.	1
وأجرى أعضاء المجلس تبادلا عاما للآراء بشأن عدد من المسائل، وهي الحالة في الضفة الغربية وقطاع غزة، بما في ذلك الحاجة الملحة إلى إعادة بناء وإصلاح الهياكل الأساسية للسلطة الفلسطينية من خلال دعم قوي من المانحين، والحالة عبر الخط الأزرق، ومختلف الجهود الدبلوماسية الجارية، بما في ذلك الأعمال التحضيرية لعقد مؤتمر دولي بشأن الشرق الأوسط.	0
وقد حاولوا جاهدين عزل المدنيين عن الصراع، وكانت أهداف الحركة الوطنية لكوت ديفوار هي استعادة كرامة شعب كوت ديفوار.	1
وبالإضافة إلى تجدد الأمل لشعب الجمهورية، أتاحت هذه التغييرات للبعثة فرصة جديدة لتحسين مشاوراتها مع السلطات الاتحادية، والدخول في حوار بناء بشأن المسائل ذات الاهتمام المشترك.	0
80 - أوصى الفريق في تقريره العاشر بأن تطلب اللجنة، من أجل زيادة دقة القائمة وأثر الإدراج في القائمة، عند الاتصال بدولة الإقامة في سياق الاستعراض، جميع المعلومات عن مكان وجود الطرف وظروفه ونشاطه، مشفوعة بملاحظة عن أي تدابير إضافية متخذة لمنع دعمه للإرهاب (S/2009/502، الفقرة 24).	0
وتبعا لظروف كل حالة، يمكن بالتالي الاشتباه في أن هؤلاء الأفراد قد ارتكبوا، بموجب مبدأ العمل الإجرامي المشترك، الجرائم ضد الإنسانية المتمثلة في قتل المدنيين واغتصاب المدنيين وتعذيبهم وتشريدهم قسرا وجرائم الحرب المتمثلة في شن هجمات عشوائية على المدنيين وتدمير الأعيان المدنية والنهب.	0
وفي المشاورات المغلقة التي تلت ذلك، شدد أعضاء المجلس على أهمية استئناف المفاوضات الإسرائيلية - الفلسطينية وأدانوا الإجراءات الانفرادية، ولا سيما بناء المستوطنات في الأراضي المحتلة، مما يقوض جهود المجموعة الرباعية الرامية إلى التوصل إلى حل قابل للتفاوض للصراع.	0
ولم تف دولتان بالموعد النهائي لمنظمة الطيران المدني الدولي لتقديم وثائق السفر المقروءة آليا.	1
وعندما يتم القبض عليهم أو إعادتهم قسراً إلى أوطانهم، يخضعهم مسؤولون من جمهورية كوريا الشعبية الديمقراطية بشكل منهجي للاضطهاد والتعذيب والاحتجاز التعسفي المطول، وفي بعض الحالات، للعنف الجنسي، بما في ذلك أثناء عمليات التفتيش الجسدي الغازية.	0
تحث الدول وكيانات الأمم المتحدة والمنظمات الإقليمية ودون الإقليمية والأطراف المعنية الأخرى على اتخاذ التدابير المناسبة لمكافحة الأنشطة غير المشروعة دون الإقليمية والعابرة للحدود الضارة بالأطفال، فضلا عن سائر الانتهاكات والتجاوزات المرتكبة ضد الأطفال في حالات النزاع المسلح انتهاكا للقانون الدولي الساري.	1
50- قام المقرر الخاص المعني بتعزيز وحماية حقوق الإنسان والحريات الأساسية في سياق مكافحة الإرهاب بزيارة رسمية إلى بوركينا فاسو في الفترة من 8 إلى 12 نيسان/أبريل 2013، بدعوة من الحكومة، لجمع معلومات عن الحالة الراهنة في بوركينا فاسو، ومن ثم مساعدة الحكومة في جهودها الرامية إلى مكافحة الإرهاب مع احترام حقوق الإنسان وتعزيز تنفيذ الصكوك الدولية.	1
وقد تم بالفعل نشر الفرقة المتقدمة من تلك الكتيبة وسرية تابعة للقوات الخاصة في ياموسوكرو وأبيدجان.	1
النظر في تطبيق تدابير محددة الهدف وتدريجية ضد أطراف النزاع المسلح التي تهدد السلام أو الهجوم أو عرقلة عمل بعثات الأمم المتحدة لحفظ السلام أو غيرها من البعثات ذات الصلة، وترتكب انتهاكات للقانون الإنساني الدولي والقانون الدولي لحقوق الإنسان المنطبقين.	0
ومن بين المسائل التي تم تحديدها ما يلي: الافتقار إلى سياسة جزاءات واضحة ومحددة جيدا، وعدم كفاية تدريب الموظفين، وإنشاء ثقافة فعالة للامتثال للجزاءات على نطاق المؤسسة، والكفاءة العامة لتكنولوجيات الفرز.	0
ولدى كل من أستراليا والدانمرك وفرنسا والمملكة المتحدة والنرويج ونيوزيلندا وهولندا والولايات المتحدة إدارات و/أو أقاليم تابعة و/أو أقاليم فيما وراء البحار، ولكل منها درجة متفاوتة من الاستقلالية والقدرة على تحديد إطاره التشريعي لمكافحة الإرهاب.	1
50- وحتى خلال أسوأ فترة من المجاعة الجماعية، تعرقل الدولة إيصال المعونة الغذائية بفرضها شروطاً لا تستند إلى اعتبارات إنسانية.	0
:: نتائج ونتائج الأنشطة التي اضطلعت بها السلطات اللبنانية في مسرح الجريمة والمناطق المتاخمة لها	1
وأوصت اللجنة الوطنية بإنشاء لجان تحقيق قضائية معنية بالادعاءات التالية: حالات الإعدام خارج نطاق القضاء؛ وقيام المجموعات العربية بالاستيلاء على قريتين من قبيلة الفور في منطقة كاس؛ وحوادث قتل وحرق بعض الجرحى في مستشفيات قرى بورام ومليت وكيليب.	0
الأعمال الإرهابية وما ي	0
وأُقرت العمليات على مستوى المرشد الأعلى، واختُطفت الغالبية العظمى من الضحايا قسراً للحصول على العمل وغيره من المهارات للدولة.	0
وقالت اللجنة إن الحكومة تحاول حماية السكان المدنيين، وأنها لا تشن عمليات عسكرية ضد المدنيين ولا تستهدف إلا المتمردين.	1
63 - ولا تزال هناك شواغل هامة بشأن القيود المفروضة على حرية التعبير.	0
وأعدت الحكومة وفريق الأمم المتحدة القطري، بمدخلات من البنك الدولي، كتيبا عن الأهداف الإنمائية للألفية، يبين معالم تيمور - ليشتي حاليا، ويبين الآثار المترتبة على السياسات بالنسبة لتحقيق الغايات والمؤشرات.	1
وفي الآونة الأخيرة، نظمت المديرية التنفيذية بالاشتراك مع المركز حلقة عمل لمسؤولي الشرطة والجمارك والشؤون الخارجية من بلدان المنطقة دون الإقليمية بشأن مسألة مراقبة الحدود.	1
وينبغي للجنة ألا تعمل مع الدول على تحسين تشريعاتها المتعلقة بمكافحة الإرهاب فحسب، بل أن ترصد أيضا تنفيذ تلك التشريعات في ضوء المتطلبات الحالية.	1
ومن الواضح أن الهدف منه هو عرض صورة عن تهديد مزعوم لكوسوفو وميتوهيا من جانب صربيا.	0
وبعد الهجوم، توجه جميع سكان المنطقة إلى كايلك.	0
وتقر اللجنة بأن عدم تقديم التقارير قد يكون علامة على وجود ”إرهاق إبلاغ“ عام ناجم عن عدد التقارير التي تعين على الدول الأعضاء تقديمها إلى اللجنة، ولجنة مكافحة الإرهاب، واللجنة المنشأة عملا بالقرار 1540 (2004) وغيرها من هيئات الأمم المتحدة.	1
وبالإضافة إلى ذلك، أبلغ العديد من الضحايا اللجنة بأنهم لا يثقون كثيرا في حياد نظام العدالة السوداني وقدرته على تقديم مرتكبي الجرائم الخطيرة المرتكبة في دارفور إلى العدالة.	0
ومن شأن نتائج هذا الحوار أن تعزز مناخ الاستقرار.	0
يشرفني، بصفتي ممثلا للرئيس الحالي للاتحاد الأفريقي، أن أحيل طيه البيان المتعلق بكوت ديفوار الصادر عن الاجتماع الأربعين لمجلس السلام والأمن التابع للاتحاد الأفريقي على مستوى رؤساء الدول والحكومات، المعقود في أديس أبابا في 6 تشرين الأول/أكتوبر 2005.	1
ويجري وضع معايير وإجراءات مشتركة في ستة مجالات رئيسية هي: مدونة قواعد السلوك؛ والمواد والاستراتيجيات التدريبية؛ وتوحيد إجراءات إحالة الشكاوى داخل وكالة ما؛ وتوعية المجتمعات المحلية؛ وتوحيد إجراءات الشركاء المنفذين لوكالات الأمم المتحدة وبعثة منظمة الأمم المتحدة في جمهورية الكونغو الديمقراطية امتثالا لنشرة الأمين العام (ST/SGB/2003/13) بشأن التدابير الخاصة للحماية من الاستغلال الجنسي والاعتداء الجنسي؛ وإحالة الشكاوى التي تتلقاها إحدى الوكالات بشأن حادث تعرض له موظف في وكالة أخرى.	1
20 - وقد كرس المجتمع الدولي جهودا جبارة لمحاولة حل مشكلة وجود الجماعات المسلحة في جمهورية الكونغو الديمقراطية.	1
وكان هناك تأييد واسع النطاق للجهود الرامية إلى تحييد الخطر الذي يشكله تحالف القوى الديمقراطية والجماعات المسلحة الأخرى في شرق جمهورية الكونغو الديمقراطية، بما فيها القوات الديمقراطية لتحرير رواندا، على النحو المطلوب في القرار 2147 (2014).	0
وإذ تشدد على ضرورة تكثيف مكافحة الإرهاب على الصعيد الوطني، والقيام، تحت رعاية الأمم المتحدة، بتعزيز التعاون الدولي الفعال في هذا الميدان على أساس مبادئ ميثاق الأمم المتحدة وقواعد القانون الدولي، بما في ذلك احترام القانون الإنساني الدولي وحقوق الإنسان،	1
١٥٩ - وهكذا فإن مجموعة من القواعد العرفية التي تنظم المنازعات المسلحة الداخلية قد تطورت في المجتمع الدولي تؤيدها عناصر مختلفة.	1
ولا يزال يساورني القلق من أن يؤدي اقتران انعدام الثقة بين الطرفين واستمرار وجود الميليشيات إلى توترات وإلى احتمال انعدام الأمن وعدم الاستقرار في لبنان وخارجه.	0
كما قررت اللجنة أن القوات المسلحة الحكومية وجهاز أمن الدولة والمخابرات العسكرية مسؤولة عن احتجاز المدنيين واحتجازهم بصورة غير مشروعة.	0
- إنشاء آلية للإدارة الشفافة والحكم الرشيد لمكافحة الاحتيال والفساد.	1
ولذلك، فإن دور المجلس في تعويض ضحايا انتهاكات القانون الدولي يمكن أن يكون عمليا وفعالا.	1
وعلى الرغم من أن اتفاقية رابطة أمم جنوب شرق آسيا لمكافحة الإرهاب لم تدخل بعد حيز النفاذ، فقد صدقت تسع دول على معاهدة رابطة أمم جنوب شرق آسيا لتبادل المساعدة القانونية في المسائل الجنائية، وهي سارية المفعول.	1
في جلسة مجلس الأمن 5303، المعقودة في 10 تشرين الثاني/نوفمبر 2005، فيما يتصل بنظر المجلس في البند المعنون "الأخطار التي تهدد السلام والأمن الدوليين من جراء الأعمال الإرهابية"، أدلى رئيس مجلس الأمن بالبيان التالي باسم المجلس:	0
غير أن النساء والأطفال يقعون أيضاً ضحايا لأعمال القتل أثناء العديد من الهجمات.	0
50 - وخلال الفترة المشمولة بالتقرير، نُشرت أصول الطيران التابعة للبعثة المتكاملة مؤقتا في كيدال لإجراء عمليات استطلاع ومراقبة لتحركات الجماعات المسلحة، ولا سيما في وادي تيليمسي (منطقة غاو).	1
وكان الجنود على وشك الانتهاء من اغتصاب النساء الخمس، عندما وصلت المجموعة الثانية من النساء اللاتي ذهبن إلى الفاشر لبيع الخشب إلى نفس الموقع.	0
وبدأ جنود آخرون يضربون النساء الأربع الأخريات، بمن فيهن الشاهد.	0
59 - وسافر فريق الخبراء على نطاق واسع في كوت ديفوار وفي المنطقة دون الإقليمية وفي أماكن أخرى في إطار جهوده الرامية إلى تقييم الامتثال للحظر وتحديد التدابير الإضافية التي يمكن اتخاذها لتحسين فعاليته.	1
ولدى تسع دول بعض التدابير الرامية إلى الكشف عن تهريب الأسلحة والمتفجرات ومنعه، ولكن ليس من الواضح مدى فعالية تنفيذ هذه التدابير.	1
أولا، ستعقد، بالاشتراك مع البنك الدولي، حلقة عمل للبرلمانيين في باكستان بشأن أهمية التشريعات المتعلقة بمكافحة تمويل الإرهاب.	1
:: 26 نيسان/أبريل 2005، تغادر آخر قوات سورية لبنان في نهاية وجودها العسكري الذي دام 29 عاما.	1
وتم الاتفاق على أن الصومال والمنطقة والمجتمع الدولي بحاجة إلى زيادة التركيز على مكافحة بناء قدرات القرصنة وتحقيق أقصى قدر من المكاسب التي حققتها القوات البحرية.	0
177 - وركز تحقيق اللجنة في قائد أبو عدس على السعي إلى تحديد مكان وجود السيد أبو عدس وتقييم احتمال أن يكون السيد أبو عدس في الواقع هو الانتحاري الذي يُزعم أنه هو.	1
11 - وخلال تلك المشاورات غير الرسمية أيضا، قدم ممثلان عن بعثة منظمة الأمم المتحدة لتحقيق الاستقرار في جمهورية الكونغو الديمقراطية إحاطة إلى اللجنة عن طريق التداول بالفيديو بشأن ولاية البعثة في مجال رصد الجزاءات، ولا سيما تعقب الأسلحة ووسمها، بناء على طلب اللجنة.	1
ولكننا أيضا نعارض وندين عمليات الإعدام خارج نطاق القضاء.	0
1 - طلب مجلس الأمن، في بيانه الرئاسي المؤرخ 4 أيلول/سبتمبر (PRST/2008/33)، إلى الأمين العام أن يحدد الدول التي يمكن أن تساهم بالموارد المالية والأفراد والمعدات والخدمات اللازمة لقوة متعددة الجنسيات في الصومال وأن يتصل بها.	0
