en_es_TRANSFORMERS	VerCoop
Piden que las partes en los conflictos armados cumplan estrictamente el derecho internacional humanitario y las normas de derechos humanos aplicables a los niños afectados por los conflictos armados.	1
Además, lo que está claramente claro en todo esto es el intento de Eritrea de lograr que el Consejo de Seguridad cumpla su pedido de mantener al personal de la MINUEE como rehén.	0
:: Estudiar la forma en que los objetivos de consolidación de la paz y las necesidades específicas de los países que salen de un conflicto pueden reflejarse en el marco posterior a 2015.	1
La KFOR prosigue sus operaciones para prevenir la violencia étnica y proteger los lugares patrimoniales, y se mantiene vigilante para disuadir las posibles amenazas dirigidas contra las organizaciones internacionales y las bases militares.	0
Asimismo, no fue posible que la Comisión verificara las alegaciones hechas por testigos clave de que los cuerpos habrían sido sacados en secreto de las morgues a fin de reducir el número de muertes oficiales relacionadas con la marcha.	0
El Equipo tiene conocimiento de 15 demandas interpuestas en todo el mundo contra la aplicación por los Estados Miembros de algún aspecto de las sanciones de las Naciones Unidas contra Al-Qaida y los talibanes.	0
Mientras tanto, se han logrado progresos considerables en la capacitación de la Policía Nacional Congoleña, que se encargará de garantizar la seguridad de las elecciones.	0
Desde entonces, el Gobierno ha expresado reiteradamente su preferencia por recibir apoyo bilateral directo para aumentar la capacidad de sus fuerzas de seguridad.	1
También tiene por objeto promover las contribuciones políticas a nivel nacional y europeo, incluida la aplicación de la Estrategia de la Unión Europea de 2005 para combatir la radicalización y el reclutamiento de terroristas.	1
Reconociendo que el examen de la cuestión de la protección de los periodistas en los conflictos armados por el Consejo de Seguridad se basa en la urgencia y la importancia de esta cuestión, y reconociendo la valiosa función que puede desempeñar el Secretario General al proporcionar más información sobre esta cuestión,	1
Todos los Estados de la subregión han establecido la jurisdicción para los delitos pertinentes en su legislación.	0
Egipto exige una vez más que se ponga fin de inmediato a los ataques israelíes contra Gaza.	0
c) Alentar a los Estados a que adopten medidas para prevenir el uso indebido de redes informales de remesas de trabajadores con fines de financiación del terrorismo.	1
En la Declaración, los Estados signatarios se comprometieron a poner fin al reclutamiento y la utilización de niños por grupos y fuerzas armados.	0
Tengo el honor de transmitir adjunto el informe del Comité del Consejo de Seguridad establecido en virtud de la resolución 2048 (2012) relativa a Guinea-Bissau, en el que figura una relación de las actividades del Comité entre el 1 de enero y el 31 de diciembre de 2014.	1
Además, los programas de sanciones de las Naciones Unidas no han exigido que sus objetivos hayan sido condenados por un tribunal.	0
Además de renovar la esperanza para el pueblo de la República, estos cambios han brindado a la UNMIK una nueva oportunidad de mejorar sus consultas con las autoridades federales y de entablar un diálogo constructivo sobre cuestiones de interés mutuo.	1
El Consejo de Seguridad insta a los Estados y a las organizaciones internacionales, así como al sector privado, a que compartan pruebas, información e inteligencia, según proceda, con fines de represión de la piratería, incluso para asegurar el enjuiciamiento efectivo de los sospechosos y el encarcelamiento de los piratas condenados, y alienta las iniciativas actuales y futuras a este respecto.	1
Dos de ellos resultaron heridos, pero lograron sobrevivir gracias a la asistencia prestada por la Cruz Roja.	0
Se recomienda una mayor participación de las Naciones Unidas para abordar las causas profundas del conflicto, en particular apoyando las iniciativas de ordenación de los recursos naturales y los mecanismos de prevención y solución de conflictos.	1
No obstante, los detenidos son objeto de graves actos de violencia contra la vida y la persona.	0
Tras una minuciosa investigación, el Gobierno de los Estados Unidos determinó que Ahmed Abu Khattalah era una figura clave en esos ataques armados.	0
Los edificios restantes fueron destruidos por la quema.	0
:: Participar plenamente en seminarios y actos regionales que conciencien y promuevan la aplicación de la resolución 1540 (2004) e intensifiquen los esfuerzos para sensibilizar a los parlamentarios y otros encargados de adoptar decisiones de alto nivel	1
A pesar de todo lo anterior, seguimos creyendo que no existe una solución militar; por el contrario, confiamos en que sea contraproducente.	0
El Consejo de Seguridad, en su resolución 1575 (2004), de 22 de noviembre de 2004, pidió a los Estados Miembros que, por conducto de la Unión Europea o en cooperación con ella, informaran al Consejo sobre las actividades de la misión militar de la Unión Europea en Bosnia y Herzegovina (EUFOR), por los conductos apropiados y por lo menos cada tres meses.	1
El Gobierno del Líbano me ha informado de que las Fuerzas Armadas Libanesas también habían detenido y deportado a varios infiltrados de origen palestino que llevaban documentos de identidad sirios.	0
El Consejo de Seguridad subraya que sigue siendo necesario adoptar medidas para prevenir y reprimir la financiación del terrorismo y las organizaciones terroristas, reitera las obligaciones de los Estados Miembros a este respecto, incluida la aplicación efectiva de esas medidas, y reconoce la importante labor de las entidades de las Naciones Unidas y otras organizaciones multilaterales, en particular el Grupo de Acción Financiera.	0
El 3 de mayo, por invitación del Presidente del Consejo Económico y Social, el Presidente del Consejo asistió a la reunión de alto nivel del Consejo Económico y Social para evaluar la labor de sus grupos consultivos especiales sobre los países que salen de situaciones de conflicto (Burundi y Guinea-Bissau).	1
El Consejo de Seguridad acoge con beneplácito los importantes esfuerzos que siguen realizando la Unión Africana y las organizaciones subregionales, de conformidad con las resoluciones y decisiones del Consejo de Seguridad, para resolver conflictos, promover los derechos humanos, la democracia, el estado de derecho y el orden constitucional en África,	1
Algunos observadores siguen sin estar convencidos de la importancia de la amenaza, y otros critican la prioridad que se da a las amenazas químicas, biológicas, radiológicas y nucleares sobre otros aspectos del terrorismo o los tipos de amenaza.	0
Los tres países son conscientes del régimen de sanciones y están adoptando medidas para mejorar su aplicación, pero todavía no se han dado cuenta plenamente de cómo el régimen podría ayudar a su respuesta nacional y regional a la amenaza.	0
El Consejo de Seguridad reitera su pleno apoyo a la fuerza multinacional de la CEMAC y pide que continúe la reestructuración de las fuerzas de defensa y seguridad de la República Centroafricana.	1
Algunos funcionarios del Gobierno, así como miembros de las milicias, también han sido considerados posiblemente responsables de una empresa delictiva conjunta para cometer delitos internacionales.	0
Azahari Husin, el fabricante de bombas más conocido de Jemaah Islamiyah hasta su muerte en noviembre de 2005, entrenó, además de un número desconocido de estudiantes ordinarios, a varios otros instructores que siguen prófugos y que pueden transmitir sus conocimientos a las células de todo el Asia sudoriental.	0
Los camiones transportaban a las fuerzas armadas del Gobierno y posteriormente se utilizaban para transportar bienes saqueados de la aldea.	0
Hizo hincapié en la necesidad de fomentar el diálogo dentro de las instituciones federales de transición y alentó a sus interlocutores a que utilizaran su influencia con ese fin.	1
