en_es_GOOGLE	VerConf
Hemos tomado nota de la cautela expresada por el Secretario General y la misión de evaluación técnica con respecto a la reforma del sector de la seguridad, y especialmente con respecto a la PNTL.	1
El Consejo emitió un comunicado de prensa el 26 de julio condenando el ataque terrorista contra la Fuerza Provisional de las Naciones Unidas en el Líbano (FPNUL), en el que resultaron heridos seis cascos azules de las Naciones Unidas procedentes de Francia. Cuestiones temáticas y de otro tipo	1
Los miembros expresaron preocupación por la situación de seguridad y subrayaron que, a menos que se abordara rápida y eficazmente, la normalización podría quedar estancada, socavando los esfuerzos de las autoridades por estabilizar el Estado.	1
107. El 24 de julio de 2005, este acuerdo fue violado porque la FACI preparó su Mi-24P para operaciones militares en respuesta a un presunto ataque a Anyama.	1
Tan recientemente como en mayo de este año, durante el debate en el Consejo (véase S/PV.6314) del informe del Secretario General (S/2010/169) sobre la Misión de Administración Provisional de las Naciones Unidas en Kosovo (UNMIK), captamos la atención de la comunidad internacional atención al hecho de que la situación en la provincia dista mucho de ser estable y que es motivo de especial preocupación.	1
&quot;El Consejo de Seguridad reafirma su compromiso respecto de la protección de los civiles en los conflictos armados y de la aplicación continua y plena de todas sus resoluciones pertinentes anteriores, incluidas 1265 (1999), 1296 (2000), 1674 (2006), 1738 (2006), 1894 (2009), así como todas sus resoluciones sobre Mujeres, Paz y Seguridad, Niños y Conflictos Armados y Mantenimiento de la Paz, y todas las declaraciones relevantes de su Presidente.	0
Los líderes de las Instituciones Provisionales de Autogobierno frecuentemente eluden sus obligaciones bajo la resolución 1244 (1999) y el Marco Constitucional.	1
La Operación también trabajará con el Facilitador para alentar a las partes a llegar a un acuerdo eficaz para el control de las armas almacenadas, de conformidad con la función de supervisión confiada a la ONUCI y la fuerza Licorne en virtud del Acuerdo de Uagadugú.	0
La situación en Siria es una fuente de profunda y creciente preocupación para las Naciones Unidas.	1
El Comité afirmó que en Baram algunos soldados y 13 civiles fueron asesinados por los rebeldes dentro del hospital.	0
Sin embargo, la responsabilidad de adoptar nuevas medidas también recae en los Estados miembros, proponiendo nombres, señalando problemas o debatiendo nuevas mejoras de los procedimientos.	0
Otro testimonio destacó las ejecuciones sumarias de personas que supuestamente habían cometido robos en zonas controladas por el MPCI.	0
Hoy no hay duda de que la verdadera intención era evitar que se hicieran públicos los detalles de sus acciones irreflexivamente destructivas bajo las órdenes de la CIA.	1
12. Aqeel Al-Aquil presentó una demanda el 11 de mayo de 2005 ante el tribunal federal de distrito del Distrito de Columbia contra funcionarios del Departamento de Justicia, Estado y Tesoro de los Estados Unidos, alegando que su designación como terrorista por el Gobierno de los Estados Unidos el 11 de mayo de 2005 El 2 de junio de 2004 violó sus derechos según la Constitución de los Estados Unidos. Al-Aquil, residente y ciudadano de Arabia Saudita, era presidente de la Fundación Islámica AlHaramain, que tenía su sede en Arabia Saudita hasta que fue cerrada por las autoridades sauditas en 2004. El 6 de julio de 2004, las Naciones Unidas lo incluyeron bajo el apellido Al-Aquil, junto con varias oficinas de Al-Haramain en Afganistán, Albania, Bangladesh, Etiopía y los Países Bajos (las Naciones Unidas han incluido otras oficinas de Al-Haramain antes y después de esa lista).	1
125. Según un testigo, a finales de enero y principios de febrero de 2005 se ordenó al personal de las FSI que mantuviera al Sr. Hariri bajo vigilancia.	0
121. Los combatientes del MPCI se han instalado en diversos edificios públicos.	0
10. Reitera la importancia de que todos los Estados identifiquen y, si es necesario, introduzcan procedimientos adecuados para aplicar plenamente todos los aspectos de las medidas descritas en el párrafo 1, e insta encarecidamente a todos los Estados miembros a que apliquen las normas internacionales integrales plasmadas en el Grupo de Acción Financiera Internacional ( GAFI) revisó las cuarenta recomendaciones para combatir el lavado de dinero y el financiamiento del terrorismo y la proliferación, en particular la Recomendación 6 sobre sanciones financieras específicas relacionadas con el terrorismo y el financiamiento del terrorismo;	1
a) Fortalecer la capacidad de sus regímenes de lucha contra el blanqueo de dinero y la financiación del terrorismo, con especial atención a las unidades de inteligencia financiera, la congelación de fondos y activos de terroristas y la regulación de organizaciones benéficas;	0
De hecho, en el derecho penal internacional la noción de empresa criminal conjunta adquiere mayor importancia que en la mayoría de los sistemas jurídicos nacionales, ya que la mayoría de los crímenes internacionales (crímenes contra la humanidad, genocidio y la mayoría de los crímenes de guerra) son delitos cuyo resultado penal final sólo puede lograrse mediante la participación de muchas personas.	0
El Equipo considera que la amenaza de Al-Qaida continúa diversificándose, con la evolución de una serie de afiliados poco vinculados y el surgimiento de individuos y células radicalizados de forma autónoma que se basan en la ideología de Al-Qaida.	1
Al presentar el informe, el Subsecretario General destacó el riesgo de que, a pesar de la calma reinante en la zona, la situación de seguridad se deteriore, en particular como resultado de la inclusión de Abyei por las autoridades sudanesas como distrito electoral para las elecciones presidenciales. de 2015.	1
271. La Comisión concluyó que, si bien todas las partes involucradas en el conflicto han cometido crímenes contra la población civil, el Gobierno del Sudán y los Janjaweed son responsables de una abrumadora mayoría de los asesinatos de civiles cometidos durante el conflicto en Darfur.	1
Condenamos los repetidos ataques terroristas con cohetes contra objetivos civiles israelíes.	1
29. Mientras tanto, los esfuerzos del componente de policía de la ONUCI para asesorar al Gobierno de Reconciliación Nacional sobre la reestructuración de las Fuerzas de Defensa y Seguridad de Côte d&#39;Ivoire y ayudar a restablecer una presencia policial civil en todo el país se han visto obstaculizados por la actitud poco cooperativa de las autoridades locales, la ausencia de un plan integral de reforma de las Fuerzas de Defensa y Seguridad de Costa de Marfil y la falta de acuerdo entre las partes de Costa de Marfil sobre el despliegue de agentes de policía y gendarmería de Costa de Marfil en el norte.	1
Aunque el mando de la PNTL no aprobó los ataques del 23 y 24 de mayo en los que participaron algunos oficiales de la PNTL, están relacionados con la ruptura de la cadena de mando, el faccionalismo existente y un historial previo de responsabilidad limitada.	1
A pesar de esos desafíos, no podemos dejar de reconocer que aproximadamente el 50% de la población afgana vive en zonas donde la responsabilidad de la seguridad ha sido entregada a las fuerzas de seguridad afganas.	1
&quot;El Consejo de Seguridad reitera su apoyo al establecimiento de un Grupo Central para mantener la movilización de la comunidad internacional, aumentar las consultas entre las principales partes interesadas para mejorar la coordinación y eficacia de la asistencia a Haití y contribuir a la definición de un estrategia de desarrollo a largo plazo encaminada a promover una paz y una estabilidad duraderas en ese país.	0
