en_es_GOOGLE	VerCoop
El Consejo instó al Sudán y a Sudán del Sur a que cumplieran plenamente sus compromisos en virtud de los acuerdos de 29 de junio de 2011, relativos a la creación de una zona fronteriza desmilitarizada segura, y de 30 de julio de 2011, relativos al establecimiento de un mecanismo conjunto de verificación y vigilancia de fronteras, y instó a esos gobiernos a que cooperaran plenamente entre sí y brindaran pleno apoyo a la UNISFA, permitiéndole cumplir su mandato.	1
62. Con respecto a las tareas relacionadas con la matriz, el acuerdo por parte del Comité sobre un nuevo formato fue un importante paso adelante.	1
El examen examinó 488 nombres de personas, grupos y entidades sujetos al régimen de sanciones contra Al-Qaida y los talibanes a fin de actualizar sus entradas o eliminarlos de la Lista cuando el Comité decidió que ya no era apropiado incluirlos.	0
&quot;El Consejo alienta la cooperación internacional y regional para identificar el origen y la transferencia de armas pequeñas y ligeras a fin de impedir su desvío, incluso hacia Al-Qaida y otros grupos terroristas.	1
En 2009 y 2010 se produjeron varias incautaciones de grandes cantidades de armas militares en África Occidental (Malí, Nigeria y Senegal).	0
h) Proporcionar al Consejo, por conducto del Comité, una sesión informativa de mitad de período dentro de los 90 días siguientes a su establecimiento;	1
Es necesario mejorar el intercambio de información y mejorar la cooperación con Estados de otras regiones.	1
Condena enérgicamente el reclutamiento y la utilización de niños soldados por las partes en conflictos armados en violación de las obligaciones internacionales que les son aplicables y todas las demás violaciones y abusos cometidos contra niños en conflictos armados.	1
72. Mucho se ha dicho sobre la financiación del terrorismo mediante drogas, incluso en convenciones internacionales y resoluciones del Consejo de Seguridad.	1
19. El establecimiento del grupo sobre la resolución 1624 (2005) y los aspectos de derechos humanos de la lucha contra el terrorismo permitirá, en primer lugar, que la Dirección Ejecutiva contribuya al examen por el Comité de cómo podría ayudar a los Estados Miembros a abordar cuestiones como la incitación a el terrorismo y los diálogos interculturales planteados en la resolución 1624 (2005).	1
Los miembros del Consejo subrayaron además que el pueblo y el Gobierno de Haití tienen la responsabilidad última de la reconciliación nacional, el mantenimiento de un entorno seguro y estable, la administración de justicia y la reconstrucción de su país.	1
43. Reitera la necesidad de mejorar la cooperación actual entre el Comité, el Comité contra el Terrorismo (CTC) y el Comité establecido en virtud de la resolución 1540 (2004), así como sus respectivos grupos de expertos, incluso mediante, según proceda, una mayor información. intercambio, coordinación de visitas a países dentro de sus respectivos mandatos, facilitación y seguimiento de la asistencia técnica, relaciones con organizaciones y organismos internacionales y regionales y otras cuestiones de importancia para los tres comités, expresa su intención de proporcionar orientación a los comités sobre áreas de interés común para coordinar mejor sus esfuerzos y facilitar dicha cooperación, y solicita al Secretario General que adopte las medidas necesarias para que los grupos se instalen en el mismo lugar lo antes posible;	0
&quot;El Consejo de Seguridad apoya firmemente los esfuerzos por promover el diálogo nacional, la reconciliación y una amplia participación política para garantizar la unidad, la paz, la seguridad y la estabilidad en Irak.	1
Generar confianza y mejorar la estabilidad mediante la promoción de mecanismos de verdad y reconciliación.	0
13. En el comunicado conjunto se comprometía el Gobierno a adoptar medidas para poner fin a la impunidad, investigar los casos denunciados de violaciones y garantizar que todas las personas y grupos acusados de abusos contra los derechos humanos comparecieran ante la justicia sin demora.	1
Instar a los organismos regionales y/o subregionales pertinentes a desarrollar e implementar políticas, actividades y promoción en beneficio de los desplazados internos y los refugiados.	0
La mejor manera de lograr esto es crear conciencia sobre las oportunidades que ofrecen los nuevos métodos de pago para mover dinero sin ser detectado y más allá de los controles gubernamentales.	1
Sin embargo, dado que el delito no fue obra de individuos sino de un grupo sofisticado, parece muy probable que el fraude, la corrupción y el blanqueo de dinero también podrían haber sido motivos para que individuos participaran en la operación.	0
Aliento a las autoridades congoleñas a exigir responsabilidades a todos los responsables de las violaciones masivas y los saqueos ocurridos en Walikale en julio y agosto de 2010.	0
15. De conformidad con la resolución 2129 (2013), el Comité, con la asistencia de la Dirección Ejecutiva, seguirá trabajando en estrecha colaboración con los Estados Miembros, incluso durante las visitas a los países, en la elaboración de estrategias amplias e integradas de lucha contra el terrorismo y en la identificación de prácticas disponibles. elementos y buenos estándares.	1
La UNMIS también está estableciendo nuevas bases de apoyo al referéndum para prestar apoyo a nivel de condado en el Sudán meridional.	0
Las investigaciones realizadas por la MINUSTAH y la Policía Nacional de Haití sobre el secuestro y el posterior asesinato sugirieron que el crimen tuvo motivaciones políticas, pero no pudieron establecer de manera concluyente la responsabilidad.	0
44. El Comité acoge con satisfacción la labor de la Dirección Ejecutiva para seguir cooperando estrechamente con los expertos de los comités del Consejo de Seguridad establecidos en virtud de la resolución 1540 (2004) y las resoluciones 1267 (1999) y 1989 (2011), incluso mediante el intercambio periódico de información, el intercambio de informes de misión y la preparación de documentos conjuntos y declaraciones conjuntas de los presidentes de los comités al Consejo.	0
Al concluir la conferencia, se adoptaron declaraciones sobre áreas temáticas clave, como la gobernanza política y económica; desarrollo del sector privado; gestión de recursos naturales; apoyo a la diáspora sierraleonesa; responsabilidad; y marcos para la explotación de los recursos naturales y la asignación de recursos estatales.	1
Los atentados suicidas también se han convertido en una tendencia.	0
A menos que el Gobierno los solucione, estos problemas podrían plantear graves amenazas a la seguridad y la estabilidad de Timor-Leste.	0
En esa reunión las partes acordaron una mayor cooperación en los temas de la inspección ferroviaria y el regreso de los refugiados y desplazados internos.	1
&quot;El Consejo de Seguridad sigue gravemente preocupado por las actividades de organizaciones terroristas en la región del Sahel, incluidas Al-Qaida en el Magreb Islámico y el Movimiento por la Unidad y la Jihad en África occidental, y reitera su enérgica condena de los recientes ataques terroristas perpetrados en la región.	0
&quot;El Consejo de Seguridad reafirma la necesidad de combatir todas las formas de terrorismo y que ningún acto terrorista puede revertir el camino hacia la paz, la democracia y la reconstrucción en Irak, que cuenta con el apoyo de su pueblo, el Gobierno de Irak y la comunidad internacional.	1
La comunidad internacional debería, incluso a través de los auspicios de las Naciones Unidas, utilizar su influencia diplomática y poner a disposición asistencia técnica en ámbitos como las reformas del sector político, de seguridad y de justicia, la redacción de nuevas constituciones y marcos legales, las instituciones electorales y la conducta de elecciones, entre otros.	0
f) Disuadir cualquier intento de uso de la fuerza para amenazar los procesos de Goma y Nairobi por parte de cualquier grupo armado, extranjero o congoleño, en particular en la parte oriental de la República Democrática del Congo, incluso utilizando tácticas de acordonamiento y búsqueda y adoptando todas las medidas necesarias las operaciones necesarias para prevenir ataques contra civiles y perturbar la capacidad militar de los grupos armados ilegales que continúan utilizando la violencia en esa zona;	0
