en_es_GOOGLE	MatCoop
15. Reconoce el importante papel de los buenos oficios del Secretario General en África y alienta al Secretario General a seguir utilizando la mediación tan a menudo como sea posible para ayudar a resolver conflictos pacíficamente, trabajando en coordinación y estrecha colaboración con la Unión Africana y otros organizaciones subregionales a ese respecto, según proceda;	0
Además, los obstáculos procesales limitan el acceso de las víctimas a la justicia.	0
54. Después de la retirada de la República Árabe Siria del Líbano, también es un momento en que la redefinición de la relación entre los dos vecinos históricamente cercanos apenas ha comenzado.	1
Incluso en esos Estados, la Dirección Ejecutiva ha observado que se debe prestar atención a cuatro áreas clave del gobierno: fortalecer los sistemas de control fronterizo; desarrollar la capacidad de los sistemas de justicia penal para garantizar el funcionamiento del estado de derecho; mejorar la coordinación y el intercambio de información entre los organismos nacionales pertinentes; y el fortalecimiento de la cooperación institucional transfronteriza con los Estados vecinos- parecen tener un impacto muy significativo en las capacidades de lucha contra el terrorismo. Esto es cierto incluso cuando el desarrollo en otros sectores sigue siendo relativamente limitado.	1
El Sr. Isaac estaba armado con un arma Steyr y al menos tres hombres armados con armas semiautomáticas Steyr y FN-FNC estaban presentes.	0
Hubo continuos ataques contra civiles, incluidos actos de violencia sexual, por parte de grupos armados extranjeros y congoleños y algunos elementos de las FARDC.	0
Los miembros del Consejo, reafirmando su condena de este ataque asesino contra refugiados indefensos, expresaron su esperanza de recibir muy pronto un informe final sobre la investigación.	0
En sus intervenciones, los Estados Miembros consideraron que el terrorismo era una de las amenazas más graves a la paz y la seguridad internacionales y que derrotarlo requería un esfuerzo coordinado sostenido.	0
El puerto de Jebel Ali en los Emiratos Árabes Unidos es, con diferencia, el puerto más grande de Oriente Medio. En consecuencia, los Emiratos Árabes Unidos se toman en serio la seguridad marítima y la prevención de amenazas, y han implementado sistemas, infraestructuras y procesos avanzados para evaluar y responder a los riesgos y, al mismo tiempo, garantizar la facilitación fluida del comercio.	0
Por lo tanto, su actividad cubre sólo un aspecto de lo que sería un proceso integral de justicia posconflicto.	1
Lo que suceda con estos combatientes dependerá de lo que experimenten mientras estén en la República Árabe Siria, pero los conflictos pasados que involucraron a voluntarios extranjeros con afiliados de Al-Qaida han demostrado tener un efecto duradero en el panorama de amenazas locales e internacionales.	0
&quot;El Consejo de Seguridad reafirma el papel vital de las mujeres en la prevención y solución de conflictos, las negociaciones de paz, la consolidación y el mantenimiento de la paz, la respuesta humanitaria y la reconstrucción posconflicto, reafirma además la importancia de la prevención y la protección contra la violencia sexual en los conflictos armados y situaciones posteriores a conflictos, y destaca la necesidad de que las Naciones Unidas y las organizaciones regionales y subregionales trabajen para garantizar que las mujeres y las perspectivas de género se integren plenamente en todos los esfuerzos de paz y seguridad emprendidos por las Naciones Unidas y las organizaciones regionales y subregionales, incluso mediante la creación de la capacidad necesaria.	0
China debería plantear al Líder Supremo de la República Popular Democrática de Corea y otras autoridades de alto nivel las cuestiones de los secuestros, el infanticidio de niños con derecho a la nacionalidad china, los abortos forzados impuestos a mujeres repatriadas y otras violaciones de derechos humanos que afectan a las personas repatriadas de Porcelana.	0
585. No hay duda de que los presuntos crímenes que han sido documentados en Darfur cumplen los umbrales del Estatuto de Roma tal como se definen en los artículos 7 (1), 8 (1) y 8 (2) (f).	0
Añadió que se sentía alentado por la renovada determinación de los países de la subregión de trabajar juntos para hacer frente a esas amenazas.	0
Bielorrusia, la Federación de Rusia y Ucrania han establecido unidades de inteligencia financiera en pleno funcionamiento. En 2010, Bielorrusia y Ucrania adoptaron enmiendas a sus leyes contra el lavado de dinero y la financiación del terrorismo en materia de identificación de clientes, diligencia debida del cliente, mantenimiento de registros, determinación de beneficiarios reales y transacciones sospechosas, y también ampliaron los criterios de supervisión para las remesas de dinero. a través del sistema postal estatal.	1
Uno de los agentes de la PNTL fue asesinado por un soldado unos 30 minutos después.	0
Mientras la Coalición Nacional Siria trabaja para aliviar el sufrimiento del pueblo sirio, también trabajamos para poner fin al conflicto que es la causa de dicho sufrimiento.	1
Al excluir otras formas de abuso sexual del alcance de la investigación, quedó sin abordar un gran número de acusaciones.	1
En vista de la urgencia de la investigación, enviamos el telegrama núm. 2065 de 14 de febrero de 2005 a la dirección de la unidad regional de policía y a los comandantes de las unidades de policía en el que solicitamos que se llevaran a cabo todas las investigaciones necesarias dentro de la competencia de cada uno. unidad respecto de los cadáveres que habían sido trasladados a los hospitales de cada zona, a fin de que sus familiares puedan identificarlos e informarme debidamente, lo que me permitirá obtener la aprobación de las autoridades correspondientes para la devolución a sus familiares de aquellos cuerpos.	1
Reiterando la necesidad de garantizar que el actual régimen de sanciones contribuya eficazmente a los esfuerzos en curso para combatir la insurgencia y apoyar la labor del Gobierno del Afganistán para promover la reconciliación a fin de lograr la paz, la estabilidad y la seguridad en el Afganistán,	0
Procedimientos y criterios de elegibilidad de servicios sociales y de socorro sensibles al género. E.1. Desarrollar, implementar y evaluar políticas y estrategias sobre la incorporación de la perspectiva de género en todos los programas de reconstrucción y rehabilitación posconflicto.	1
&quot;El Consejo de Seguridad, recordando sus resoluciones 2042 (2012) y 2043 (2012), acoge con satisfacción el nombramiento del Representante Especial Conjunto para Siria de las Naciones Unidas y la Liga de los Estados Árabes como un importante paso adelante en la cooperación entre ambas organizaciones y expresa su apoyo a sus esfuerzos por continuar los buenos oficios del Secretario General a este respecto.	0
Tras la aprobación del Comité, la Dirección Ejecutiva dirigió en septiembre de 2008 una misión conjunta del Comité y el Grupo de Trabajo sobre la Ejecución de la Lucha contra el Terrorismo a Madagascar.	1
Asesora de género con base en la Oficina de Apoyo Regional de ONUSIDA para África Oriental y Meridional que brinda asesoramiento político y técnico para incorporar las cuestiones de las mujeres y el VIH/SIDA en los programas nacionales de SIDA.	1
Incluso si fuera el caso de que los civiles atacados poseyeran armas, esto no sería necesariamente una indicación de que fueran rebeldes, y por lo tanto objetivos legítimos de ataque, o que tomaran parte activa en las hostilidades.	0
48. Para que sea eficaz, es esencial que todos los activos específicos de una persona o entidad incluida en la lista se congelen tan pronto como se haga la inclusión en la lista.	0
El 30 de agosto de 2010, el ELPS estableció una Dependencia de Protección Infantil en Bilpham, estado de Equatoria Central, en apoyo de la aplicación del plan de acción de las Naciones Unidas y el ELPS.	1
