en_es_TRANSFORMERS	MatConf
"El Consejo de Seguridad recuerda las obligaciones de todos los Estados de garantizar el respeto del derecho internacional humanitario, incluidos los cuatro convenios de Ginebra, y subraya una vez más la responsabilidad de los Estados de cumplir con sus obligaciones de poner fin a la impunidad y enjuiciar a los responsables de crímenes de guerra, genocidio, crímenes de lesa humanidad u otras violaciones graves del derecho internacional humanitario.	0
Trece celdas contenían dos detenidos cada una, mientras que siete celdas tenían un solo detenido cada una.	0
Reitero que el personal de las Naciones Unidas nunca debe ser amenazado ni sancionado por realizar su labor, que se basa en la Carta de las Naciones Unidas y, en este caso, en el mandato del Consejo de Seguridad.	0
El Consejo de Seguridad alienta a las Naciones Unidas, la Unión Africana, la Convención Internacional sobre la Eliminación de todas las Formas de Discriminación Racial y la Comunidad del África Meridional para el Desarrollo (SADC) y a otras organizaciones internacionales y regionales pertinentes a que sigan colaborando, con la participación y el apoyo sostenidos de la comunidad internacional, en la aplicación del Marco PSC.	0
Sin embargo, las mujeres y los niños también fueron víctimas de asesinatos en el curso de muchos ataques.	1
Habida cuenta de la urgencia de la investigación, enviamos el telegrama No 2065, de fecha 14 de febrero de 2005, a los dirigentes de la unidad de policía regional y a los comandantes de la unidad de policía, en el que pedíamos que se realizaran todas las investigaciones necesarias dentro de las competencias de cada unidad con respecto a los cadáveres que se habían llevado a los hospitales de cada zona, a fin de que sus familiares pudieran identificarlos e informarme debidamente, lo que me permitió obtener la aprobación de las autoridades competentes para el regreso a sus familiares de esos cadáveres.	0
Después de haber sido violadas, algunas de las mujeres no les devolvieron su ropa y se vieron obligadas a permanecer desnudas.	1
La crítica de la labor del Consejo y del Comité en esta esfera puede dañar todo el régimen de sanciones contra Al-Qaida y los talibanes, y no debe socavar el apoyo universal de que ha gozado hasta ahora.	1
La Fuerza sigue mejorando su capacidad de control de disturbios y disturbios a fin de estar mejor preparada para contrarrestar cualquier resurgimiento de la violencia.	1
La Comisión encontró pruebas que indicaban que las tribus árabes habían comenzado a asentarse en zonas habitadas anteriormente por desplazados, lo que impidió aún más el regreso de los desplazados.	1
Al concluir la labor de todos los grupos de comisionados de la Comisión de Indemnización en junio de 2005, se determinó que 1,55 millones de reclamaciones (de un total de 2,69 millones) habían tenido éxito.	0
552. De la exposición de las violaciones expuesta en la primera parte del presente informe se desprende que las fuerzas del Gobierno o las milicias bajo su control cometieron violaciones graves de los derechos humanos y del derecho humanitario en gran escala.	1
El Consejo de Seguridad pide al Secretario General que le presente, a más tardar en junio de 2004, su próximo informe sobre la protección de los civiles en los conflictos armados, incluida información sobre la aplicación de las resoluciones del Consejo de Seguridad aprobadas anteriormente sobre este tema y cualquier otra cuestión que desee señalar a la atención del Consejo.	0
Condenando en particular los actos de violencia sexual perpetrados por [milicias y grupos armados, así como por elementos de las fuerzas armadas y de policía nacionales] y otros servicios de seguridad e inteligencia, destacando la necesidad urgente de que [el Estado afectado], en cooperación con [la misión de mantenimiento de la paz] y otros agentes pertinentes, ponga fin a esos actos de violencia y haga comparecer ante la justicia a los autores, así como a los comandantes superiores a quienes prestan servicios, y exhortando a los Estados Miembros a que presten asistencia a este respecto y a que sigan prestando asistencia médica, humanitaria y de otra índole a las víctimas.	0
"a) Determinar los hechos y circunstancias pertinentes a los incidentes de los días 28 y 29 de abril, 23, 24 y 25 de mayo y los acontecimientos o cuestiones conexos que hayan contribuido a la crisis, incluidas las cuestiones relacionadas con el funcionamiento del sector de la seguridad;	0
Sin embargo, es necesario adoptar nuevas medidas para tipificar como delito la fabricación, la posesión y el tráfico ilícitos de armas pequeñas y armas ligeras, así como de explosivos.	1
El Consejo de Seguridad condena la muerte de civiles inocentes y las violaciones de los derechos humanos en el este de la República Democrática del Congo y pide que se investiguen a fondo esos incidentes.	0
En las regiones centrales, los conflictos no resueltos también siguen afectando a los medios de vida y retrasando la recuperación.	1
En lo que respecta a la frontera del Líbano con la República Árabe Siria, se siguen recibiendo denuncias de transferencias ilegales de armas que presuntamente tienen lugar en ambas direcciones y varios Estados Miembros han seguido expresando profunda preocupación por la transferencia ilícita de armas a través de las fronteras terrestres.	1
Exhorta a todas las partes interesadas a que velen por que la protección, los derechos y el bienestar de los niños afectados por los conflictos armados se integren específicamente en todos los procesos de paz, acuerdos de paz y planes y programas de recuperación y reconstrucción después de los conflictos.	0
En resumen, la Comisión ha reunido material y testimonios muy sustanciales que tienden a confirmar, en el contexto de los ataques contra aldeas, la muerte de miles de civiles.	1
En particular, la Comisión considera que en muchos casos las fuerzas gubernamentales y las milicias bajo su control atacaron a civiles y destruyeron e incendiaron aldeas de Darfur en contravención de los principios y normas pertinentes del derecho internacional humanitario.	1
No quedó claro a los testigos que les dispararon: las fuerzas paralelas, la policía o la gendarmería.	1
A su vez, el Comité tendrá que seguir promoviendo un sentido más amplio de identificación con el régimen de sanciones y asegurarse de que presta un apoyo real a los esfuerzos nacionales de los Estados que tratan de hacer frente a la amenaza de Al-Qaida y los talibanes.	0
Observando con profunda preocupación el aumento de la violencia y el aumento de los combates entre tribus, así como la violencia sexual y basada en el género y la impunidad, y reiterando su profunda preocupación por los ataques contra el personal humanitario y el personal de mantenimiento de la paz, la seguridad de los civiles, y exhortando a todas las partes en Darfur a que pongan fin de inmediato a las acciones ofensivas y se abstengan de nuevos ataques violentos que causen la consiguiente mala situación de la ayuda humanitaria y restrinjan el acceso humanitario a las poblaciones necesitadas,	1
Esta invitación, así como la cooperación recibida por el Relator Especial durante su visita, reflejan el compromiso del Gobierno de Burkina Faso de velar por que sus esfuerzos de lucha contra el terrorismo se ajusten a las leyes y normas internacionales de derechos humanos.	0
213. Abdel-Al también tiene conexiones notables con un importante almacén de armas descubierto en el sur de Beirut en julio de 2005, que fue allanado por las Fuerzas de Seguridad Interna el 26 de julio de 2005 y cinco personas con estrechos vínculos con la ex milicia Mourabitoun fueron detenidas.	1
El 12 de noviembre se produjo otro atentado suicida con bombas en una escuela de Kontagora (Estado del Níger), en el que resultaron heridas decenas de personas; el 25 de noviembre, dos adolescentes suicidas con bombas mataron a más de 45 personas en el mercado de Maiduguri; el 27 de noviembre, una explosión de bomba en la zona de Maraba-Mubi en el estado de Adamawa causó la muerte de por lo menos 40 personas; el 28 de noviembre, la mezquita central de Kano fue atacada, causando la muerte de por lo menos 120 personas e hiriendo a más de 270 personas.	1
Toma nota de la elaboración de la política de diligencia debida en materia de derechos humanos, alienta a [la Misión] a que la aplique plenamente y pide al Secretario General que incluya los progresos realizados en la aplicación de la política en sus informes al Consejo;	0
a) Promover la adopción de marcos jurídicos nacionales amplios e integrados contra el terrorismo, de conformidad con el estado de derecho y las obligaciones en materia de derechos humanos, y aumentar la capacidad nacional para investigar, enjuiciar y juzgar los actos de terrorismo, incluso solicitando asistencia para el fomento de la capacidad cuando sea necesario;	0
