en_es_DEEP	MatCoop
e) Permitir el establecimiento de periódicos y otros medios de comunicación independientes; permitir a los ciudadanos acceder libremente a Internet, las redes sociales, las comunicaciones internacionales, las emisiones y publicaciones extranjeras, incluida la cultura popular de otros países; y abolir la participación obligatoria en organizaciones de masas y sesiones de adoctrinamiento;	1
En el ámbito de las operaciones de combate, el principio de proporcionalidad sigue siendo una norma en gran medida subjetiva, basada en un equilibrio entre las expectativas y la anticipación de ganancias militares y la pérdida real de vidas civiles o la destrucción de bienes de carácter civil.	0
A petición del alto mando de las Forces nouvelles, se creó un grupo de trabajo integrado por las fuerzas imparciales y las Forces nouvelles para elaborar un plan operativo para el acantonamiento de sus tropas.	1
Facilitó una iniciativa con el Centro Africano para mejorar el uso de bases de datos internacionales por parte de los países del Sahel a fin de fortalecer la coordinación, el intercambio de información y la cooperación entre la policía y las autoridades fronterizas.	1
68. Los funcionarios están divididos sobre la eficacia del material de capacitación antiterrorista en línea porque incluso una orientación teórica extremadamente minuciosa y precisa requiere cierta capacitación práctica o experimentación para ayudar a superar los obstáculos operativos.	1
Despliegue de policía civil internacional calificada y bien capacitada como componente de las operaciones de mantenimiento de la paz, para mejorar la capacidad de las Naciones Unidas y ayudar al Estado anfitrión en la aplicación de la ley. (referencia publicitaria)	1
El Representante Especial Bangura, por su parte, consideró que para brindar protección real a los civiles se debe establecer rendición de cuentas y acceso a la justicia, rompiendo con la cultura de la negación.	0
Esta misma tarjeta de prepago recibió una llamada telefónica un minuto después de la explosión, a las 12.57 horas, desde una cabina telefónica situada en Trípoli, cerca de un edificio donde se encuentran los servicios de inteligencia sirios. El 30 de enero se realizó una llamada al teléfono fijo del domicilio del Sr. Abu Adass desde esa misma cabina telefónica de Trípoli.	0
21. También ha habido informes persistentes de que había helicópteros de Côte d'Ivoire estacionados en Guinea y de que Guinea había prestado uno de los helicópteros destruidos en noviembre de 2004 por las fuerzas francesas.	1
Dos vehículos fueron quemados. Las oficinas de la planta baja fueron saqueadas.	0
La Comisión recibió pruebas creíbles del uso de helicópteros Mi-8, helicópteros Mi-24 y aviones Antonov durante ataques aéreos contra aldeas.	0
d) Líderes políticos y militares que operan en la República Democrática del Congo y reclutan o utilizan a niños en conflictos armados en violación del derecho internacional aplicable;	0
A petición suya, la MONUSCO también apoyó los esfuerzos de la Alianza de Patriotas por un Congo Libre y Soberano para integrarse en las FARDC.	1
Estas medidas incluirán una mayor labor para aumentar la capacidad del Comité, incluso mediante una mayor cooperación con el Comité de Sanciones contra Al-Qaeda y los talibanes establecido en virtud de la resolución 1267 (1999) y el Comité establecido en virtud de la resolución 1540 (2004).	1
Por lo tanto, su actividad cubre sólo un aspecto de lo que sería un proceso integral de justicia posconflicto.	1
Reafirma que poner fin a la impunidad es esencial para que una sociedad en conflicto o en recuperación de un conflicto pueda superar los abusos cometidos en el pasado contra los civiles afectados por conflictos armados y prevenir futuros abusos de ese tipo	0
16. El 24 de marzo, el Consejo de Ministros aprobó la política nacional de comunicaciones sociales, en la que se describe la posición del Gobierno sobre el desarrollo de los medios de comunicación.	0
288. Una forma en que los Estados tal vez deseen tener más plenamente en cuenta todas estas cuestiones es incorporarlas en estrategias nacionales amplias e integradas de lucha contra el terrorismo que presten atención a los factores que conducen a actividades terroristas.	1
Al concertar esos acuerdos en nombre de sus respectivos "movimientos", los dirigentes de cada movimiento asumieron plena responsabilidad por la conducta o mala conducta de sus combatientes.	1
Aunque no ha surgido ningún caso real desde el último informe del Equipo, persiste la preocupación de que los grupos e individuos incluidos en la lista sigan teniendo la ambición de organizar un ataque de ese tipo, además de varios informes de que todavía existe un suministro ilícito de materiales radiológicos, incluso en zonas donde Al-Qaida y los talibanes están activos.	0
Pide al Secretario General de las Naciones Unidas que continúe con sus buenos oficios y explore, cuando corresponda, nuevos mecanismos diplomáticos de alto nivel para facilitar un mayor diálogo entre las partes pertinentes, incluso sobre las causas subyacentes del conflicto.	1
La Unión Europea está gravemente preocupada por el actual ciclo de violencia de represalia en Israel y los territorios ocupados.	0
En Azerbaiyán se han instalado equipos de vigilancia y detección de armas en los cruces fronterizos internacionales.	1
4. La nota propone que el Consejo de Seguridad inicie un proceso formal de "revisión estratégica" para considerar cómo la intersección del crimen transfronterizo y el terrorismo puede estar afectando sus esfuerzos de prevención y resolución de conflictos, particularmente en África, y para considerar las herramientas en a su disposición para reducir el espacio estratégico que la delincuencia transfronteriza ofrece a los grupos terroristas.	0
"El Consejo de Seguridad destaca la necesidad de abordar de manera sostenible las causas profundas del conflicto en el este de la República Democrática del Congo y reitera su apoyo a la implementación de los compromisos bajo el Marco de Paz, Seguridad y Cooperación (PSC) para la República Democrática del Congo y la región. lo cual es esencial para lograr una paz y seguridad duraderas en la región de los Grandes Lagos.	0
54. Después de la retirada de la República Árabe Siria del Líbano, también es un momento en el que la redefinición de la relación entre los dos vecinos históricamente cercanos apenas ha comenzado.	1
11. Los criterios de inclusión del régimen de sanciones contra los talibanes se establecen en los párrafos 2 y 3 de la resolución 2160 (2014) y se refieren a la asociación con los talibanes para constituir una amenaza a la paz, la estabilidad y la seguridad del Afganistán.	0
20. A este respecto, es significativo que el Consejo de Seguridad, en su resolución 1963 (2010), aliente a la Dirección Ejecutiva del Comité contra el Terrorismo a examinar con los Estados Miembros, con su consentimiento, el posible desarrollo de medidas nacionales amplias e integradas de lucha contra el terrorismo. estrategias contra el terrorismo que incluyan la atención a los factores que conducen a actividades terroristas, de conformidad con sus obligaciones conforme al derecho internacional. También es pertinente el énfasis puesto por el Consejo en la resolución 1963 (2010) en el papel que las organizaciones regionales y subregionales pueden desempeñar en la lucha contra el terrorismo, en particular mejorando las capacidades de los Estados Miembros para aplicar plenamente la resolución 1373 (2001) y facilitando la prestación de asistencia técnica.	0
Como resultado del brote de ébola, las instituciones de seguridad guineanas reorientaron sus esfuerzos hacia la contención del brote.	1
La Dirección facilitará la impartición de la capacitación solicitada a los funcionarios de aduanas, la policía de fronteras y las unidades de inteligencia financiera en el primer trimestre de 2014.	1
134. Siete de los ocho Estados de Asia central y el Cáucaso han ratificado 12 de los instrumentos jurídicos internacionales de lucha contra el terrorismo, y Kirguistán está considerando activamente la posibilidad de adherirse a los seis instrumentos en los que aún no es parte.	1
Acogiendo con beneplácito el papel de la Unión Africana en los esfuerzos por resolver los conflictos en el continente africano y expresando su apoyo a las iniciativas de paz llevadas a cabo por la Unión Africana y a través de organizaciones subregionales,	0
Incorporación de la perspectiva de género en respuestas coordinadas para prevenir y responder a conflictos armados y emergencias humanitarias.	1
Profundamente preocupada por el hecho de que los grupos terroristas que se benefician de la delincuencia organizada transnacional puedan contribuir a socavar a los Estados afectados, en particular su seguridad, estabilidad, gobernanza y desarrollo social y económico,	0
El Consejo subraya la necesidad de que todas las partes respeten y mantengan la seguridad y el carácter civil de los campamentos de refugiados y desplazados internos.	0
9. Pide al Secretario General que encargue al Grupo de Vigilancia establecido en virtud del apartado a) del párrafo 4 de la resolución 1363 (2001), cuyo mandato expira el 19 de enero de 2002, que supervise, durante un período de 12 meses, la aplicación de las medidas a que se hace referencia en el párrafo 2 de la presente resolución;	1
Realizar investigaciones para identificar los determinantes de las diferencias de género en los mecanismos de alerta temprana y desarrollar indicadores en consecuencia.	1
27. Preocupados por la situación imperante en el sur de Libia, los Jefes de Estado y de Gobierno subrayan la necesidad de resolver la situación para mantener la estabilidad en el Sahel.	0
El Equipo también participa activamente en el Foro Global Contra el Terrorismo.	0
22. El equipo de investigación de la Comisión estuvo dirigido por un investigador jefe e incluyó a cuatro investigadores, dos investigadoras especializadas en violencia de género, cuatro expertos forenses y dos analistas militares.	1
Exhorta a todas las partes interesadas a garantizar que todos los procesos de paz, los acuerdos de paz y los planes de recuperación y reconstrucción posconflicto tengan en cuenta las necesidades especiales de las mujeres y los niños e incluyan medidas específicas para la protección de los civiles, incluidas... (iii) la creación de condiciones propicias para el retorno voluntario, seguro, digno y sostenible de los refugiados y los desplazados internos...	0
9. Solicita al CTC, además del informe solicitado en el párrafo 8, que informe oralmente, a través de su Presidente, al menos cada 180 días al Consejo sobre la labor general del CTC y la CTED y, según corresponda, junto con los informes de los Presidentes del Comité establecido en virtud de la resolución 1267 (1999) y del Comité establecido en virtud de la resolución 1540 (2004), y alienta la celebración de sesiones informativas oficiosas para todos los Estados Miembros interesados;	0
El objetivo de la reunión especial era dar el primer paso para mejorar la conciencia regional sobre el régimen de sanciones de Al-Qaida y alentar una mayor colaboración entre el Comité y los países del Sahel y el Magreb.	1
Las dos partes acordaron continuar su diálogo con miras a fortalecer sus relaciones bilaterales de tal manera que lleguen a establecer representaciones diplomáticas mutuas.	0
Instamos al Gobierno de Haití a que adopte medidas firmes para prevenir esa violencia y garantizar que los autores de esos actos comparezcan ante la justicia.	0
Al mismo tiempo, ha habido un resurgimiento de la amenaza de los talibanes.	0
Ese plazo no se cumplió. El Presidente Gbagbo firmó un decreto el 20 de febrero de 2008 formalizando el establecimiento de un grupo de trabajo para desarrollar el marco.	1
Más allá de la zona de responsabilidad de la MINURCAT, en el este del Chad, otros acontecimientos también son motivo de preocupación.	0
3. Asesinato de militares enemigos detenidos	0
El funcionamiento actual del servicio de policía, PNTL, y de las Fuerzas de Defensa, F-FDTL, en particular, se ve obstaculizado por una percepción de falta de legitimidad derivada de la forma en que se crearon.	0
Decide por la presente establecer un tribunal internacional con el único propósito de procesar a los responsables de violaciones graves del derecho internacional humanitario cometidas en el territorio de [el Estado afectado] entre [fechas].	1
Los Estados deben adoptar un enfoque integral al negar refugio seguro, ya que se requieren varias medidas interrelacionadas para garantizar la eficacia. Estas incluyen medidas legislativas, de aplicación de la ley, de control de fronteras, de refugiados y de asilo.	1
Además, los participantes acordaron aumentar la presión para desarmar a las milicias que operan en el este de la República Democrática del Congo y negociar tratados bilaterales de extradición relativos a los líderes de las milicias restantes.	0
En este sentido, solicitamos a la Comisión de la Unión Africana, en estrecha cooperación con la CEDEAO y con el apoyo de los socios internacionales, incluidas las Naciones Unidas, la Unión Europea y otras partes interesadas internacionales interesadas, que adopte todas las medidas necesarias, incluida la convocatoria en Malí. , a más tardar en febrero de 2015, de una reunión de los Ministros de Defensa y Seguridad y de los jefes de Estado Mayor y de los servicios de inteligencia y seguridad de los países de la región, para realizar los estudios necesarios para el establecimiento de estos mecanismos.	0
41. Las Naciones Unidas también impartieron capacitación a la Asociación de Mujeres de los Medios de Comunicación para que pudiera generar conciencia pública sobre los derechos humanos y el VIH/SIDA.	1
En ese contexto, seguimos preocupados por los más vulnerables en Timor-Leste: los pobres y los desplazados.	0
Como parte de una estrategia de transición encaminada a establecer una institución policial independiente, se están realizando preparativos para la transferencia de responsabilidades de la Escuela del Servicio de Policía de Kosovo y la policía de la UNMIK al Servicio de Policía de Kosovo.	1
Sin embargo, todavía nos preocupa que se haga demasiado hincapié en las visitas a países en desarrollo.	0
Al mismo tiempo, la Secretaría continúa explorando todas las opciones para reforzar y reforzar las capacidades operativas actuales de la Misión en el difícil entorno del norte de Malí.	1
Desarrollar un plan de acción departamental de género para integrar la perspectiva de género en sus actividades de prevención de conflictos, establecimiento de la paz y consolidación de la paz.	0
Algunos han argumentado que, en cualquier caso, estas empresas deberían tomar medidas para cerrar sitios que enseñan técnicas terroristas, como la producción de explosivos o el uso de armas que puedan causar víctimas masivas.	0
Los Estados de la subregión están atentos a su vulnerabilidad al tráfico de armas y han desarrollado marcos legislativos para tipificar como delito el tráfico ilícito y controlar la producción, venta y transferencia de armas y explosivos.	1
i) Facilitar la investigación en aquellas áreas de las tres resoluciones que requieren un examen más a fondo, incluido el análisis de las tendencias y metodologías relacionadas con el terrorismo en entornos mundiales y regionales y el análisis de las medidas de lucha contra el terrorismo;	1
Utilizar equipos multifuncionales a nivel nacional para trabajar con comunidades de refugiados para identificar la protección contra la violencia de género y las preocupaciones de los programas; generar iniciativas de sensibilización propiedad de los refugiados; apoyar proyectos piloto para abordar la violencia de género, incluidos proyectos dirigidos a hombres y niños; distribuir e implementar directrices sobre violencia sexual y de género contra refugiados, repatriados y desplazados internos.	1
Además de renovar la esperanza para el pueblo de la República, estos cambios han brindado a la UNMIK una nueva oportunidad para mejorar sus consultas con las autoridades federales y entablar un diálogo constructivo sobre cuestiones de interés mutuo.	0
86. Los Estados de la subregión deberían: a) Revisar sus leyes penales a fin de garantizar que el reclutamiento para actos terroristas y grupos terroristas esté suficientemente tipificado como delito;	1
16. El Director Ejecutivo velará por que todas las organizaciones internacionales, regionales y subregionales pertinentes tengan un punto de contacto dentro de la Oficina de Evaluación y Asistencia Técnica, incluida la necesidad de actuar de enlace con la Oficina del Alto Comisionado de las Naciones Unidas para los Derechos Humanos y otras organizaciones competentes. en asuntos relacionados con los derechos humanos y la lucha contra el terrorismo.	1
38. Dada la urgencia de la situación actual, los esfuerzos de la comunidad internacional deben ser inmediatos, coordinados y decididos.	0
Esto es evidente en los grupos que luchan en Somalia, el Yemen, la República Árabe Siria y Nigeria.	0
"El Consejo de Seguridad subraya que una solución política inclusiva y el despliegue exitoso de la UNAMID son esenciales para restablecer la paz y la estabilidad en Darfur.	1
