en_es_DEEPL	MatConf
"El Consejo de Seguridad reitera su llamamiento a los Estados para que se adhieran a todos los convenios y protocolos internacionales pertinentes relativos al terrorismo y utilicen plenamente las fuentes de asistencia y orientación disponibles.	0
Exhortando a los Estados a que garanticen, de conformidad con el derecho internacional, en particular el derecho internacional de los derechos humanos y el derecho internacional de los refugiados, que los autores, organizadores o facilitadores de actos terroristas, incluidos los combatientes terroristas extranjeros, no abusen del estatuto de refugiado,	0
Los miembros del Consejo reiteraron su apoyo a los esfuerzos del Enviado Especial para comprometer a las dos partes con el objetivo de superar el actual estancamiento del proceso de paz. Hicieron un llamamiento a ambas partes para que estudien la forma de hacer avanzar el proceso de demarcación.	0
Tráfico de drogas y delincuencia organizada transnacional	1
Implicar a las mujeres mediante la creación de comités de prevención de conflictos equilibrados en cuanto al género, que incluyan a representantes de las sociedades civiles.	0
A este respecto, el Consejo elogia los esfuerzos realizados hasta la fecha por la República Centroafricana (RCA), la República Democrática del Congo (RDC), la República de Sudán del Sur y Uganda para poner fin a la amenaza que supone el LRA, e insta a estos países, así como a otros países de la región, a que redoblen sus esfuerzos.	0
Sin embargo, es necesario tomar más medidas para tipificar como delito la fabricación, posesión y tráfico ilícitos de armas pequeñas y ligeras, así como de explosivos.	1
:: Es necesario un seguimiento más coherente de las conclusiones y recomendaciones de los mecanismos de investigación para garantizar su eficacia y credibilidad y responder a las expectativas que despierta su creación, especialmente entre las víctimas.	0
Sin embargo, aunque las medidas puedan tener una aplicación limitada en la zona fronteriza entre Afganistán y Pakistán o en las zonas sin gobierno del sur del Sáhara, abordan tres requisitos esenciales de un grupo terrorista: dinero, movimiento y medios para atentar.	0
También hay informes creíbles de que podrían haber desaparecido más de 20 personas cuyas familias tienen demasiado miedo para denunciar su desaparición a las autoridades competentes.	1
Entre ellos figuran el derecho a la vida; la prohibición de la tortura o las penas crueles, inhumanas o degradantes; la prohibición de la esclavitud, la trata de esclavos y la servidumbre; y la libertad de pensamiento, conciencia y religión.	0
Añadió que se sentía alentado por la renovada determinación de los países de la subregión de trabajar juntos para hacer frente a tales amenazas.	0
Al Qaeda en Irak dispone de fondos considerables, y otros grupos han conseguido recaudar dinero mediante delitos o donaciones.	1
105. Estos son algunos ejemplos, entre múltiples testimonios y pruebas materiales, que confirman a la Comisión que, en la práctica, el término Janjaweed se utiliza indistintamente con otros términos empleados para describir a las fuerzas de las milicias que trabajan con el Gobierno.	1
Durante la semana del 19 al 26 de junio, en la región de Bay, unas 10 personas murieron y otras 9 resultaron heridas en combates entre los subclanes Digil-Mirifle de la zona, entre ellos los Leysan, Luway y Yantar.	1
14. El 14 de julio se iniciaron en Argel las negociaciones formales de paz entre el gobierno de Malí y los grupos armados, con la facilitación de un equipo internacional de mediación formado por las Naciones Unidas, organizaciones regionales y países vecinos y dirigido por Argelia. El objetivo de las negociaciones era preservar el alto el fuego y encontrar una solución política al conflicto, salvaguardando al mismo tiempo la integridad territorial de Malí. El 24 de julio, el gobierno de Malí y los grupos armados firmaron un acuerdo preliminar que establecía una hoja de ruta para la continuación de las negociaciones.	0
La intención de restringir sus movimientos no puede constituir ni constituirá una solución definitiva al problema.	1
"El Consejo de Seguridad recuerda su apoyo a los esfuerzos del Secretario General para el establecimiento del Tribunal Especial para el Líbano de manera oportuna, como medio para poner fin a la impunidad en el Líbano y disuadir de nuevos asesinatos en el Líbano.	0
Los policías apostados en el puente se sintieron desbordados por la confluencia de los dos grupos de manifestantes. Dispararon dos veces al aire y luego intentaron huir.	1
Los movimientos rebeldes también cometieron actos de pillaje, principalmente contra comisarías de policía para conseguir armas; en algunas ocasiones, los rebeldes también atacaron propiedades privadas.	1
Las tensiones siguen siendo elevadas, especialmente en el noreste de Katanga, donde se han producido varios enfrentamientos entre unidades de las FARDC y grupos Mayi-Mayi. Los días 10 y 11 de agosto, las FARDC intercambiaron disparos con un grupo Mayi-Mayi cerca de la mina de oro de Lunga, a unos 200 kilómetros de Kalemie, y tomaron el control de la zona.	1
80. En su décimo informe, el Equipo recomendó que, a fin de aumentar la exactitud de la Lista y los efectos de su inclusión, cuando se pusiera en contacto con el Estado de residencia en el contexto del examen, el Comité solicitara toda la información sobre el paradero de la parte, sus circunstancias y su actividad, junto con una nota sobre las medidas adicionales adoptadas para prevenir su apoyo al terrorismo (S/2009/502, párr. 24).	0
36. A 7 de abril, había 1.182 agentes de policía desplegados en la ONUCI, frente a un máximo autorizado de 1.200, incluidos 434 oficiales y 748 efectivos desplegados en seis unidades de policía constituidas.	1
254. La Comisión también descubrió que las fuerzas rebeldes han sido responsables de ataques, en la mayoría de los casos contra objetivos militares, la policía o las fuerzas de seguridad.	1
Muchos interlocutores afirmaron que algunos países vecinos desempeñaban un papel desestabilizador.	0
Los plazos para la finalización de la destrucción de las armas químicas sirias se facilitaron en el informe general sobre la eliminación del programa de armas químicas sirio (párrafo 25 del documento EC-76/DG.16, de fecha 4 de julio de 2014), del que tomó nota el Consejo en su Septuagésima Sexta Sesión.	0
Muchos Estados no están seguros de qué alternativa al certificado de defunción podría satisfacer al Comité y el Equipo recomienda que el Comité proporcione más orientación sobre lo que exige para considerar la posibilidad de retirar a una persona de la Lista por motivo de su muerte.	0
:: Explorar y ejecutar formas más eficaces de obtener la información que falta	0
Se utilizan ampliamente en los conflictos interestatales y son las armas preferidas en las guerras civiles y para el terrorismo, el crimen organizado y la guerra de bandas.	1
10. Las medidas adoptadas por los Estados abarcan las actividades prohibidas de los agentes no estatales, enumeradas en el párrafo 2 de la resolución 1540 (2004) relativa a las armas nucleares, químicas y biológicas y sus sistemas vectores, y los controles de los materiales conexos, de conformidad con el párrafo 3 de la resolución.	1
Unidades especiales de la policía llevaron a cabo medidas especiales de protección en zonas de comunidades minoritarias, además de proporcionar seguridad en acontecimientos importantes, protección esencial para la fundición de plomo de Zvecan, instalaciones de la UNMIK y el palacio de justicia de Mitrovica, dotado de personal internacional.	0
122. Se plantea una importante cuestión jurídica en relación con las milicias mencionadas: ¿quién, además de los autores individuales, es penalmente responsable de los crímenes presuntamente cometidos por los Janjaweed?	1
5. Pide al Grupo de Supervisión que informe al Comité establecido en virtud de la resolución 1267 (1999), incluso mediante sesiones informativas de expertos del mecanismo de supervisión, acerca de la labor del mecanismo de supervisión según lo establecido en el párrafo 3 supra, y pide también al Equipo de apoyo para la aplicación de las sanciones que informe al Grupo de Supervisión al menos una vez al mes;	0
El Equipo recuerda a los Estados que, a pesar de las sugerencias en sentido contrario del Grupo de alto nivel sobre las amenazas, los desafíos y el cambio (A/59/565, párr. 152) y otros, el Comité cuenta desde hace tiempo con criterios tanto para la inclusión como para la supresión de nombres de la lista.	0
De hecho, ya es hora de que la comunidad internacional tome medidas eficaces para proteger y hacer cumplir los derechos más básicos del pueblo palestino y contribuya a poner fin al círculo vicioso de violencia provocado por la persistente y continuada ocupación ilegal de los territorios palestinos por parte de Israel.	0
Su otro éxito principal es su supervivencia, pero sus filas se están adelgazando y, con el tiempo, la mayoría de los líderes clave serán capturados o asesinados.	1
Como en ocasiones anteriores, el Asesor Especial advirtió sobre las acciones de los "saboteadores", que estaban socavando la transición de Yemen y amenazando su paz, seguridad y estabilidad. Afirmó que el país se encontraba en una coyuntura crítica. Describió el avance de las milicias Houthi, que invadieron Saná y ocuparon varios edificios públicos. Además, informó de un aumento de los atentados de Al Qaeda en la Península Arábiga, algunos relacionados con la situación política y de seguridad general, y expresó su preocupación por la situación en el sur del país.	1
1. Decide que todos los Estados adopten las siguientes medidas con respecto a las personas y entidades designadas antes de la presente fecha como los talibanes, y otras personas, grupos, empresas y entidades asociados con ellos, según se especifica en la sección A ("Personas asociadas con los talibanes") y la sección B ("Entidades y otros grupos y empresas asociados con los talibanes") de la Lista consolidada del Comité establecido en virtud de las resoluciones 1267 (1999) y 1333 (2000) en la fecha de aprobación de la presente resolución, así como a otros individuos, grupos, empresas y entidades asociados con los talibanes por constituir una amenaza para la paz, la estabilidad y la seguridad de Afganistán, designados por el Comité establecido en el párrafo 30, (en lo sucesivo, "la Lista"):	0
