id	ar	en	es	Relevant
2006/s/agenda/5353/2:1	المقرر عقدها يوم الثلاثاء، 24 كانون الثاني/يناير 2006، الساعة 00/10	To be held on Tuesday, 24 January 2006, at 10 a.m.	Que se celebrará el martes 24 de enero de 2006, a las 10.00 horas	0
1999/s/1999/1263/34:1	٨ - كنيسة القديس نيقوﻻوس، دوني نيروديملي	8. Church of St. Nicholas, Donje Nerodimlje	8. Iglesia de San Nicolás, en Donje Nerodimlje	0
2008/s/2008/371/338:1	إلى حساب شركة هوتيل آفريكا في المصرف الدولي من شركة بورنيو جايا بيته المحدودة (كتحويل برقي)	To Hotel Africa account at International Bank from Borneo Jaya Pte, Ltd. (as a wire transfer)	A una cuenta de Hotel África en el International Bank de Borneo Jaya Pte, Ltd. (mediante giro telegráfico)	0
2006/s/2006/976/580:1	جبهة الليبريين المتحدين المصدر: بعثة الأمم المتحدة في ليبريا وفريق الخبراء.	LURD Source: UNMIL and Panel of Experts.	LURD Fuente: UNMIL y Grupo de Expertos.	0
2007/s/2007/168/add_1/375:1	المنطقة العقارية تشاغلافيتشي/كاغلافيتشا (حسب حدودهـــا المعينـة فـــي الخريطــــة ثالثا - ألف)()	CZ Çagllavicë/Caglavica (as delineated in the map III A)	ZC Çagllavicë/Caglavica (demarcada en el mapa IIIA)	0
2005/s/ac_26/2005/10/1418:1	قاعدة بيانات حاسوبية لإدارة وتحليل البيانات المكانية.	Acronym for "Geographic Information System", a computerized database for managing and analyzing spatial data.	Acrónimo de "sistema de información geográfica", una base de datos informatizada para administrar y analizar datos de emplazamientos.	0
2008/s/2008/631/74:1	61 - وسُددت تكاليف المرافق الطبية المقدمة إلى البعثة من حكومة ألمانيا عن الفترة المنتهية في 31 كانون الأول/ديسمبر 2006.	61. Reimbursement for medical facilities provided to UNOMIG by the Government of Germany has been made for the period until 31 December 2006.	Se ha procedido al reembolso por los servicios médicos prestados a la UNOMIG por el Gobierno de Alemania durante el período que finalizó el 31 de diciembre de 2006.	0
2000/s/2000/471/16:3	وقد حلقت هذه الطائرات فوق مناطق (الناصرية، اللصف، أرطاوي، البصرة، الديوانية والحي).	They overflew the Nasiriyah, Lasaf, Artawi, Basrah, Diwaniyah and Hayy areas.	Los aviones sobrevolaron las zonas de An-Nasiriya, Al-Lisf, Artawi, Basora, Ad-Diwaniya y Al-Hay.	0
2009/s/2009/540/28:1	2-2 رفع قيمة المسائل البيئية ومكانتها في سلّم العلاقات الدولية وتعزيز المشاركة الجماعية في إدارة تلك المسائل.	2.2 Elevating the weight and position of environmental issues in international relations and fostering collective participation in the management of environmental issues.	Aumento de la relevancia y el nivel jerárquico de los asuntos relativos al medio ambiente en las relaciones internacionales y fomento de la participación colectiva en la gestión de esos asuntos.	0
2008/s/2008/322/337:1	وزير الداخلية، ونائب رئيس الحركة الجمهورية الوطنية من أجل التنمية والديمقراطية	Minister of Interior, V-P of MRND	Ministro de Interior, Vicepresidente del MRND	0
2000/s/ac_26/2000/16/662:4	ويفترض، من ثم، أن النموذج يصف المكمن بدقة.	It is then assumed that the model accurately describes the reservoir.	Entonces se supone que el modelo describe el yacimiento con exactitud.	0
2006/s/2006/706/27:4	كما التقى أيضا بأمين عام جامعة الدول العربية، عمرو موسى، والأمين العام لمنظمة المؤتمر الإسلامي، كمال الدين إحسان أوغلو.	He also met the Secretary-General of the League of Arab States, Amre Moussa, and the Secretary-General of the Organization of the Islamic Conference, Ekmeleddin Ihsanoglu.	Se reunió también con el Secretario General de la Liga de los Estados Árabes, Sr. Amre Moussa, y el Secretario General de la Organización de la Conferencia Islámica, Sr. Ekmeleddin Ihsanoglu.	0
2014/s/2014/945/39:4	وازدادت حالات الإصابة بالكوليرا أيضا في منطقة ديفا في جنوب النيجر.	Cholera cases have also risen in the Diffa region, in southern Niger.	También han aumentado los casos de cólera en la región de Diffa, en el sur del Níger.	0
2009/s/2009/330/60:5	ولم تقع أي حوادث خلال عمليات إزالة الألغام التي تمت في هذه الفترة.	No accidents occurred during clearance operations in the period.	No se registraron accidentes en las operaciones de limpieza en este período.	0
2007/s/2007/10/89:1	10 - شكوى مقدمة من كوبا (انظر S/10855/Add.38).	10. Complaint by Cuba (see S/10855/Add.38).	10. Denuncia de Cuba (véase S/10855/Add.38).	0
2011/s/agenda/6468/2:1	المقرر عقدها يوم الثلاثاء 18 كانون الثاني/يناير 2011، الساعة 00/10	To be held on Tuesday, 18 January 2011, at 10 a.m.	Que se celebrará el jueves 18 de enero de 2011, a las 10.00 horas	0
2002/s/2002/166/49:1	اتسم هذا البند بأولوية خلال فترة رئاسة كولومبيا.	This was a priority item during the presidency of Colombia.	Este fue uno de los temas prioritarios durante la presidencia de Colombia.	0
2013/s/2013/424/228:1	4 - تكثيف جهود توعية السكان بعدم التعاطف مع فلول القوات الديمقراطية لتحرير رواندا.	4. Intensify sensitization of the population not to sympathize with FDLR remnants.	4. Intensificar la sensibilización de la población para que no se solidarice con los elementos residuales de las FDLR.	0
2005/s/2005/153/75:5	وبصورة مماثلة، تنقل بالشاحنات أيضا عبر الطريق إلى كيسمايو ومناطق أخرى داخل الصومال.	Similarly, they are also trucked via road to Kismaayo and other areas within Somalia. C. Finance	También se transportan en camiones a Kismaayo y a otras zonas de Somalia. C. Financiación	0
2006/s/2006/545/142:1	(ج) وأداء مهمات وخدمات ذات طابع مدني، وفق ما تنص عليه المادة 33؛	to perform functions and services of a civil nature as provided in section 33; and	c) Realizar las funciones y prestar los servicios de carácter civil previstos en el artículo 33; y	0
1999/s/ac_26/1999/22/64:1	1- القابلية للتعويض بوجه عام 150-155 40	1. Compensability in general 150 - 155 41	1. Resarcibilidad en general 150 - 155 42	0
2004/s/2004/932/116:1	48 - ومن المنظور الإقليمي فإن أهم العناصر بالطبع هما جمهورية مقدونيا اليوغوسلافية السابقة وصربيا والجبل الأسود.	48. From a regional perspective, the most important components are -- of course -- the former Yugoslav Republic of Macedonia and Serbia and Montenegro.	Desde una perspectiva regional, los componentes más importantes son, claro está, la ex República Yugoslava de Macedonia y Serbia y Montenegro.	0
2005/s/2005/351/51:3	ولقد استخدم بهذا المجمع ثلث المواد المذكورة أعلاه.	Of all the items listed above, one third had been used at the complex.	Un tercio de todos los artículos mencionados anteriormente se había utilizado en ese complejo.	0
2005/s/2005/235/16:1	السفير آدم تومسون (المملكة المتحدة لبريطانيا العظمى وآيرلندا الشمالية)	Ambassador Adam Thomson (United Kingdom of Great Britain and Northern Ireland)	Embajador Adam Thomson (Reino Unido de Gran Bretaña e Irlanda del Norte)	0
2005/s/ac_43/2005/6/58:1	وتشير عينة من السجلات إلى أن خطط الرحلات الجوية والمغادرة والتقديرات لا ترسل إلا بواسطة عنتيبي.	A sampling of records indicates that flight plans, departures and estimates are only sent by Entebbe.	Examinando una muestra de los registros puede comprobarse que sólo Entebbe envía los planes de vuelo, las salidas y las estimaciones.	0
2000/s/2000/421/11:2	وكان ما حدث في الجزائر مؤخرا هو أحدث تأكيد لهذا الأمر.	What happened in Algiers recently is the latest confirmation of this.	Lo ocurrido en Argel recientemente es el último ejemplo de esta actitud.	0
2002/s/ac_26/2002/31/1156:2	وبينت بترولوب أن الأقنعة المذكورة ليست لها قيمة متبقية وأنها حذفت بالكامل من حساباتها.	Petrolube demonstrated that the gas masks in question had no residual value and had been written off entirely in its accounts.	Demostró que las máscaras antigás involucradas carecían de valor residual y fueron canceladas enteramente en sus cuentas.	0
2009/s/2009/136/7:1	يورغ روفثوفت، بلجيكا (خبير نقل/بحري)	Jörg Roofthooft, Belgium (transport/maritime expert)	Sr. Jörg Roofthooft, Bélgica (experto en transporte, incluido el marítimo)	0
2006/s/2006/161/187:6	وسيتم اختبار هذا التفاهم في الأشهر المقبلة.	The understanding will be tested in the upcoming months.	Este entendimiento se pondrá a aprueba en los próximos meses.	0
2012/s/inf/66/4941:1	4 - القذافي، معمر محمد أبو منيار	4. Qadhafi, Muammar Mohammed Abu Minyar	4. Qadhafi, Muammar Mohammed Abu Minyar	0
2012/s/2012/10/add_22/52:1	48 - الحالة في تشاد وجمهورية أفريقيا الوسطى والمنطقة دون الإقليمية (27 آب/أغسطس 2007؛ 20 كانون الأول/ديسمبر 2010).	48. The situation in Chad, the Central African Republic and the subregion (27 August 2007; 20 December 2010).	48. La situación en el Chad, la República Centroafricana y la subregión (27 de agosto de 2007; 20 de diciembre de 2010).	0
1999/s/1999/25/add_34/12:1	مجلس اﻷمن وعن المرحلة التي بلغها النظر في تلك المسائل	WHICH THE SECURITY COUNCIL IS SEIZED AND ON THE STAGE	QUE SE INDICAN LOS ASUNTOS QUE SE HALLAN SOMETIDOS AL CONSEJO	0
2006/s/2006/161/152:5	ومعروف أن السيد حاوي يغادر منـزله في نفس الوقت تقريبا كل يوم.	It was known that Mr. Hawi left his house at almost the same time everyday.	Era sabido que el Sr. Hawi salía de su casa prácticamente a la misma hora todos los días.	0
2006/s/2006/674/241:3	وجرى تحويل المدفوعات التي قدمتها اللجنة من المصرف المركزي إلى المصرف الوطني الأردني (في حساب وزارة العمل).	The payments made by UNCC were transferred from the Central Bank to the National Bank of Jordan (in the account of the Ministry of Labour).	Los pagos de la Comisión de Indemnización se transfirieron del Banco Central al Banco Nacional de Jordania (cuenta del Ministerio de Trabajo).	0
2013/s/2013/346/24:1	10 ألف، 15 ألف، 46 ألف، 47 ألف، 51 ألف، 53 ألف، 25 ألف، 93 ألف، 95 ألف، 98 ألف، 102 ألف	48A, 49A, 60A, 64A, 66A, 73A, 76A, 78A, 96A, 104A, 105A, 105B, 105C, 105D	48A, 49A, 60A, 64A, 66A, 73A, 76A, 78A, 96A, 104A, 105A, 105B, 105C, 105D	0
