es	Relevant
El Consejo también exhortó a Croacia y a la República Federativa de Yugoslavia a que cooperaran plenamente con la Misión y garantizaran la seguridad y la libertad de circulación plena e irrestricta de los observadores.	1
:: Recibimos los resultados del ADN y los mapas de la escena del crimen	0
En la reunión también se examinaron los medios de aumentar la presión sobre los grupos armados extranjeros y las medidas que debían adoptar a ese respecto los Estados participantes, la Unión Africana y el Consejo de Seguridad.	1
Las fuerzas de la oposición -- de Mohamed Ibrahim Habsade -- tomaron el control de Baidoa el 26 ó 27 de marzo, aproximadamente, encaminando a las milicias del Presidente Yusuf y el Jeque Madobe.	1
62. Con respecto a las tareas relacionadas con la matriz, el acuerdo del Comité sobre un nuevo formato es un importante paso adelante.	1
La estrategia revisada prevé tanto la preparación de propuestas de asistencia técnica más específicas, detalladas y sofisticadas, como una participación más activa de la Dirección Ejecutiva con los principales donantes, con el fin de lograr una mejor comprensión de sus prioridades y capacidades.	1
Posteriormente, esos oficiales permanecieron bajo su mando y estaban armados con armas Steyr.	1
La capacidad de control fronterizo y de aplicación de la ley parece ser débil, aunque la celebración de la Copa Mundial de Cricket en el Caribe en 2007 parece haber aportado algunas mejoras en esas esferas.	0
"En la 5962a sesión del Consejo de Seguridad, celebrada el 19 de agosto de 2008, en relación con el examen por el Consejo del tema titulado ""Amenazas a la paz y la seguridad internacionales causadas por actos terroristas"", el Presidente del Consejo de Seguridad formuló la siguiente declaración en nombre del Consejo:"	0
Dijo que el EIIL y todas las demás partes en el conflicto estaban matando e hiriendo a personas y destruyendo aldeas, pueblos y ciudades con impunidad.	1
La Oficina de Asuntos de Desarme se esforzó por sensibilizar a los posibles donantes en apoyo de los seminarios y cursos prácticos regionales organizados por la Oficina.	1
d) Emitir la declaración de riesgo excepcional a los efectos del inciso ii) del apartado c) del artículo 1 de la Convención sobre la Seguridad del Personal de las Naciones Unidas y el Personal Asociado, en situaciones en que, en su evaluación, las circunstancias justifiquen dicha declaración, e invitar al Secretario General a que asesore al Consejo de Seguridad, en los casos en que, en su evaluación, las circunstancias apoyen dicha declaración;	1
1. Decide que todos los Estados deben abstenerse de prestar cualquier tipo de apoyo a los agentes no estatales que traten de desarrollar, adquirir, fabricar, poseer, transportar, transferir o emplear armas nucleares, químicas o biológicas y sus sistemas vectores;	1
No todos los Estados tienen una estrategia independiente de lucha contra el terrorismo, pero todos han elaborado una serie de políticas y prácticas de lucha contra el terrorismo y han establecido un organismo o centro nacional, con el mandato legislativo de orientarlo en su labor, para gestionar las medidas de lucha contra el terrorismo.	1
70. Durante el período que abarca el informe, el Departamento de la Juventud ejecutó programas en la esfera de la educación no académica, los servicios a la comunidad y el intercambio de estudiantes y becas.	0
El Consejo de Seguridad reafirma el principio de no devolución de los refugiados, enunciado en los instrumentos pertinentes del derecho internacional, acoge con beneplácito los esfuerzos realizados recientemente por los países vecinos [el Estado afectado] para apoyar la repatriación voluntaria de los refugiados en condiciones de seguridad y dignidad, e insta a los Estados de acogida a que sigan proporcionando protección internacional a los refugiados que la necesiten y alienta a la comunidad internacional a que preste la asistencia necesaria a este respecto.	1
Al final del período que se examina, tres personas figuraban en la lista de sanciones del Comité del Consejo de Seguridad establecido en virtud de la resolución 2140 (2014), habiendo sido designadas el 7 de noviembre.	1
También detuvieron a 15 pilotos y técnicos de las FACI, todos de la Federación de Rusia, Ucrania y Belarús.	1
Al 31 de agosto, más de 29.000 refugiados habían regresado a sus países de origen, incluidos 11.724 con la asistencia del Alto Comisionado de las Naciones Unidas para los Refugiados y se calcula que 18.000 habían regresado espontáneamente a Liberia.	1
Se trata de un avance esencial, ya que la responsabilidad de la aplicación se delega en el nivel en que se prestan los servicios de policía, lo que a su vez maximiza el principio de implicación local.	1
Acogiendo con beneplácito la inclusión de mujeres en las misiones de mantenimiento de la paz en las funciones civiles, militares y de policía, y reconociendo que las mujeres y los niños afectados por los conflictos armados pueden sentirse más seguros trabajando con mujeres y denunciando abusos a las mujeres en las misiones de mantenimiento de la paz, y que la presencia de mujeres en las operaciones de mantenimiento de la paz puede alentar a las mujeres locales a participar en las fuerzas armadas y de seguridad nacionales, contribuyendo así a crear un sector de la seguridad accesible y que responda a todos, especialmente las mujeres.	1
Observa que la acumulación excesiva y el efecto desestabilizador de las armas pequeñas y las armas ligeras constituyen un obstáculo considerable para la prestación de asistencia humanitaria y pueden exacerbar y prolongar los conflictos, poner en peligro a los civiles y socavar la seguridad y la confianza necesarias para el restablecimiento de la paz y la estabilidad...	1
De conformidad con el párrafo 39 de la presente resolución, el Equipo de Vigilancia actuará bajo la dirección del Comité establecido en virtud de la resolución 1267 (1999) y tendrá las siguientes funciones:	1
42. Aunque el Togo es miembro de la Organización Internacional para las Migraciones, la falta de estadísticas y cifras completas en el Togo hace difícil hacer una estimación creíble de la cantidad de cacao que se introduce de contrabando en el puerto de Lomé.	0
:: Gestión del riesgo de proliferación mediante la gobernanza institucional y la gestión interna del cumplimiento	0
En su 44a sesión oficial, celebrada el 1 de mayo de 2014, el Grupo de Trabajo examinó el informe del Secretario General sobre los niños y los conflictos armados en Malí (S/2014/267), que abarcaba el período comprendido entre enero de 2012 y diciembre de 2013.	1
El documento, que fue redactado por el Grupo de Trabajo sobre el Retorno con la aportación del ACNUR, se presentó a los principales Estados de asilo y en él se pedía una moratoria de la repatriación forzada e inducida durante los meses de invierno.	1
115. El embargo actual podría tener más efectos sobre los talibanes si tuviera esto en cuenta y si se impidiera a todos los agentes no estatales del Afganistán comprar armas, con las exenciones necesarias para fines humanitarios y de otra índole, según lo autorizado por el Gobierno del Afganistán o el Consejo de Seguridad.	1
En una nota, Theo Van Boven, ex Relator Especial de la Subcomisión de Prevención de Discriminaciones y Protección a las Minorías, señaló que esta disposición era más detallada y específica sobre el derecho de las víctimas a obtener reparación que cualquier otro tratado internacional de derechos humanos anterior.	1
La Comisión considera que los delitos de violencia sexual cometidos en Darfur pueden equivaler a la violación como crimen de lesa humanidad o a la esclavitud sexual como crimen de lesa humanidad.	1
Entre ellos había un niño de 15 años que había sido detenido en Nyala, Darfur septentrional, en noviembre de 2004, cuando regresaba del trabajo.	1
Esta discriminación tradicional en el sistema songbun se complicó recientemente por el aumento de la comercialización en la República Popular Democrática de Corea y por la influencia del dinero, incluida la moneda extranjera, en la capacidad de las personas para tener un mayor acceso a sus derechos económicos, sociales y culturales.	1
