es	Relevant
Incorporación del análisis de género en la evaluación de las necesidades posconflicto y en la formación correspondiente. Evaluación piloto de las necesidades post-conflicto sensible al género.	1
"(d) Adoptar un enfoque de la trata de personas centrado en las víctimas y basado en los derechos humanos, que incluya proporcionar a las víctimas el derecho a permanecer en el país y el acceso a protección jurídica y servicios básicos, como tratamiento médico, educación y oportunidades de empleo equivalentes a los que se ofrecen a sus propios ciudadanos;"	1
Suministro de seguridad externa e interna (procedimientos de control para separar a los elementos armados de los civiles; medidas de desmovilización y desarme; asistencia técnica y formación por parte de la policía civil internacional y/o observadores militares; ubicación de los campamentos a una distancia significativa de la frontera internacional y de las zonas de riesgo; acuerdos regionales y subregionales).	1
"También se iniciaron contactos con la sociedad civil y las empresas privadas, centrándose en la posible asistencia técnica y su papel en la aplicación de la lucha antiterrorista."	1
13. Los Comités Ejecutivos de Paz y Seguridad y de Asuntos Humanitarios fueron creados por el Secretario General para proporcionar a los ejecutivos al más alto nivel un foro en el que debatir y formular estrategias de prevención y respuesta a los conflictos armados y las emergencias humanitarias.	1
"El Equipo constata que la amenaza de Al Qaeda sigue diversificándose, con la evolución de una serie de filiales poco vinculadas entre sí y el aumento de individuos y células radicalizados de forma autónoma que se inspiran en la ideología de Al Qaeda."	1
"Un cuarto elemento de igual importancia en este contexto, que ha surgido en el contexto de la retirada de las tropas sirias, los activos militares y el aparato de inteligencia, es la necesidad de un acuerdo entre Líbano y la República Árabe Siria sobre la frontera internacional entre ambos y su demarcación sobre el terreno."	1
(a) Víctimas que hayan sufrido lesiones corporales importantes o menoscabo de su salud física o mental como consecuencia de delitos graves;	1
"También se ha observado el uso de otras armas, como espadas, aunque con menor frecuencia."	1
"20. Aunque el Comité tiene previsto tratar en profundidad la cuestión de la cooperación con las organizaciones internacionales y regionales pertinentes en abril de 2007, apoyó la recomendación del Equipo de Vigilancia de invitar, caso por caso, a representantes de esas organizaciones a reunirse con el Comité para un intercambio de opiniones mutuamente beneficioso."	1
"Las tres entidades también pusieron en marcha un programa cuatrienal sobre investigaciones y enjuiciamientos eficaces en la lucha contra el terrorismo, respetando los derechos humanos y el Estado de Derecho en el Magreb."	1
"Estos cambios son actualmente más visibles en las filiales de Al Qaeda en el Norte de África, el Sahel y el Levante."	0
"El respeto de los derechos de los demás -incluidos los oponentes políticos- debe convertirse en la prueba clave para todos aquellos que aspiran a conducir el país hacia la estabilidad, la unidad y la prosperidad."	1
"El Equipo también ha aumentado la concienciación sobre las sanciones de Al Qaeda en el sector de las aerolíneas comerciales colaborando estrechamente con la Organización de Aviación Civil Internacional (OACI), la Asociación de Transporte Aéreo Internacional (IATA) y la industria privada."	1
Esa restricción deberá mantenerse mientras la participación en cualquiera de esos viajes dé lugar a la obligación de informar sobre cuestiones de fondo.	1
"27. Aunque las previsiones macroeconómicas generales para África Occidental en 2014 siguieron siendo en general positivas, el brote de ébola tuvo un impacto negativo en las economías locales, el comercio transfronterizo, las actividades agrícolas y las industrias productivas de los países afectados. El desempleo también aumentó en la minería y las industrias extractivas. El 11 de septiembre, el ministro de Finanzas de Liberia declaró que el país estaba técnicamente en recesión y sufría una caída del 20% en los ingresos públicos."	0
"Además, cuando el uso de la violencia armada se convierte en un medio arraigado para resolver agravios y conflictos individuales y de grupo, se erosionan los mecanismos legales y pacíficos de resolución de disputas y no se puede defender el Estado de derecho."	1
Los Estados que han tipificado parcialmente como delito la financiación del terrorismo aún tienen que asegurarse de que se incluyen todos los elementos del artículo 2 del Convenio sobre la financiación del terrorismo.	1
"En esa ocasión, también proporcionó información actualizada sobre la amenaza que plantean los combatientes terroristas extranjeros asociados con el Estado Islámico en Irak y el Levante y el Frente Al-Nusrah, de conformidad con el párrafo 26 de la resolución 2178 (2014)."	1
"Recordando el derecho a la libertad de expresión recogido en el artículo 19 de la Declaración Universal de Derechos Humanos adoptada por la Asamblea General en 1948 (""la Declaración Universal""), y recordando también el derecho a la libertad de expresión recogido en el artículo 19 del Pacto Internacional de Derechos Civiles y Políticos adoptado por la Asamblea General en 1966 (""el PIDCP"") y que las restricciones al mismo sólo podrán ser las previstas por la ley que sean necesarias por las razones expuestas en el apartado 3 del artículo 19 del PIDCP,"	1
"o El 23 de noviembre de 2014, aviones de combate del régimen lanzaron 2 misiles contra la mezquita de Harwiel, en el barrio de Aradi, en Deir ez-Zor, dañando la mezquita y las casas cercanas."	1
"En la mayoría de los casos de ataques terrestres, los hombres fueron el objetivo directo de las muertes y, en algunos casos, hay pruebas de que los perpetradores se esforzaron por perdonar la vida a las mujeres."	1
"Los movimientos rebeldes también cometieron actos de pillaje, principalmente contra comisarías de policía para conseguir armas; en algunas ocasiones, los rebeldes también atacaron propiedades privadas."	1
"La EUFOR adoptó una postura de ""fuera de la vista pero no en el horizonte"", estando preparada para intervenir si la situación se deterioraba, y se elaboraron planes de contingencia para el despliegue de fuerzas de reserva, en caso necesario."	1
"Al mismo tiempo, el movimiento clandestino de resistencia se expandió por todo el país y se restableció un movimiento popular. El 30 de agosto de 1999, el 78% de la población timorense votó a favor de la emancipación de la administración indonesia en la Consulta Popular patrocinada por las Naciones Unidas."	1
El Consejo de Seguridad insta a los Estados miembros a que cooperen de forma acelerada para resolver todas las cuestiones pendientes con vistas a adoptar el proyecto de convenio general sobre el terrorismo internacional.	1
"139. Este planteamiento en dos partes - la utilización de restricciones a escala de Schengen para excluir a las personas incluidas en la lista de fuera de la zona Schengen, al tiempo que se mantienen las restricciones nacionales para limitar la circulación de los extranjeros incluidos en la lista dentro de la zona - puede servir de modelo para otros Estados en regiones sin fronteras o sin visados establecidas o en desarrollo."	1
"Los conocimientos y métodos técnicos saltan cada vez más de unas filiales de Al Qaeda a otras, lo que favorece un nivel de innovación que aumenta la amenaza."	1
"21. El Comité espera además un plan de aplicación para alcanzar cualquiera de los objetivos establecidos en el plan de acción de Almaty que aún no se hayan cumplido, así como la aplicación de los compromisos contenidos de forma permanente en los documentos finales acordados en las tres reuniones extraordinarias anteriores, incluidas las medidas para mejorar el flujo de información con y entre las organizaciones internacionales, regionales y subregionales."	1
