ar	VerCoop
"يؤكد مجلس الأمن من جديد التزامه القوي بسيادة سوريا وسائر الدول المتأثرة بالنـزاع السوري واستقلالها ووحدتها وسلامة أراضيها، وبمقاصد ميثاق الأمم المتحدة ومبادئه.	1
58 - في حين أن العديد من الدول الأعضاء قد أخبرت الفريق بأن النظام يقدم مساهمة إيجابية فيما تبذله من جهود وطنية للقضاء على تنظيم القاعدة وحركة الطالبان، فقد اختبر هذا الاستعراض مستويات دعمها من خلال المطالبة بإسهامات كبيرة، ولا سيما من تلك الدول الأشد تضرراً من التهديد.	1
118- وتوصي اللجنة بإجراء المزيد من التحقيق لإثبات مَن من رجال الرائد رينادو التالية أسماؤهم كان موجودا في فاتوآهي: موازيس راموس، وبلاسيدو ريبييرو غونسالفيس، وديوليندو باروس، وأنطونيو سافيو، وفيلومينو سواريس مينيزيس، وفرانسيسكو دي أوغوسطو، وغيلسون خوسيه أنطونيو دا سيلفا، وخوانينهو ماريا غوتيريس، وخواكيم باريتو، وخوسيه غوميز، وناتالينو بورغيس بيرييرا، وأندريه دا كوستا بينتو مارتينهو ألمييدا، وألبيليو دا كوستا دي جيسوس، وفرانسيسكو زيمينيس ألفيس، وفيلسبرتو غراسيا، وداريو دا سيلفا ليونغ، ونيلسون غالوتشو، ونيكسون غالوتشو.	1
183 - وتستند المعلومات المقدمة في التقارير السابقة التي درستها اللجنة إلى إفادات الشهود أساسا التي جُمعت من خلال إجراء مقابلات مع المشردين داخليا واللاجئين.	1
وهناك اتفاق على ضرورة تعزيز بعثة منظمة الأمم المتحدة في جمهورية الكونغو الديمقراطية لبلوغ قوامها المأذون به في أسرع وقت ممكن كي تؤدي بفعالية المهام الموكلة إليها.	0
وبعد أن أوضح أن عملية الانتقال تستغرق وقتاً، أكد الحاجة إلى عمل سياسي مشترك ضد جماعات المعارضة المسلحة التي تهدد أي عملية سلمية.	1
وأضاف الفريق دوس سانتوس كروز أن مبادئ حفظ السلام التي تعمل بها الأمم المتحدة، وهي موافقة الأطراف والحياد وعدم استخدام القوة إلا في حالتي الدفاع عن النفس والدفاع عن الولاية، قد لا تنطبق دائما على الجماعات الإجرامية المسلحة في البعثات المعاصرة، وأنه يمكن استعراض تطبيقها وتعديله حسب التهديدات الراهنة وسياق العنف الذي يواجهه المدنيون الأبرياء وأفراد حفظ السلام في مناطق النـزاع.	0
"وفي سياق انتهاء مدة ولاية البعثة في 31 كانون الأول/ديسمبر 2010، فإن مجلس الأمن يشيد بمساهمة البعثة في ما وفرته، دون الإخلال بالمسؤولية الأساسية لحكومة تشاد، من أمن للاجئين والمشردين داخليا والعاملين في المجال الإنساني في شرق تشاد، وبجهودها من أجل تعزيز قدرة "المفرزة الأمنية المتكاملة" التابعة لتشاد.	1
وفيما يتوقع أن تعزز التدابير المذكورة في هذا التقرير قدرة البعثة على رصد الامتثال للاتفاق، فإن الطرفين يتحملان مسؤولية كفالة عدم ارتكاب انتهاكات من جانب قواتهما العسكرية/الأمنية.	1
يشرفني، باسم لجنة مجلس الأمن المنشأة عملا بالقرار 1540 (2004)، أن أبلغكم أن اللجنة وافقت على عقد جلسة مفتوحة، على النحو المتوخى في تقريرها عن طرائق النظر في إجراء استعراض شامل لحالة تنفيذ القرار 1540 (2004) وفقا للفقرة 8 من القرار 1810 (2008) (S/2009/170).	1
ولا بد لي أن أبلغكم بقلق بالغ مرة أخرى اليوم أنه على الرغم من الجهود الكبيرة التي تبذلها العملية المختلطة، فإن الحالة الأمنية في دارفور لم تتحسن كثيرا.	0
كما تثير قلقنا حالة الذين يشتركون في إعادة إعمار البلد.	0
وخلال الفترة المشمولة بالتقرير، سجلت حادثة إطلاق نار واحدة وأربع عمليات سطو وثلاث حالات اختطاف وتظاهرة واحدة. وفي 9 تموز/يوليه، أصيبت سيارة للبعثة بحجر رماه أحد السكان المحليين في مدينة زوغديدي.	0
وتم في أذربيجان تركيب معدات لكشف الأسلحة ومراقبتها عند المعابر الحدودية الدولية.	0
7 - يؤكــد أهميـة كفالـة مواصلة اللجنة العمل بصورة فعـالة خلال عملية تحويل هيكل دعمها إلى إدارة تنفيذية لها، ويقـرر في هذا الصـدد أن تواصل اللجنة العمل باستخدام هيكـل دعمهـا الحالـي، إلى أن تقـرر، بالتشاور مع الأمين العام، أن الإدارة التنفيذية أصبحـت قادرة على العمل؛	1
:: حظر الحرمان التعسفي من الحرية؛ والعقاب الجسدي؛ والعقاب الجماعي؛ وإصدار أحكام الإعدام وتنفيذها دون محاكمة سابقة أمام محكمة عادية مُشكّلة وفقا للقانون تكفل جميع الضمانات القانونية التي يسلم عموما بعدم جواز التغاضي عنها.	0
وأضاف قائلا إن إحدى المهام الرئيسية للرئيس تتمثل كذلك في العمل كجهة لتحقيق توافق في الآراء وتعزيز مناخ التعاون ضمن لجنته بغية تمكينها من المضي قدما.	1
وبينما كانت المركبات تغادر المكان، كان اثنان من الضباط الذين نزع سلاحهم قد سقطوا أو جُذبوا من إحدى المركبات. وقام أفراد من الحشد بطعنهم.	0
