es	VerCoop
El Consejo de Seguridad exhorta al Secretario General a que redoble sus esfuerzos para asegurar el fortalecimiento de la capacidad del mecanismo de supervisión y presentación de informes con miras a aplicar la resolución 1882 (2009), a fin de facilitar una pronta actuación y una respuesta eficaz a todas las violaciones y abusos cometidos contra los niños, entre otras cosas velando por que todos los organismos pertinentes de las Naciones Unidas contribuyan activamente a recabar información precisa, objetiva, fiable y verificable sobre actos de violación y otros actos de violencia sexual cometidos contra niños, asegurando que haya sinergias y evitando la superposición de tareas entre las entidades pertinentes de las Naciones Unidas, en la Sede y en los países, como se solicita en las resoluciones 1882 (2009) y 1888 (2009).	1
No obstante, cabe señalar la calidad del apoyo prestado por las fuerzas francesas a la MINUSMA en varias esferas:	0
Hoy no nos cabe duda alguna de que la verdadera intención fue impedir que se hicieran públicos los detalles de sus acciones vandálicas mientras actuaba bajo las órdenes de la Agencia Central de Inteligencia.	0
9. Decide que el Comité 1540 siga intensificando sus esfuerzos para promover la aplicación íntegra por todos los Estados de la resolución 1540 (2004) por medio de su programa de trabajo, que incluye la compilación y el examen general de información sobre el grado de cumplimiento por los Estados de la resolución 1540 (2004), así como sobre las actividades de los Estados de divulgación, diálogo, asistencia y cooperación, y que tiene en cuenta en particular todos los aspectos que se mencionan en los párrafos 1, 2 y 3 de esa resolución, que se refieren a a) las medidas de contabilización, b) la protección física, c) los controles fronterizos y de policía y d) los controles nacionales de exportación y trasbordo, incluidos los controles del suministro de fondos y de servicios como la financiación de dichas exportaciones y trasbordos; e incluye, según proceda, prioridades concretas relativas a su labor, teniendo presente su examen anual de la aplicación de la resolución 1540 (2004), preparado con la asistencia del grupo de expertos antes del fin de diciembre de cada año;	1
En nombre del Comité del Consejo de Seguridad establecido en virtud de la resolución 751 (1992) relativa a Somalia, y de conformidad con lo dispuesto en el apartado i) del párrafo 3 de la resolución 1587 (2005) del Consejo de Seguridad, tengo el honor de transmitir por la presente el informe del Grupo de supervisión sobre Somalia (véase apéndice).	1
En el Acuerdo se prevé también la pronta puesta en libertad y repatriación de los prisioneros de guerra y todas las demás personas detenidas como consecuencia del conflicto armado.	0
Acogiendo con beneplácito que se haya establecido la Oficina del Ombudsman en cumplimiento de la resolución 1904 (2009) y la función que ha desempeñado desde su establecimiento, haciendo notar la importante función del Ombudsman en la mejora de la imparcialidad y la transparencia, recordando el firme compromiso del Consejo de Seguridad de velar por que la Oficina del Ombudsman pueda seguir desempeñando su función con eficacia, de conformidad con su mandato, y recordando también la declaración de su Presidencia (S/PRST/2011/5) de 28 de febrero de 2011,	1
Está previsto que en octubre se despliegue una octava unidad de policía formada aportada por Nigeria.	0
Aunque la Comisión descarta que en la reunión del 8 de mayo el ex Primer Ministro diera instrucciones a Rai Los para "eliminar" a sus opositores políticos, está convencida, sobre la base de toda la información que tiene ante sí, de que existe una sospecha razonable de que el ex Primer Ministro al menos tenía conocimiento de la distribución de armas de la PNTL a civiles.	0
Las cuestiones relacionadas con los crímenes de lesa humanidad se evaluaron sobre la base de las definiciones establecidas por el derecho penal internacional consuetudinario y en el Estatuto de Roma de la Corte Penal Internacional.	0
El Sr. Serry calificó de alarmante la disparidad entre los progresos logrados con miras a la creación de un Estado palestino y el persistente y profundo estancamiento de la vía política.	0
Acogiendo con beneplácito el papel que desempeña la Unión Africana en la solución de conflictos en el continente africano y expresando su apoyo a las iniciativas de paz emprendidas por la Unión Africana, y por conducto de organizaciones subregionales,	1
Es necesario que adopten medidas adecuadas para reprimir la financiación del terrorismo.	0
Un Estado ha llevado a cabo actividades de lucha contra la radicalización de los grupos militantes y ha prestado apoyo a la producción de publicaciones de esos grupos contra la ideología extremista. Esas publicaciones, que incluyen una en que se repudia a Al-Qaida, se han distribuido a nivel internacional, incluso en sitios de Internet.	1
Si bien la amenaza que supone Al-Qaida en cuanto organización terrorista mundial ha disminuido, la amenaza que plantean sus entidades afiliadas e ideas contagiosas persiste.	0
Los organismos de asistencia se movilizaron para dar respuesta a la situación, pero el nivel inusual de los caudales de la estación gu puso de relieve la necesidad de unos planes bien trazados de alerta temprana y preparación para situaciones de emergencia.	0
En la declaración, el Presidente Abbas también expresó su pleno apoyo a las medidas adoptadas por el Gobierno del Líbano en las últimas semanas para prohibir que se lleven armas fuera de los campamentos de refugiados palestinos, poner fin a las transferencias ilícitas de armas y personas y ejercer su monopolio sobre el uso de la fuerza y su control sobre todo su territorio.	1
El Subsecretario General también informó al Consejo sobre la situación humanitaria en las zonas controladas por los grupos armados, que seguía siendo precaria, especialmente en la región de Luhansk.	0
Algunos Estados han comenzado a reconocerlo elaborando estrategias nacionales amplias contra el terrorismo que van más allá de la aplicación de la ley para hacer que participen distintos agentes sociales.	0
Toma nota de que se ha elaborado la política de diligencia debida en materia de derechos humanos, alienta a [la Misión] a que siga aplicándola plenamente y solicita al Secretario General que en los informes que presente al Consejo se refiera al progreso realizado en la aplicación de dicha política;	1
La inversión y la integración dependerán no sólo del estatuto sino también de la existencia de un Kosovo previsible y estable, donde se respete el imperio de la ley.	0
Los combatientes del MPCI informaron a la Misión de que en las zonas de combate había otras fosas comunes, en total cinco fosas nuevas, tres de ellas en Man y dos en Danané (a 72 kilómetros de Man).	1
Insta a los Estados Miembros a que velen por que aumente la representación de la mujer en todos los niveles de adopción de decisiones de las instituciones y mecanismos nacionales, regionales e internacionales de prevención, gestión y solución de conflictos.	1
A este respecto, la solicitud del Primer Ministro Soro de que la ONUCI publique periódicamente informes públicos sobre los medios de comunicación en Côte d'Ivoire contribuiría a controlar tendencias peligrosas en los medios, que podrían incitar a la violencia en torno al proceso electoral.	0
Además, la revisión proporcionó valiosos datos sobre el efecto del régimen de sanciones, que demostraron cuáles personas y entidades son las más afectadas y las menos afectadas por éste, ya bien porque desde el punto de vista geográfico escapan al control del Estado o por otros factores que socavan la aplicación.	0
2. Gráfico que muestra la Bahía de la Unión e Isla Conejo, apéndice del Sector de Goascorán, confirmado bajo soberanía hondureña por la Sentencia de la Corte Internacional de Justicia dictada el 11 de septiembre de 1992 y ratificado por medio de la sentencia de 18 de diciembre de 2003 declarando inadmisible la solicitud de revisión de El Salvador, con relación al Sector de Goascorán.	0
