id	ar	QuadClass
2003/s/2003/191/12:1	:: وشدد بعض الأعضاء على وجوب احترام القانون الدولي أثناء مكافحة الإرهاب، بما في ذلك قانون حقوق الإنسان، وشدد أحد الأعضاء، في معرض تأكيده على أن الإرهاب يشكل انتهاكا جسيما لحقوق الإنسان والحريات، بما في ذلك الحق الأساسي في الحياة، على ضرورة اعتبار الحماية من الإرهاب حقا من حقوق الإنسان، وأعاد تأكيد مبادرته الرامية إلى إعداد مدونة لحماية حقوق الإنسان ضد الإرهاب، برعاية الأمم المتحدة.	2
2012/s/2012/16/130:4	ووفقا لدولة أخرى، فإن أي استجابة شاملة تقودها الدولة لمواجهة التطرف يجب أن تنظر في المجتمعات المحلية نفسها باعتبارها جزءاً لا يتجزأ من إطار الأمن القومي.	0
2006/s/2006/822/136:7	وأطلق على القوات المسلحة التيمورية (FDTL) المشكلة حديثا اسم FALINTIL-FDTL (F-FDTL) (القوات المسلحة التيمورية) في محاولة لربط قوة الدفاع المقبلة بتاريخ الجبهة الثورية لتيمور الشرقية المستقلة وتجاوُز سحب زانانا غوسماو للقوات المسلحة للتحرير الوطني لتيمور الشرقية من الجبهة الثورية لتيمور الشرقية المستقلة في عام 1987.	0
2014/s/2014/929/80:5	وقال الممثل الخاص إن المكاسب التي تحققت مؤخرا على صعيد استرجاع الأراضي من تنظيم داعش تبين أن هذه الاستراتيجية، التي تحظى بدعم عسكري دولي، ما فتئت تحرز التقدم.	1
2014/s/2014/9/151:3	وينبغي لمنع التشدد وزرع التطرف بين الشباب على وجه الخصوص أن يشكل مجالا ذا أولوية يستدعي اتخاذ إجراءات بشأنه.	0
2011/s/2011/298/104:3	وإنّي أرحب بالخطوات التي اتخذها الاتحاد الأفريقي والبلدان المتضرّرة من جيش الرب للمقاومة لتحديد استراتيجية منسقة في التعامل مع الجماعات المسلحة وتحسين حماية المدنيين.	4
2005/s/2005/648/6:2	وأضرب عدد من المحتجزين لدى السلطات المغربية عن الطعام إبان الفترة الممتدة من مستهل آب/أغسطس حتى 29 أيلول/سبتمبر.	1
2005/s/2005/603/39:1	29 - وسوف تُنشر كتيبة ثانية في بلدة كامينا الجنوبية من أجل: حماية مدرج المطار؛ وتوفير بيئة آمنة للعملية الانتخابية في نطاق جهة عملياتها؛ ومراقبة مليشيات مايي - مايي في الجنوب وتشجيعها على المشاركة في عملية الإدماج أو نزع السلاح والتسريح وإعادة الإدماج؛ ودعم وتوجيه القوات المسلحة لجمهورية الكونغو الديمقراطية، ولا سيما في كامينا.	2
2014/s/2014/41/65:2	ويتجلى ذلك في المجموعات التي تقاتل في الصومال واليمن والجمهورية العربية السورية ونيجيريا.	0
2005/s/2005/662/57:1	:: 7 أيار/مايو 2005، انعقاد مجلس النواب لاعتماد التعديلات المقترحة على القانون الانتخابي لسنة 2000.	0
2005/s/prst/2005/55/7:2	ويذكّر المجلس الدول بأنه يتعين عليها أن تكفل امتثال أية تدابير تتخذها لمكافحة الإرهاب إلى جميع التزاماتها بموجب القانون الدولي، وبوجه خاص القانون الدولي لحقوق الإنسان واللاجئين والقانون الإنساني الدولي.	4
2005/s/2005/60/355:1	188 - ويذكر شهود العيان الذين رأوا العديد من تلك الحوادث المنشورة في تلك التقارير أن عناصر القوات المهاجمة كانوا يرتدون الزي الرسمي، غير أنهم لاحظوا وجود اختلاف بين الزي الذي يرتديه أفراد القوات النظامية والزي الذي ترتديه مليشيات الجنجويد.	0
2005/s/2005/635/76:3	ولم تتخذ الحكومة الإجراءات الإدارية والتشريعية الضرورية لمكافحة وضع الفساد في المؤسسات المؤقتة.	1
2008/s/2008/168/9:1	وكما تعلمون، فقد اتخذ القرار، في عام 1996، استنادا إلى خلفية المواجهات الحادة بين طرفي النزاع الجورجي - الأبخازي، الذي استمر عقب الحرب الضروس التي دارت في 1992-1993.	1
2014/s/2014/945/17:3	وصدرت مذكرة وطنية في اليوم نفسه للقبض عليه، إلا أن المذكرة لم يتسن تفعيلها لأن المعني بالأمر كان قد فر من البلد.	0
2009/s/2009/193/25:4	وفي إطار الأزمة الغذائية، كما في حالات أخرى، أمكن للمفوضية تقديم معلومات حيوية على مستويات شتى أتاحت تعزيز الفعالية على الأرض والمساعدة على تعزيز الاتساق بين سياسات الاستجابة.	2
2014/s/2014/902/145:1	صلاح سليمان عياش، سائق عمره 33 عاماً في منظومة الإحياء الطبية بريف دمشق، قُتل برصاص قوات الحكومة أثناء محاولته دخول زبدين يوم 27 تشرين الثاني/نوفمبر 2014.	1
2013/s/prst/2013/5/14:1	"""ويرى مجلس الأمن أن الجزاءات أداة مهمة من أدوات مكافحة الإرهاب، ويشدد على أهمية التنفيذ الفوري والفعال للقرارات ذات الصلة، ولا سيما قراري مجلس الأمن 1267 (1999) و 1989 (2011) باعتبارهما أداة رئيسية في مكافحة الإرهاب."	0
2007/s/2007/677/71:2	وربما نفذت عمليات كبرى بعدد أقل مما يرغب قادة تنظيم القاعدة في تنفيذه من عمليات، غير أن اعتقال أو مقتل الإرهابيين المشتبه في صلتهم بتنظيم القاعدة في أكثر من 40 بلدا في شتى أنحاء العالم منذ أن قدم الفريق آخر تقرير له في تشرين الثاني/نوفمبر 2006 (S/2007/132) يوحي بقدر كبير من التخطيط للعمليات الإرهابية().	1
2014/s/2014/9/105:2	والعنصر البرنامجي الأول فيها هو إنشاء وحدات لمكافحة الجريمة العابرة للحدود الوطنية في سيراليون، وغينيا، وغينيا - بيساو، وكوت ديفوار، وليبريا.	0
2005/s/2005/699/415:2	والفريق على علم أيضا بمايكل كابيلو الذي يدَّعي أنه مستشار لوزارة الدفاع في بيلاروس، ووزارة الدفاع في جمهورية كوت ديفوار.	0
2005/s/2005/699/351:1	126 - واستقصى الفريق سلسلة إمداد توصيل هذه المركبات لتحديد ما إذا كانت للمتورطين فيها معرفة مسبقة بأن وزارة الدفاع الآيفورية ستكون المستخدم النهائي.	2
2014/s/2014/41/76:2	وتظل هذه الجماعة إحدى أقوى الجماعات المسلحة المتطرفة في العراق.	3
2005/s/2005/60/724:1	كما وجدت اللجنة الوطنية دليلا على أن القوات المسلحة قد قصفت بعض المناطق التي كان بعض أعضاء المعارضة يلتمسون اللجوء إليها. وقد أسفر هذا القصف عن مقتل بعض المدنيين.	1
2012/s/2012/166/28:5	وفي حين أن الجهات صاحبة المصلحة هي التي ستحدد بنفسها طبيعة المشاورات في نهاية المطاف، فمن المتوخى أن تستلزم تلك المشاورات عقد مؤتمرات على صعيد المناطق المحلية والولايات في أنحاء دارفور تختتم بمؤتمر يعقد على صعيد دارفور برمتها.	2
