es	Relevant
"Otro Estado subrayó la importancia de aplicar un enfoque comunitario e indicó que la mejor defensa contra las ideologías extremistas violentas eran que las familias, las comunidades locales y las instituciones locales estuvieran bien informadas."	1
"Destacando que sólo es posible vencer el terrorismo con un enfoque sostenido y amplio que entrañe la participación y colaboración activas de todos los Estados y organizaciones internacionales y regionales para frenar, debilitar, aislar y neutralizar la amenaza terrorista,"	1
"Estas cuestiones precisan un análisis detenido, sobre todo habida cuenta de que las medidas que son vagas o excesivas pueden resultar contraproducentes."	0
"La misión de investigación de los hechos consideró que, puesto que la credibilidad de las autoridades libanesas que dirigían la investigación había sido cuestionada, para descubrir la verdad había que hacer una investigación internacional independiente."	1
Ese equipo estaba integrado por siete expertos especializados en investigaciones de explosiones.	1
"La campaña electoral, que acababa de comenzar, se regía por la ley y el reglamento electorales del Órgano Conjunto de Gestión Electoral bajo la supervisión de observadores internacionales."	1
"Como se ha señalado anteriormente, se permitió que esos grupos se manifestaran en diciembre de 2003, en una época en que también se habían prohibido las manifestaciones."	1
"De la misma manera, en lo que respecta a los receptores de las reparaciones, era importante tener una perspectiva que fuera más allá de las víctimas individuales y tener en cuenta también a las comunidades afectadas;"	1
También es necesario prevenir más eficazmente el uso indebido que se hace de las organizaciones sin fines de lucro y garantizar además que la regulación es proporcional al riesgo y no se aplica de forma arbitraria.	0
"A pesar de ello, preparó un informe sólido y fiable y, por primera vez, un órgano internacional reconoció el alcance de los abusos de los derechos humanos cometidos en los últimos días del brutal conflicto en Sri Lanka, en el que al menos 10.000 civiles resultaron muertos."	1
"En contra de los persistentes rumores, no hay pruebas de que los agentes de la PNTL, en particular los que iban armados y uniformados por las F-FDTL, participaran en el tiroteo."	1
"Varios Estados Miembros han adoptado medidas provisionales para que sus funcionarios puedan aplicar las sanciones previstas cuando un nombre haya sido incluido en la Lista del Consejo de Seguridad, incluso antes de que haya concluido el proceso de validación nacional."	1
":: Continúen elaborando iniciativas para prohibir y prevenir la incitación, determinar las mejores prácticas e intercambiar información, teniendo en cuenta la necesidad de garantizar que todas las medidas pertinentes se ajusten a sus obligaciones jurídicas internacionales, incluidas las obligaciones en materia de derechos humanos."	1
"31. Alienta a los Estados a que soliciten que se excluya de la Lista a las personas cuya muerte se haya confirmado oficialmente, en particular cuando no se hayan localizado activos, y a las entidades que, según se haya informado o confirmado, hayan dejado de existir y, al mismo tiempo, a que tomen todas las medidas razonables para garantizar que los activos que pertenecían a esas personas o entidades no se hayan transferido o distribuido o se vayan a transferir o distribuir a otras personas, grupos, empresas o entidades incluidas en la Lista relativa a las sanciones contra Al-Qaida;"	1
"El proceso de revisión ha dado por resultado la confirmación de la permanencia en la Lista de toda persona que, aunque no figure en la Lista solo por esta razón, sea conocida fundamentalmente por desempeñar un papel en la justificación ideológica de la violencia relacionada con Al-Qaida ante los nuevos reclutas o ante una audiencia más amplia. Esto ocurre a pesar de que las sanciones tienen de por sí una escasa repercusión en el instrumento principal de esas personas, a saber; la capacidad para comunicarse y para persuadir utilizando la Internet."	1
"Sólo se han alcanzado resultados notables en la zona de recogida 6, en que el porcentaje de integrantes pertenecientes a minorías es muy cercano a la meta del 10% establecida por el Secretario General."	0
"En cambio, aunque reconocen las ventajas de esas medidas para el cumplimiento de la ley, otros, como por ejemplo el Grupo de Trabajo sobre la gobernanza de la Internet, creen que la implantación de una reglamentación obligatoria podría infringir derechos humanos fundamentales."	1
"Tengo el honor de adjuntar a la presente el informe del Comité del Consejo de Seguridad establecido en virtud de la resolución 2140 (2014), en el que se da cuenta de las actividades realizadas por el Comité entre el 26 de febrero y el 31 de diciembre de 2014."	0
"El Consejo de Seguridad subraya la necesidad de seguir adoptando medidas para prevenir y reprimir la financiación del terrorismo y de las organizaciones terroristas, reitera las obligaciones de los Estados Miembros en tal sentido, incluida la aplicación efectiva de esas medidas, y reconoce la importante labor de las Naciones Unidas y otras organizaciones multilaterales, en particular el Grupo de Acción Financiera."	1
"En nombre del Comité del Consejo de Seguridad establecido en virtud de la resolución 1540 (2004), tengo el honor de referirme al párrafo 9 de la resolución 1810 (2008) del Consejo de Seguridad y de transmitirle por la presente la decisión adoptada por el Comité en relación con la prórroga de su noveno programa de trabajo hasta el 25 de abril de 2011:"	0
"El argumento de que la prohibición de la tortura en el derecho internacional consuetudinario tiene dicho carácter jurídico fue el que sostuvieron el Tribunal Penal Internacional para la ex Yugoslavia en Furundžija (en el párrafo 144 y los párrafos 153 a 157) y la Cámara de los Lores en Pinochet, así como el Relator Especial de las Naciones Unidas sobre la cuestión de la tortura."	1
3. Es necesario identificar y enjuiciar a los miembros de los escuadrones de la muerte;	1
"Observando la labor del Foro Mundial contra el Terrorismo, en particular la publicación de varios documentos marco y buenas prácticas, en ámbitos que incluyen la lucha contra el extremismo violento, la justicia penal, los secuestros para cobrar rescate, el apoyo a las víctimas del terrorismo y las actividades policiales orientadas a la comunidad, para complementar la labor de las entidades de las Naciones Unidas de lucha contra el terrorismo en estos ámbitos, y alentando a la Dirección Ejecutiva del Comité contra el Terrorismo a que mantenga su interacción con el Foro Mundial en su labor con los Estados Miembros para promover la plena aplicación de las resoluciones 1373 (2001) y 1624 (2005),"	1
:: 2 de junio de 2005: el periodista Samir Kassir muere al estallar su automóvil en el este de Beirut.	1
"Los tres centros de intercambio de información establecidos en Saná, Mombasa (Kenya) y Dar es Salam (República Unida de Tanzanía) gestionan una red de coordinadores en toda la región, en particular en Somalia, que suministra información sobre la piratería y la circulación de dhows."	1
"Reafirma que los cambios de población resultantes del conflicto son inaceptables, reafirma también los derechos inalienables de todos los refugiados y desplazados dentro del país afectados por el conflicto y subraya que tienen el derecho a regresar a sus hogares en condiciones dignas y de seguridad ..."	1
":: Efectuará nuevas verificaciones en ámbitos en que el examen inicial de los informes haya revelado lagunas en la información o la aplicación en relación con todos los aspectos de la resolución que abarquen todas las medidas requeridas, para cada tipo de arma o sus respectivos sistemas vectores y los materiales conexos, incluida la modificación de las matrices en caso de que sea de utilidad"	1
"Tras una minuciosa investigación, el Gobierno estadounidense comprobó que Ahmed Abu Khattalah había sido una figura clave en esos ataques armados."	1
